ind,shunt_bigM
100,0.9999999983228836
101,0.999999997869552
102,2.6641343120406512e-9
103,0.999999996190084
104,0.9999999963171231
105,0.9999999982224704
106,2.0243646735839413e-9
107,1.8302308369934402e-9
108,0.999999999512538
109,0.9999999979548783
110,2.809200069864744e-9
111,2.572981876021391e-9
112,0.9999999980846838
113,2.01217312194237e-9
114,1.887980425967727e-9
115,2.296656828813848e-9
116,2.356375809373462e-9
117,0.99999999780124
118,2.6149165523337466e-9
119,2.9568562794053262e-9
120,0.999999997950251
121,0.9999999983055841
122,0.9999999975989823
123,3.3707576184574275e-9
124,0.9999999986003119
125,4.875049493121695e-9
126,0.9999999991864024
127,0.9999999991152823
128,0.9999999916279887
129,0.9999999965309596
130,2.755037763871908e-9
131,0.9999999982108183
132,0.9999999982617495
133,0.999999998473518
134,0.999999999945227
135,0.999999998725674
136,0.999999996411971
137,0.999999998721144
138,0.9999999981967574
139,0.9999999988033238
140,1.0000000016494925
141,0.9999999978353037
142,0.9999999977683355
143,0.9999999976141842
144,0.999999999754726
145,0.9999999979042112
146,0.9999999978411799
147,2.450259775677902e-9
148,2.2317727578960846e-9
149,1.0000000022113131
150,0.999999999814084
151,0.9999999737112432
152,0.9999999982230733
153,0.9999999998022774
154,0.9999999985338052
155,3.587226977570447e-9
156,0.9999999983278901
157,0.9999999976989355
158,0.9999999961525794
159,1.0000000008253251
160,0.9999999865823066
161,1.0000000007476477
162,0.9999999987624568
163,3.843704495408631e-9
164,0.9999999993255118
165,0.9999999978871783
166,0.9999999981849897
167,1.000000000829391
168,0.9999999974704823
169,0.9999999975483059
170,0.9999999975341731
171,0.9999999974674559
172,1.0000000021583444
173,2.7867340812094025e-9
174,1.1727281157407807e-9
175,1.2324252775434391e-8
176,4.093339133696223e-9
177,2.166530304847801e-9
178,2.167209019155277e-9
179,2.2172641467229386e-9
180,2.210946254649833e-9
181,2.6315420317668002e-9
182,-7.58015781479553e-9
183,1.5159957184514795e-9
184,1.0000000055370875
185,2.0346887637096416e-9
186,0.9999999974704823
187,1.0000000077103397
188,2.17303067314775e-9
189,1.2937489824771268e-9
190,-5.720912011130969e-9
191,1.0000000086691077
192,8.525562963043432e-10
193,1.0000000070722534
194,1.0000000065508048
195,1.000000003632414
196,1.8111627476630529e-9
197,-7.1062357983012506e-9
198,-6.416449998874427e-9
199,-6.482117589586837e-9
200,2.726740761385431e-9
201,1.0000000025962983
202,1.6954471442175647e-9
203,1.79813800709015e-9
204,2.003736419580216e-9
205,2.3036255490953813e-9
206,2.3848005717810672e-9
207,2.1155153888127407e-9
208,1.000000006821868
209,2.149466003653738e-9
210,1.892464407987912e-9
211,1.8418035892356157e-9
212,2.0630383224172508e-9
213,2.28934214660473e-9
214,1.6348934303955628e-9
215,2.296945976318736e-9
216,2.1320342028936914e-9
217,2.08191194276473e-9
218,-4.840054823973795e-10
219,2.29831932741042e-9
220,-4.5941865567970445e-10
221,3.3276032459035226e-9
222,4.322858157409134e-8
223,3.735876111781884e-9
224,4.092088146326704e-9
225,1.0000000025156786
226,3.1784917767800468e-9
227,2.9737823022067545e-9
228,3.2762275949479808e-9
229,0.9999999987826786
230,2.5295179128663725e-9
231,2.6468776071987462e-8
232,2.3391684073369925e-8
233,1.0000000024910614
234,2.0782650407681955e-9
235,2.1028795881255683e-9
236,2.0238000962568316e-9
238,2.8828826735247237e-9
239,2.9007112181281764e-9
240,4.096334697031806e-9
241,3.282435205785469e-9
242,3.0492471151045698e-9
243,2.8142391568443523e-9
244,1.1826416152249583e-8
93,-4.7667121335819346e-9
94,-5.233285428795881e-9
95,0.9999999974723033
96,2.1688612661032365e-9
97,-7.1859147705686805e-9
99,0.9999999981707797
