ind,pt,pf
1,2.399246058465646,-2.3968673880561155
10,1.149940511018703,-1.1471537124433404
11,1.9929687501826834,-1.9904575746774174
12,1.9929687501826834,-1.9904575746774174
2,-0.01648301684186814,0.016483702375685715
3,-0.01648301684186814,0.016483702375685715
4,-0.01648301684186814,0.016483702375685715
5,0.004858829495291694,-0.004858778876631011
6,9.615546308085177,-9.475631439935555
7,-0.011032997497116073,0.011033067963277422
8,-0.011032997497116073,0.011033067963277422
9,1.149940511018703,-1.1471537124433404
