ind,pt,pf
1,3.4731352553276755,-3.4681506816374115
10,1.1774875775697269,-1.174565663285905
11,2.408838197777283,-2.4051696741834108
12,2.408838197777283,-2.4051696741834108
2,-0.04862868069380521,0.048634642890449366
3,-0.04862868069380521,0.048634642890449366
4,-0.04862868069380521,0.048634642890449366
5,0.012468601329541534,-0.012468279878654582
6,14.491425856540358,-14.17363735823306
7,9.234008422247216,-9.185385143072049
8,9.234008422247216,-9.185385143072049
9,1.1774875775697269,-1.174565663285905
