ind,qf,qt,tm,ta,pt,pf,tm_neg_vio,tm_pos_vio
1,0.007845232567126303,-0.020622333919702755,1.0,0.0,-0.05344329660700096,0.05350818124089216,,
10,4.139015366038564,-3.0380611162882207,1.0,0.0,20.044556771390848,-19.91766475041482,,
100,-0.007430630849129594,-0.007135014163431308,1.0,0.0,0.32166084449451493,-0.3165262580530002,,
1000,-1.007928402346736,0.9771456042821974,1.0,0.0,1.2550702266886566,-1.252051519663293,,
1001,0.35391957123224216,-0.3722379142480028,1.0,0.0,-1.08320701833513,1.084704867560482,,
1002,-0.4978088756505514,0.49185648455596825,1.0,0.0,1.7405657340804406,-1.7340434765890418,,
1003,0.10903127081681835,-0.14840038104112113,1.0,0.0,0.5815661766839305,-0.5814164126017046,,
1004,0.6507888432147602,-0.8116280557684898,1.0,0.0,2.339475849755984,-2.336884266749795,,
1006,-0.17022833195126322,-0.03646955355970299,1.0,0.0,-0.6978142181700702,0.6995202790243514,,
1007,-0.1905863991426453,0.12224668438642679,1.0,0.0,-0.8773125889414942,0.8778515051404191,,
1009,-0.2745137707020285,-0.4790630434800661,1.0,0.0,-0.4087699608888376,0.4091046180161434,,
101,-0.03718829269289325,0.022555387216257584,1.0,0.0,-0.19129868514015494,0.19261216182280796,,
1010,0.2934517088785384,-0.6603100535323108,1.0,0.0,1.9833792000880215,-1.9761614453802852,,
1013,-0.38710876205158024,0.1693180767086659,1.0,0.0,-1.1241124936388225,1.1253602663239242,,
1014,-0.07213845283644219,-0.0577852523328194,1.0,0.0,0.8408964192974622,-0.8400099892135792,,
1015,-0.2062292500623111,-0.0360783230849053,1.0,0.0,-0.4186660409523074,0.41889908051024766,-9.87837860061211e-9,-9.87080218539978e-9
1017,0.7079896994317466,-1.2918647231703253,1.0,0.0,4.077335800287545,-4.059165551254947,,
1019,1.2391006062823016,-1.5671506585834443,1.0,0.0,3.4764250648842965,-3.4697692551202337,,
102,0.29227153709860276,-0.6678991343364737,1.0,0.0,2.597287330243022,-2.569880413470418,,
1020,0.10681081933046328,-0.11446918712353261,1.0123778294188432,0.0,-0.1524653837280401,0.15247762949172997,,
1021,-0.4351047881861411,0.40189143234303665,1.0,0.0,0.15106973121975256,-0.15082340503418828,,
1023,0.43510478818613374,-0.46381368343364093,1.0,0.0,-0.15057395228601525,0.15082340503418828,,
1025,0.001712998767004,-0.002124115454559337,1.0,0.0,-0.005799109277719046,0.005801205202978618,,
1026,0.0003183648684959616,-0.001357699678395316,1.0,0.0,-0.002815396055350764,0.002815531453997725,,
1027,-0.0003183648685558631,-0.0012712663801001801,1.0,0.0,0.0028157614415991327,-0.002815531453997725,,
1028,-0.029745228615538022,0.029381286568372595,1.0,0.0,0.004811111391979822,-0.004807500320671133,,
1029,-0.03033535883063367,0.029972180354193287,1.0,0.0,-0.02148060695267212,0.021485733757988477,,
103,-3.089142065292286,0.5198827509874325,1.0,0.0,-2.865019825769432,2.8695213555274997,,
1030,0.026623554369070077,-0.026805684679504987,1.0,0.0,0.006489214750459225,-0.0064884604963174105,,
1031,0.03141902108271628,-0.03159108142768875,1.0,0.0,0.006605359503527562,-0.006604291324083104,,
1032,-0.25748186769000525,0.17639438093903628,1.0,0.0,0.05775469101983197,-0.057604950917642374,,
1033,0.31352697459878115,-0.4679031321056136,1.0,0.0,-0.06305799516773082,0.06400516784653401,,
1034,-0.17640684062208917,-0.044348470053033405,1.0,0.0,0.04788806146490646,-0.04783622526320044,,
1036,-0.2848530914584031,0.03925351692353773,1.0,0.0,0.0584042999877538,-0.0583348424391025,,
1038,-0.5923227098779169,-0.001562822570000754,1.0,0.0,0.09691506763517768,-0.09528310845041572,,
1039,-0.35560840301321783,0.2009817452513068,1.0,0.0,-0.1945895090796049,0.19541128164550903,,
104,0.9801356111971326,-1.041106528617961,1.0,0.0,1.8750425393738346,-1.8724165673179034,,
1040,-0.3236231132156235,0.02798172077396578,1.0,0.0,-0.17685036764405312,0.17761539809789867,,
1041,-0.06110258427268459,-2.5413494217303653e-6,1.0,0.0,2.4421122969287955e-8,1.9590259902462438e-6,,
1042,0.023680207238216275,-0.1907911009251696,1.0,0.0,0.20212783569852713,-0.20177428604394165,,
1043,0.037422377034431076,-0.24551341553000472,1.0,0.0,-0.2012566561280461,0.2017723270179514,,
1044,-0.054410185042717885,-0.16673459093333415,1.0,0.0,-0.21183204390267615,0.21222619112866342,,
1045,-0.508185055742924,0.2303965302061238,1.0,0.0,-0.2882571207754738,0.2908956615255883,,
1046,-0.7033783127105036,0.517928945721624,1.0,0.0,-0.5667263418759552,0.5726422319749981,,
1047,-0.5987122413161399,0.5003641077196088,1.0,0.0,0.15601128505340298,-0.15457559339105428,,
1048,-0.32351088445782206,0.21782258818579334,1.0,0.0,-0.6110222217408927,0.6116978847632899,,
1049,-0.4924547955973269,0.4472422524947599,1.0,0.0,-0.23445560734249032,0.23492528977612934,,
105,0.02058150976006553,-0.030761737218710748,1.0,0.0,3.1376557357600525,-3.1351268740466463,,
1050,-0.24488266297206576,0.1786987910881279,1.0,0.0,0.23555378482645412,-0.23530992669217485,,
1051,0.0015464679396058358,-0.022228791960070392,1.0,0.0,-0.0036061263969351205,0.0036104329833657016,,
1052,-0.29267168284486356,0.21143986552969074,1.0,0.0,0.029631849486142017,-0.029561486415863356,,
1053,-0.4430798522197805,0.36599103937535876,1.0,0.0,-1.1997653614420425,1.2073100500327112,,
1054,0.002183801805377595,-0.0035958111771362843,1.0,0.0,-0.003854182792352368,0.0038553838263046592,,
1055,-0.0020791208598511276,0.000683742712014032,1.0,0.0,0.0010831027590333137,-0.0010829472428325081,,
1056,-0.061233745043859054,0.009366838949853106,1.0,0.0,0.0645551101081291,-0.06455295568421161,,
1057,-0.11501862442891587,-0.1374198687991115,1.0,0.0,-1.0056085828443135,1.0185364626555162,,
1058,-0.10735734213812001,-0.1503393200080503,1.0,0.0,-0.9859501077347297,0.9977313611290528,,
1059,0.11501862442888698,-0.3425077844771604,1.0,0.0,1.0295431462957738,-1.0185364626555162,,
106,-0.49882360423615035,-0.03588133270258506,1.0,0.0,-0.3159726424136832,0.3168996713874049,,
1061,-0.18357217262204575,0.09936771000901425,1.0,0.0,0.06121243409101199,-0.061186759115929155,,
1062,-0.3082012149479323,0.03720730194989336,1.0,0.0,-0.7841845749830305,0.7886645528467029,,
1063,0.0016312228079402363,-0.014631607493121698,1.0,0.0,-0.0036867287131444036,0.003688092175414602,,
1064,0.02697216153834477,-0.0659668178985696,1.0,0.0,0.009941459089990222,-0.00980907177368673,,
1065,-0.026962330509781158,0.0015750704503525413,1.0,0.0,-0.021588797547455477,0.021619569586773482,,
1066,-0.01498193910936348,-4.87360103290459e-7,1.0,0.0,-4.440892104272264e-16,2.3609139492285577e-6,-9.873955569113313e-9,-9.875445220215122e-9
1067,-0.024717923409727317,-0.03930449769262949,1.0,0.0,0.007131566084982406,-0.007122154492711434,,
1068,-9.567991807552608e-7,-0.016424969850633856,1.0,0.0,2.7717309652043e-6,8.10448640173487e-9,,
