ind,pt,pf
1,-1.566497496064532,1.5675128255990183
10,0.08507809537071821,-0.0850628409236804
11,0.32439043208218105,-0.3243239026839531
12,0.32439043208218105,-0.3243239026839531
2,-0.009340163686992416,0.009340383815999798
3,-0.009340163686992416,0.009340383815999798
4,-0.009340163686992416,0.009340383815999798
5,0.00015335716278044235,-0.00015335710406815323
6,9.449447766277254,-9.314324916760588
7,2.4235785466398463,-2.4202290623981666
8,2.4235785466398463,-2.4202290623981666
9,0.08507809537071821,-0.0850628409236804
