ind,alpha_g,qg,pg
1,-1.8838139676759634e-10,4.088675799291222e-9,-9.545171649851202e-9
10,-3.68093492004364e-10,1.0625440855001653e-9,-9.702308390265931e-9
100,0.9999999735037606,1.899999957058137,0.4224409738451659
101,0.9999999679350176,1.8999999464251045,0.4165754191275349
102,0.9999999749232601,1.8999999596853356,0.4116122015918272
103,1.2792931009873367e-8,-1.4272304541359858e-8,-2.1234732702048143e-9
104,1.3416332423206346e-8,-1.487967969458699e-8,-2.066069231266806e-9
105,0.20266812513811353,0.14186769450495704,0.03209344328115431
106,0.18709259221550079,0.13096482148368085,0.02953056930845325
107,0.18637608894707602,0.13046326913234862,0.028629134433207016
108,1.0000000010854049,1.6000000082770147,0.3756056054268256
109,0.012283829595359735,0.011055453663958393,0.0025716928491640563
11,-3.611073264560828e-10,1.0886230000977837e-9,-9.700452828616538e-9
110,0.014367058833219577,0.012930359929360443,0.0029479317786458583
111,8.216494564223718e-9,-1.0527340877693009e-8,-2.424901380106275e-9
112,8.004837630967176e-9,-1.0358277546346152e-8,-2.472814152336946e-9
113,3.349544013510398e-8,9.496775674246748e-8,1.3033801832506503e-8
114,1.0000000052430538,-0.08871255958059959,0.3538248638073311
115,1.0000000052389229,-0.06790724942512272,0.3510635796004631
116,1.0000000053796192,0.07074087694065724,0.24084151257889358
117,1.000000005395117,0.07140877127485844,0.24713011691714037
118,1.0000000053687648,0.07063801102627039,0.2369743602499201
119,1.0000000053921767,0.07246711755216297,0.24581864826800992
12,1.000000006147754,0.5000000024844065,1.0010291406025968
120,1.000000003845837,0.003559120105511659,0.0876514348158299
121,-1.810430753484953e-10,2.478318390165044e-9,-9.390749353567916e-9
122,7.929414938675665e-10,3.8476366790402995e-9,-9.293708811587778e-9
123,-1.3547526784949091e-9,-6.939276805061464e-9,-9.790047015685014e-9
124,7.712952322373903e-10,-7.794396605565232e-9,-9.698493352221385e-9
125,0.012897636934847637,0.011607880407724085,0.002878941646202994
126,0.012812934062311928,0.0128129409962579,0.0029596597080974725
127,0.011111871675822315,0.010000691696594748,0.002502797657910181
128,1.698250352675046e-8,-2.0956168531187103e-8,-1.2366435828222402e-9
129,1.6117579047283888e-8,-2.018848500872294e-8,-1.4228247888495544e-9
13,1.0000000061453742,0.5000000024976139,0.9953200776453842
130,0.9999999867198404,-1.2999999876178692,0.4236263572182087
131,1.1040144150568884e-8,-1.5709431872301155e-8,-2.559696465219234e-9
132,-1.314194308599687e-10,7.714587076216836e-9,-9.71157520154453e-9
133,-1.1269916159568782e-10,7.755543558997317e-9,-9.70667802484397e-9
134,0.9999999982464652,-0.09999999084662711,0.12814427100031053
135,0.9999999974704833,-0.004689889830643851,0.6213741057719577
136,0.9999999975055478,-0.019815016299862494,0.13782664285587887
137,-2.603911687028187e-9,-4.457854677233542e-10,-9.783013379864124e-9
138,-2.669229777997627e-9,-4.502510398367884e-10,-9.784613943489291e-9
139,-2.621244628614598e-9,-4.3575641476863955e-10,-9.783443202035153e-9
14,0.9999999977536829,-0.2999998467833923,0.4418635228069956
140,-2.654466665726074e-9,-4.3302197753769993e-10,-9.78426246224637e-9
141,-2.5751090348066603e-9,4.971857112349627e-10,-9.782196717929917e-9
142,-2.5908520108369207e-9,5.034152775445461e-10,-9.782593912254423e-9
143,-2.5108608177652703e-9,5.212462240943065e-10,-9.780667461334726e-9
144,-2.4924838684378017e-9,5.263119416485084e-10,-9.78023595188045e-9
145,0.9999999974496299,-0.10788642071758878,0.04497887223431939
146,-1.8199632057262746e-9,1.346549790695226e-9,-9.83059271679612e-9
147,-1.8202805765448243e-9,1.3485685744326837e-9,-9.829924046325059e-9
148,-1.8186430350150355e-9,1.3453113196733706e-9,-9.831425902111495e-9
149,-2.420332662868232e-9,3.1548939430546992e-9,-9.833311740356171e-9
15,1.000000008040197,2.0999999213633833,4.019311865869261
150,-2.4246259559388103e-9,3.1507404655539845e-9,-9.832746309516995e-9
151,-2.4228181049254957e-9,3.1559630482178043e-9,-9.832856425084333e-9
152,-1.760819794618237e-9,9.92476908390254e-10,-9.838836718282434e-9
153,-1.7511480452614352e-9,9.959324843122122e-10,-9.839298341785519e-9
154,-1.767577612171202e-9,9.884272607722896e-10,-9.838499193099117e-9
155,-2.389953090962291e-9,1.1335169290708698e-9,-9.8352418972644e-9
156,-3.2038154109038704e-9,1.2155038441080061e-9,-9.821766188909555e-9
157,-2.9527672584719738e-9,-5.207923117580456e-10,-9.797785278045477e-9
158,0.9999999974704835,-0.06294890429642214,0.18026004584061997
159,0.9999999974704827,-0.040121627024241394,0.12652032496155083
16,1.0000000080448221,2.199999920947472,4.029259184323857
160,4.618451383333652e-8,-4.2280232964568544e-9,2.0352482643639764e-8
161,5.769152333224742e-8,-4.474856522708373e-9,3.3665885753007114e-8
162,2.5678575407028552e-8,-6.586715475704328e-10,9.602897966579846e-9
163,0.9999999975720515,-0.06109813044689412,0.4547638822912804
164,0.9999999975594919,-0.0564184693862395,0.45314163458343387
165,0.999999997470483,-0.011341765602665876,0.5995855944980362
166,0.9999999978386985,0.07250283486102349,0.5956096628371971
167,0.99999999798408,0.22837366915012466,1.2324443358198063
168,0.9999999977885137,0.052117364676181666,0.37868287756235086
169,-2.683368102741833e-9,-1.5192335720387114e-10,-9.807486489213857e-9
17,1.000000008001569,2.0999999213988123,3.927469225564356
170,-1.9450512568450743e-9,-6.759431466739262e-10,-9.831680803731613e-9
171,-2.726560150076004e-9,-5.774151863916054e-10,-9.818868607295312e-9
172,0.9999999974696977,-0.01446622440137069,0.008215533874326754
173,0.9999999974704827,-0.034290640521943715,0.08366007939106294
174,0.9999999974704827,-0.03377147018344516,0.08236166159660338
175,0.999999997470482,-0.017073291247022775,0.02040463810865392
176,0.9999999974704822,-0.017353270601622256,0.02103821039616894
177,0.999999997470482,-0.017080858603122705,0.020534700567895914
178,0.9999999975406331,-0.014948562734901704,0.37749874849978177
179,0.9999999974704831,0.01759144583623774,0.38699610529268685
18,0.9999999974723086,0.3561307993124685,3.354220686023841
180,0.9999999974704827,-0.06270830115774358,0.3134533241099902
181,0.9999999974704826,-0.06077568163256386,0.2888641015004469
182,0.9999999974704827,-0.061501224923944636,0.32921464535502604
183,0.9999999981181612,0.014825899513331327,0.3376590456157943
184,0.9999999981726231,0.022733837795878644,0.36765337963250544
185,0.9999999975949494,0.01692056330770299,0.6798924186493338
186,0.9999999979056335,0.07205391467792466,0.6836995412058408
187,0.9999999978924161,0.07007827464228997,0.6663584067525931
188,0.9999999978942294,0.06979500714758016,0.6728939562157064
189,0.9999999974704828,0.02377775989668536,0.3095383451916491
19,0.9999999974704841,0.3242604653378526,3.0189169972336503
190,0.9999999977209761,0.07688551830830205,0.6576240323932987
191,0.999999997674146,0.03358907942549795,0.36144702899935816
192,0.9999999975035977,-0.0015227346482686594,0.32946403488441145
193,0.9999999975075214,0.0003317737522783489,0.34046712606790014
194,0.9999999975855985,-0.029095002042208475,0.16386671574584788
195,0.99999999751845,-0.003944194954818589,0.3255514876935188
196,0.9999999975271922,-0.004734133388701178,0.31920301734902434
197,1.8066558006622262e-7,5.797286704189647e-7,0.0
198,1.931519005118831e-9,0.0,0.0
199,1.987577349724192e-9,0.0,0.0
2,-1.4879600381930099e-10,4.096340511638648e-9,-9.536167140363245e-9
20,0.9999999974823709,0.37057220664408597,3.414183344367118
200,9.576063203543506e-9,5.9876188655198725e-9,0.0
201,1.0693136777707928e-7,6.640391842635248e-8,0.0
202,1.0579818918082395e-7,-1.8337274907935746e-7,0.0
203,1.466336422237946e-8,-2.509331583056686e-8,0.0
204,6.629251840900951e-8,1.0843632522781138e-7,0.0
205,8.428601897171042e-9,-3.003444598446147e-9,0.0
207,9.701785458085517e-9,-4.1064411402376505e-9,0.0
208,0.9999999982299181,-0.199999961971027,0.21810882757528774
209,0.9999999979463827,-0.09999996541510833,0.2314061220515365
21,0.9999999974704862,0.35001360406752174,3.216913472646137
210,0.9999999985104335,-0.2999999385514726,0.25775987479419943
211,0.9999999985309828,-0.1999998464126405,0.27687644703802683
212,0.9999999987035015,-0.299999947418763,0.25829736876738085
213,0.9999999974704828,-0.06756277178764164,0.16154636718006263
214,0.9999999974681255,0.010016265294655277,0.0357743949731237
215,0.9999999997605059,-2.0729590422991824,0.8989268619707487
216,0.9999999999702739,-0.6999998752962041,0.5610065413018381
217,0.9999999992893304,-0.6881899332463715,0.5589321439677577
218,0.9999999985207887,-0.19999994920805367,0.6313807051532099
219,0.9999999974704828,-0.03214605630224581,0.12492517290211838
22,0.9999999974704857,0.3439694173076084,3.1657216867344604
220,0.9999999974704832,-0.048184918761027325,0.12500504452743208
221,0.9999999974707786,0.07123643362477292,0.02526242962717017
223,1.8429416098199147e-7,-1.7200797558399087e-7,0.0
224,1.802356542870157e-7,-1.5302509715538186e-7,0.0
225,1.000000005788381,-0.7913022769777652,0.4721872571683584
226,1.7936809195607582e-7,-1.5156274671730675e-7,0.0
227,1.8288654498360478e-7,-2.0876774519087174e-7,0.0
228,1.0000000054576694,1.4269179310990832,0.4687416889105305
229,1.8737234880158596e-7,6.996752782114378e-7,0.0
23,0.9999999974704908,0.3614979084542249,3.336831110983457
230,1.819526281335835e-7,6.950242882967354e-7,0.0
231,1.7627239934647994e-7,-1.6399116082638623e-7,0.0
232,2.6333870241487413e-8,-2.3084984542579572e-9,0.0
233,8.255889858445753e-8,-8.490745005517922e-8,0.0
234,3.969762469795027e-8,-2.484670398123517e-8,0.0
235,1.8247696033271834e-7,5.159107381525589e-7,0.0
236,1.8521511528315925e-7,3.2289072833476335e-7,0.0
237,1.6165364442451812e-8,-1.2470088106571435e-11,4.3778019743198596e-9
238,0.9999999974688359,-0.16673564298213767,0.014387178215081144
239,0.9999999975405113,-0.09999979147644882,0.012634282071818674
24,-4.230871283155825e-10,-2.74015565480791e-10,-9.678118604553759e-9
240,0.9999999976493518,0.008188258053655731,0.37564738320834906
241,0.9999999974704827,-0.0066396885707700245,0.2462982278005996
242,4.794761350930727e-9,3.3326352881166623e-10,0.0
243,5.033787433624307e-9,-1.3186236710659093e-10,0.0
244,0.9999999974704828,-0.12611711393455527,0.17170837361203392
245,0.9999999974743692,-0.09999597186972484,0.18189792841826524
246,0.9999999974704828,0.0,0.29750054260697956
247,0.4646883749597313,0.24372146284423662,2.668064991897455
248,0.9999999982032667,0.20319727624561662,0.23215373254356597
249,0.999999997470483,-0.05538403847001863,0.2319681446923579
25,-3.4222402051681345e-10,5.870228163957977e-9,-9.765499043096305e-9
250,0.9999999974877273,-0.021520735535822535,0.08182297771396467
251,1.5709849752313433e-8,0.0,7.192106515141839e-9
252,0.9999999974704824,0.0,0.23282521499205905
253,0.9999999974704824,0.0,0.1581592004499322
254,0.9999999975071305,-0.19999887228629545,0.06946939158700875
255,1.000000001549665,0.8999999587529142,1.0841046981020988
256,1.0000000015922632,0.8999999587715618,1.1125966636834
257,0.9999999989736225,-0.5999998756688131,0.8873694173727852
258,0.9999999989788652,-0.599999875670393,0.8933602975471626
259,1.6483083526027534e-8,-7.329621411389316e-10,4.650502585089416e-9
26,0.9999999974704827,-0.0786856579258702,0.07004894424984155
260,1.6587360347504833e-8,-7.342576263434342e-10,4.674192053474681e-9
261,0.9999999975263372,-0.09999973006409664,0.0021698168334694
262,1.62189504737282e-8,-9.900230362698035e-10,4.305488568299939e-9
263,2.1477396114541547e-8,-1.1981341484315596e-9,5.031797910112835e-9
265,0.3897014536354926,-1.4600570548999416,5.574160361259392
267,5.523351809303948e-8,-2.192773474203177e-7,1.1231388744177307e-8
268,1.003269783502407e-8,-3.247408980782785e-8,0.0
27,0.9999999974704827,-0.07759049866211161,0.06741435773679423
270,1.2767658142909891e-8,-7.575980312380255e-8,0.0
271,1.0000000092835968,-9.311218158860001,6.349375554418333
272,2.3343828498079448e-7,-1.0523129390470537e-7,0.0
273,1.0000000067725605,-0.584128167054074,0.8706850891094923
274,5.119027176645518e-9,5.390846989731795e-9,0.0
275,1.0000000091870358,1.2486819223412096,6.019976335384664
276,1.355921416347257e-9,2.39146232385421e-8,0.0
277,0.3881112793659955,11.716416908316619,34.12746585277333
278,2.303753071098728e-9,-1.9095998172136977e-8,0.0
279,1.0000000096656518,-10.000000070556286,14.275036144489484
28,0.9999999975616857,-0.1373021926267882,0.3051232609729567
281,1.0000000066426686,-9.99999995316208,16.45940792430007
282,6.111456819573413e-9,1.655640081937383e-8,0.0
285,0.9999999974704828,-6.020500626777657,7.305687164924142
287,0.9999999996727887,-0.4256167247255326,0.9592160963067573
288,5.047062742804714e-9,-5.871444095524086e-9,0.0
289,0.9999999979115607,-1.0499996472467819,0.14917741795276637
29,0.9999999979818822,-0.199996264353241,0.29600259107393423
290,6.518494547734139e-9,-1.828749630213523e-8,0.0
291,5.443566711268245e-7,-5.236776266303285e-6,2.1306741242122444e-6
292,1.5061769234784105e-8,-3.8783438887172594e-9,0.0
295,0.9999999974377547,-0.9779569368943474,0.13191125911736695
299,1.0000000002633975,0.6587496722241676,1.0507913939688824
3,-8.662112520379429e-11,4.771840657432869e-9,-9.46423463578168e-9
30,-2.0405131937634315e-9,-1.128773881253574e-9,-9.836784174298335e-9
301,0.9999999974704827,-0.6282102957957082,1.265488256863078
303,0.9999999978362842,0.08033740784452205,0.8032845059523892
304,1.819240336983797e-8,-2.3382642186728936e-8,0.0
306,2.784276025945498e-9,-1.601786322462875e-8,0.0
308,3.406500341316402e-9,-1.0895588259793824e-8,0.0
309,1.000000006347561,-9.999999976105052,8.716909880544192
