ind,qf,qt,tm,ta,pt,pf,tm_neg_vio,tm_pos_vio
1,0.019776878003740846,-0.03167014615802811,1.0,0.0,0.1586394594693931,-0.1581026368377896,,
10,0.9181337175163147,0.21135052613058444,1.0,0.0,19.047705905415096,-18.92012122106979,,
100,-0.00159996303118369,-0.008321148063388425,1.0,0.0,0.37628368836477544,-0.3693443082403299,,
1000,0.00046287380394300905,0.10774074256009222,1.0,0.0,5.042168278982591,-5.017435200618751,,
1001,-0.38393591864315235,0.3518438912956116,1.0,0.0,0.3144375396586124,-0.31421293773155556,,
1002,0.021385568788065416,-0.0689394688407683,1.0,0.0,1.0894616627996339,-1.0874453094532026,,
1003,1.4127249372227657,-1.442944172025508,1.0,0.0,0.7608138586110812,-0.7597540087930807,,
1004,3.01917214757748,-2.8941141819159872,1.0,0.0,7.991382813508755,-7.963454180525525,,
1006,-0.0938624994933923,-0.006105974382980031,1.0,0.0,-2.4146087875389437,2.432764517508311,,
1007,-0.05965247028883744,0.03848021518006955,1.0,0.0,-3.0055375103119077,3.0109898468109404,,
1009,-0.582956635411191,-0.16612484114191794,1.0,0.0,-2.3735768354212876,2.3830538678562725,,
101,-0.05165603712381414,0.037968498111748884,1.0,0.0,-0.21969537291762803,0.22144362834548614,,
1010,-0.18304336099937007,-0.05821545943939425,1.0,0.0,4.298279777468936,-4.269320569616618,,
1013,-0.06943927372225754,-0.13966646429786164,1.0,0.0,-2.4276518280307102,2.4326961743856046,,
1014,-0.13991862494646867,0.0999369972868519,1.0,0.0,2.9269712157452212,-2.917380161988876,,
1015,-0.09607761660830344,-0.1484919064113063,1.0,0.0,-0.9033881698387918,0.9043536015094725,-9.87020583964622e-9,-9.878902361999791e-9
1017,4.8670099785715735,-3.221114162651597,1.0,0.0,15.13475574618748,-14.909316644671126,,
1019,-0.4722477776916866,0.11704608104115623,1.0,0.0,4.308127187510719,-4.300141812620311,,
102,-1.8284977300621956,2.2485443102986222,1.0,0.0,5.071775264517162,-4.958880373828142,,
