ind,va,qb_ac_pos_vio,vm,qb_ac_neg_vio
100,-0.03468022928430481,-9.975091919735106e-9,0.9699841332939944,-9.974788168211342e-9
1000,-1.3856632470567949,-9.975097695187676e-9,1.0462251870155104,-9.974782248275692e-9
10001,-0.012166407295496385,-9.975017995894338e-9,1.048687697057368,-9.974863456417797e-9
10002,-0.14815337583129717,-9.97500964810957e-9,1.1000000095263298,-9.974871902139571e-9
10003,-0.13972431936548838,-9.975009221220448e-9,1.100000009960423,-9.974872333732873e-9
10004,0.14439408329531683,-9.974903627431692e-9,1.035736013849792,-9.974978190468904e-9
10005,0.14966617496389453,-9.974907131059295e-9,1.0324079688945043,-9.974974706658124e-9
10006,0.052702345525205946,-9.974964678038635e-9,1.0600135491459217,-9.974917205826698e-9
10007,0.05260654156214916,-9.974964463945242e-9,1.0635821740531755,-9.974917420729113e-9
10008,0.3283917789272018,-9.974922187108423e-9,1.099976667882684,-9.974959713624482e-9
10009,0.32857200150654947,-9.974922357123487e-9,1.1000000061722432,-9.974959544115564e-9
1001,-0.9225952913795181,-9.97543713516493e-9,0.9589540579058637,-9.974424335068172e-9
10010,0.5082722012537216,-9.974945261032255e-9,1.091703394520021,-9.974936666325171e-9
10011,0.517878333896647,-9.974944981532581e-9,1.091278355785655,-9.974936946010394e-9
10012,0.5155101620208513,-9.974945070838931e-9,1.0913623230833238,-9.974936856646116e-9
10013,-0.0034544264553870822,-9.974944798759384e-9,1.100000010762804,-9.974937128898178e-9
10014,0.00757423065564158,-9.97494433858443e-9,1.1000000107913446,-9.974937589337994e-9
10015,0.4546704219239991,-9.97494788539854e-9,1.0876151517115737,-9.974934039607701e-9
10016,0.4517317381966235,-9.974948204694533e-9,1.087320400884781,-9.974933719950523e-9
10017,0.4575622930747931,-9.974947861052444e-9,1.0869433420601635,-9.974934063980667e-9
10018,0.4652501127290418,-9.974947499295713e-9,1.086927662112138,-9.97493442612551e-9
10019,-0.4371546858524379,-9.975015334482966e-9,1.0041830599445674,-9.974866150282417e-9
10020,-0.4380961899044621,-9.975015325366051e-9,1.0041339899174133,-9.974866159508525e-9
10021,0.15163172575249287,-9.974989451438486e-9,1.0638003144590533,-9.974892289027678e-9
10022,0.1525408150751568,-9.974989529155172e-9,1.0634182194178456,-9.974892210705496e-9
10023,-0.16670011050272762,-9.97496683348159e-9,1.049246941409124,-9.974915041828673e-9
10024,-0.16442612319606012,-9.974966763444686e-9,1.0497535490270196,-9.974915112155284e-9
10025,-0.19849249834114568,-9.974893195838058e-9,0.943968876091173,-9.974988551568042e-9
10026,-0.1980056517028479,-9.97489322915401e-9,0.9440558569851925,-9.974988518504592e-9
10027,0.4332720573065306,-9.97494096448971e-9,1.00074402101288,-9.974940964341616e-9
10028,0.40077961850314436,-9.974940608929455e-9,0.9631474114300275,-9.974941319891892e-9
10029,-0.4970824798228114,-9.975020518610331e-9,1.0058051177230907,-9.974860901876544e-9
1003,-0.9917102156069474,-9.977829231396868e-9,0.8999999900884923,-9.971187448068133e-9
10031,0.4196296659994856,-9.97492924988484e-9,1.0114474016643769,-9.974952668004162e-9
10032,0.41989559295555007,-9.974929254399047e-9,1.0114565954764945,-9.97495266349838e-9
10033,0.4186271651210953,-9.974929237362938e-9,1.0113668352628917,-9.97495268050267e-9
10034,0.355900309497,-9.97491633861244e-9,1.0744138031333432,-9.974965541913704e-9
10035,0.3579223259274476,-9.97491645883827e-9,1.0725622102563632,-9.974965422157926e-9
10036,0.3587569947331838,-9.97491680827204e-9,1.0728495717335178,-9.974965074077335e-9
10037,0.35140016935903506,-9.97494120310918e-9,0.9752369472237593,-9.974940725717599e-9
10039,0.4814892257063385,-9.974943246448074e-9,1.0828315424232136,-9.974938681967754e-9
1004,-1.4147002835034748,-9.97516850294074e-9,1.0330688500388243,-9.974709217317484e-9
10040,0.4673289812384695,-9.974943711700318e-9,1.0804037593281715,-9.974938216528597e-9
10042,0.4711496361506436,-9.974943623033357e-9,1.0807002835241084,-9.974938305233827e-9
10043,0.46970189885805175,-9.974943640945914e-9,1.0807236588924751,-9.97493828731364e-9
10045,0.3508530841027482,-9.974934829417424e-9,1.0301873416454006,-9.974947096411409e-9
10046,0.35022135272807536,-9.974934786087892e-9,1.0288066637877904,-9.97494713969839e-9
10047,0.4700954784680105,-9.974929548353401e-9,1.0187976575862394,-9.974952370085837e-9
10048,0.47049422269416924,-9.974929566259889e-9,1.0186700816862315,-9.97495235221191e-9
10049,-1.4491094832651392,-9.975095225067957e-9,0.9613227486116217,-9.974784780866044e-9
1005,-1.4142047791236212,-9.975168203385924e-9,1.0332274660842586,-9.974709528048426e-9
10050,-1.442919926694838,-9.975095843708927e-9,0.9631176939209215,-9.974784146674218e-9
10051,-1.4144740884879836,-9.975063205643223e-9,0.9848602331966915,-9.974817518820839e-9
10052,-1.401648834811069,-9.975060873251353e-9,0.988722323862161,-9.97481989695129e-9
10053,-1.3832696584091244,-9.975105849787912e-9,1.0069478923923216,-9.974773880256981e-9
10054,-1.3772979000725305,-9.975103930213253e-9,1.008794923347792,-9.974775851063022e-9
10055,-1.3285210620713008,-9.974884589027894e-9,0.9981872086935222,-9.97499708728386e-9
10056,-1.337397967491859,-9.974886366628437e-9,0.9942536608821143,-9.97499532532344e-9
10057,-1.1209944287045985,-9.975135382169048e-9,1.0890030170415073,-9.974743482377212e-9
10058,-1.4215342024150095,-9.975326920117529e-9,0.9802085912229798,-9.974542741983269e-9
10059,-1.4279231610440575,-9.975335693697502e-9,0.9765020477111456,-9.97453339509085e-9
1006,-1.4223720737171794,-9.975175919049503e-9,1.0289992757909476,-9.974701519693163e-9
10060,-1.4297698313993734,-9.975337772120872e-9,0.9755205416138202,-9.97453117887172e-9
10061,-1.4424928423355297,-9.975785068666809e-9,0.974157569015328,-9.974035885686864e-9
10062,-1.4520975961630367,-9.975880509588598e-9,0.9700661695552975,-9.973925254685572e-9
10063,-1.465106109142614,-9.975977736687403e-9,0.9654045419843171,-9.97381066386197e-9
10064,-1.4174547740897645,-9.975152888096804e-9,0.9913007117757626,-9.97472539459663e-9
10065,-1.420880113071824,-9.975155602093844e-9,0.9898574189390553,-9.974722585788932e-9
10066,-1.4075798774607415,-9.975148611518979e-9,0.9944584529050183,-9.97472981806125e-9
10067,-1.4280051085660055,-9.97531100352618e-9,0.9809521697162347,-9.974559664218475e-9
10068,-1.440053711095987,-9.975318754861969e-9,0.9756117626014658,-9.974551428674448e-9
10069,-1.426532992393002,-9.975145335739852e-9,0.9963701837436125,-9.974733204276723e-9
1007,-1.4834350525433806,-9.975200832120945e-9,1.0081725010379363,-9.974675592786274e-9
10070,-1.4309621112526527,-9.975145240384827e-9,0.9961240561172017,-9.974733302819492e-9
10071,-1.385521178527141,-9.975121819865175e-9,0.9915738397344765,-9.974757460202042e-9
10072,-1.444457788964194,-9.975298011244275e-9,0.9735086607836425,-9.974573444574774e-9
10073,-1.4522979061157704,-9.975301241596202e-9,0.9705279215881082,-9.974570021027514e-9
10074,-1.1394049303723461,-9.974792586517833e-9,1.0275991248271643,-9.975087605747654e-9
10075,-1.138039888924205,-9.974792967642314e-9,1.0272871758385873,-9.975087233480886e-9
10076,-1.1820628001398514,-9.974973092588427e-9,1.0023517042091572,-9.974908753648091e-9
10077,-1.0960574489406274,-9.974935966343403e-9,1.011147097267123,-9.974945960494967e-9
10078,-1.1021585609491693,-9.97493890956298e-9,1.0097379837886615,-9.974943018931403e-9
10079,-1.1591377956599624,-9.974333194036624e-9,1.0332700436618056,-9.9755206175129e-9
1008,-1.2923973247246627,-9.97504956904044e-9,1.0860316559646406,-9.974831410185622e-9
10080,-1.1626095810416965,-9.974315366551326e-9,1.0322871178725117,-9.975536811672093e-9
10081,-1.071581551052761,-9.975125454515105e-9,1.0697483870352473,-9.974753717206423e-9
10082,-1.030234450144824,-9.975046202173336e-9,1.0823305531819558,-9.974834835259404e-9
