ind,pt,pf
1,-2.0094793364764993,2.011150711728383
10,0.1512750316104612,-0.15122680450186185
11,0.06329923899710663,-0.06329670544258278
12,0.06329923899710663,-0.06329670544258278
2,-0.0017796323719801723,0.0017796406210766162
3,-0.0017796323719801723,0.0017796406210766162
4,-0.0017796323719801723,0.0017796406210766162
5,-0.00011970987210027481,0.00011970990790351978
6,2.332274427562952,-2.324042998135795
7,0.0005703456215809943,-0.0005703453987477474
8,0.0005703456215809943,-0.0005703453987477474
9,0.1512750316104612,-0.15122680450186185
