ind,pt,pf
1,-2.4151490854420667,2.4175642166909967
10,0.29809324569679,-0.2979059794276409
11,0.17145124109015633,-0.1714326561111538
12,0.17145124109015633,-0.1714326561111538
2,-0.0041634078035155874,0.004163451733875902
3,-0.0041634078035155874,0.004163451733875902
4,-0.0041634078035155874,0.004163451733875902
5,-1.5979117833870234e-6,1.5979117897702935e-6
6,4.742177820944423,-4.708147063809648
7,0.43303268735558603,-0.43292575579092774
8,0.43303268735558603,-0.43292575579092774
9,0.29809324569679,-0.2979059794276409
