ind,pt,pf
1,4.977087449155399,-4.966851333330657
10,0.11756688731795933,-0.11753775828812327
11,2.613584773099511,-2.6092661105855393
12,2.613584773099511,-2.6092661105855393
2,-0.029260453099877404,0.02926261167507861
3,-0.029260453099877404,0.02926261167507861
4,-0.029260453099877404,0.02926261167507861
5,0.007146103168383958,-0.007145995801401128
6,14.491425854384497,-14.173637355672204
7,9.234008412042996,-9.18538513251648
8,9.234008412042996,-9.18538513251648
9,0.11756688731795933,-0.11753775828812327
