ind,status,pd,qd
1,1,0.28498278768812274,0.24074672170683453
2,1,0.36971209187803883,0.26741756625077834
3,1,0.38061250491366266,0.26653624069152304
4,1,0.3785938187668396,0.27176402836293767
5,1,0.3592658840567838,0.07217917291761193
6,1,0.00594089152389102,0.0
7,0,0.0,0.0
8,1,0.3446507709117911,0.25877654280370843
9,1,0.34247765344947706,0.2603720485847112
10,1,0.3449168234985328,0.26015150249820035
11,1,0.35384839155853964,0.2619042837548817
12,0,0.0,0.0
13,1,0.00043725902221322546,0.00041440311079966185
14,1,0.0,-0.15374339261541853
15,1,0.0008245649603279285,0.0008104557615579217
16,1,1.850719822396711,-0.04307311769237704
17,0,0.0,0.0
18,1,0.19206885521667486,0.10852636667819786
19,1,0.18233639514078376,0.11407766230573145
20,1,0.19458932089256434,0.11054728186430257
21,1,0.000987760790620412,0.0009156244777795424
22,1,0.0009175413005503879,0.0009504612800626211
23,1,0.0009540898013767839,0.0009707891228184899
24,1,0.0009371597318971537,0.000974711081903705
25,1,0.0009625245275915785,0.0009907754241963585
26,1,0.0009889339930597401,0.0009244640448597248
27,1,0.33005021224333,0.2719823715669016
28,0,0.0,0.0
29,1,0.010688835448907925,0.007684950725130644
30,1,0.011728753433781177,0.00765259978056535
31,1,0.010143759993298824,0.0062058250806780796
32,1,0.009840817399732728,0.006136868414942797
33,0,0.0,0.0
34,0,0.0,0.0
35,0,0.0,0.0
36,1,0.39086743984731787,0.04801632108201739
37,1,0.07536078490704345,0.025304838656422093
38,0,0.0,0.0
39,1,0.00045439590586125115,0.0004581358926138077
40,1,0.00046987596942072953,0.0004997922838669255
41,1,0.00039804543325492323,0.0004255951548448197
42,1,0.0004062365717092248,0.000402436947730569
43,1,0.0003987430141324618,0.00040751015681153514
44,1,0.27551167496234713,0.15656308699112245
45,1,0.29278110832404286,0.1527026675520096
46,1,0.18790578628897972,0.0944222493095947
47,1,0.0010944761734427867,-0.01805623772141436
48,1,0.5460472308496621,-0.10910240318878693
49,1,0.4929091570479518,-0.07773442278860526
50,1,0.00807481717250285,0.005603144623360631
51,1,0.49021862042939485,-0.06315853450263771
52,1,0.1496932877656356,0.053901481467938404
53,1,10.14731890711429,2.8734194958685237
54,1,0.0022674556063307966,0.004211853229500356
55,1,3.157569710348707,0.26279257971489645
56,1,0.1884044495726396,-0.04204759524646461
57,1,2.9543340549176555,1.1230556216942007
58,1,1.4634953741092114,0.2141428619543536
59,1,2.5683799770315803,0.8903767919113418
60,1,6.62359796752051,-0.26724251321239073
61,1,2.261064853062417,0.8540135544962566
62,1,0.8216805181781844,0.036683540368841014
63,1,0.6916822387710928,0.13970102336165238
64,1,0.2524664727224186,0.06570708269883434
65,1,1.0867184169952209,0.2077623510611288
66,1,0.43127811300209745,0.18353343824194068
67,1,0.08583010846578464,-0.0075131418112079525
68,1,1.6580040103960532,0.32214505811313215
69,1,0.19117133357070032,0.09255021951304142
70,1,0.8422482826120788,0.3227833434896558
71,1,0.7220201522695201,0.3161288389413647
72,1,0.35805964927782913,0.023785393741262262
73,1,0.28929958952720963,0.15162688613042308
74,1,0.17832141269352766,0.014542978596499499
76,1,0.6649116841757275,0.16930996338202714
77,1,0.12741003794988134,0.043843369666150635
78,1,0.0785781358083911,0.01300518446415351
79,1,0.022865921190377704,0.0003017429446977094
80,1,0.8590177265560357,0.2342020826035364
81,1,0.06625780767465066,0.03405507273115065
82,1,0.15819282595465248,0.06539368576908784
83,1,0.206009315358375,0.05515873405170792
84,1,0.05843306723604735,-0.07136523441016163
85,1,0.16532848610741996,0.013013739430430535
86,1,1.016863302566073,-0.007587002134784252
87,1,0.19376630053141822,0.04734485550165232
88,1,0.18627529080487532,0.10075469642046461
89,1,0.14925880492754406,0.09832609601318393
90,1,0.17154301549944712,0.10465925255170604
91,1,0.7546691668617066,0.09588615416278136
92,1,0.5007906053387354,0.08806060236740293
