ind,pt,pf
1,-0.8860391259035734,0.8863637720535942
10,0.5155002825819186,-0.5149402502562407
11,0.22878971141885723,-0.22875661677977177
12,0.22878971141885723,-0.22875661677977177
2,0.0006611149330674763,-0.0006611136424488369
3,0.0006611149330674763,-0.0006611136424488369
4,0.0006611149330674763,-0.0006611136424488369
5,0.0019821886664824566,-0.0019821794026516895
6,4.999037646608256,-4.961220499331725
7,0.5975636328934824,-0.5973600068373154
8,0.5975636328934824,-0.5973600068373154
9,0.5155002825819186,-0.5149402502562407
