ind,va,qb_ac_pos_vio,vm,qb_ac_neg_vio
100,-0.0875434752724375,-9.990909133290869e-9,1.0399986651269075,-9.990909048530224e-9
1000,-0.5527777873209461,-9.990895007380528e-9,1.0158822756588748,-9.990923130939662e-9
10001,-0.014317394056372754,-9.990905623455371e-9,1.0573410764987454,-9.990912555723019e-9
10002,-0.16536764247361607,-9.990898880843312e-9,1.1000000106148908,-9.99091927809557e-9
10003,-0.15636350562519066,-9.99090024062931e-9,1.0804695844675212,-9.99091792399362e-9
10004,0.025597229780007745,-9.990911000770527e-9,1.0462668254033147,-9.99090718024816e-9
10005,0.029304277196236024,-9.990910909665456e-9,1.0587130141450671,-9.990907271428009e-9
10006,0.04326283719709543,-9.990919098123361e-9,1.0341128311379038,-9.990899061617768e-9
10007,0.03914745561179946,-9.990919651827343e-9,1.0303940499981525,-9.990898505399751e-9
10008,0.4381728484645521,-9.990899597981652e-9,1.049538740340631,-9.990918564055699e-9
10009,0.4385612596478055,-9.990899754621812e-9,1.0501191934488696,-9.990918408062399e-9
1001,-0.27140038207014927,-9.990908030034791e-9,1.02979334199735,-9.990910151539153e-9
10010,0.4784954853498893,-9.990909811916712e-9,1.0531431863670444,-9.990908369790392e-9
10011,0.4862354530625723,-9.990909748305471e-9,1.0521655617684817,-9.990908433420926e-9
10012,0.4842508528943698,-9.990909766710322e-9,1.0521467031436853,-9.990908415010675e-9
10013,-0.07811430991812394,-9.990911003357632e-9,1.1000000107497507,-9.990907177658877e-9
10014,-0.06938480900087844,-9.99091094494497e-9,1.1000000107787202,-9.990907236119972e-9
10015,0.4490897926812,-9.990927631610444e-9,1.0571201441245914,-9.990890474274643e-9
10016,0.4459727649232069,-9.990927793524226e-9,1.0564667193857635,-9.990890311026018e-9
10017,0.45215478382639085,-9.990926056243975e-9,1.058505999763585,-9.990892062019332e-9
10018,0.46027438395450043,-9.99092512392016e-9,1.0601590259151035,-9.99089300114852e-9
10019,-0.1414549626631839,-9.990907027671891e-9,1.016040455656644,-9.990911153213491e-9
10020,-0.14232905264182638,-9.990906873416888e-9,1.0159952674129382,-9.990911307323326e-9
10021,0.00024604838367923553,-9.990904814719536e-9,1.0055213884924552,-9.990913363082854e-9
10022,0.0012132647727737178,-9.990904822582164e-9,1.0051372573127433,-9.990913355234986e-9
10023,-0.2331353591204064,-9.990904543535327e-9,1.0467977444230223,-9.99091363374141e-9
10024,-0.23096371318129624,-9.990904517889092e-9,1.0472800584056405,-9.990913659336265e-9
10025,-0.1969033945541324,-9.990830634894352e-9,0.948252641164947,-9.990986215727836e-9
10026,-0.19644481403511002,-9.990830639556868e-9,0.9483348992862798,-9.990986211222194e-9
10027,0.6147391746988248,-9.990909101958399e-9,1.007692576983933,-9.990909079863061e-9
