ind,alpha_g,qg,pg
1,-7.134438561239056e-10,-6.970688404647566e-10,-9.930814265089888e-9
10,-6.581723649365493e-10,-6.336612165144888e-10,-9.930093764759815e-9
100,-1.6270294871611696e-9,-1.864674084620364e-9,-9.953746887247811e-9
101,-1.677696220041316e-9,-1.9742964535573657e-9,-9.95379337348035e-9
102,-1.6496086455136102e-9,-1.865111224136238e-9,-9.953712475597818e-9
103,-1.54150445714743e-9,-1.2472784233713448e-9,-9.93141110279954e-9
104,-1.5700675771797336e-9,-1.2519472414402814e-9,-9.93130076169775e-9
105,-4.188344942194998e-9,-1.9897006906617633e-9,-9.930934534818638e-9
106,-4.193235762830899e-9,-1.9902592492818028e-9,-9.930921935554413e-9
107,-4.233736971760597e-9,-1.9846394740392245e-9,-9.93081519273044e-9
108,-1.8403477986786825e-9,-2.2852701929599328e-9,-9.931178714736316e-9
109,-3.310352759638828e-9,-2.225227279785803e-9,-9.931195481088147e-9
11,-6.541617565197367e-10,-5.974174909188575e-10,-9.929967960031045e-9
110,-3.340900094592946e-9,-2.225569275333241e-9,-9.931131874159273e-9
111,-1.1451092892463594e-9,-1.3849875463754023e-9,-9.931896119963972e-9
112,-1.1481909547696554e-9,-1.3350055795057832e-9,-9.931998858528018e-9
113,-9.52746949210151e-10,-1.4071255040549764e-9,-9.953537710044592e-9
114,1.0000000057753473,0.002208503039474865,0.16278377610719846
115,1.0000000057753473,0.00199704132667365,0.16778402119078228
116,1.0000000057753473,-0.05330476760802532,0.11867014220209497
117,1.0000000057753473,-0.05533755009938485,0.110461599875145
118,1.0000000057753473,-0.052806089443223715,0.11855126158423722
119,1.0000000057753473,-0.05563209143590284,0.1218446294943352
12,1.000000006165909,-0.23476701568453917,1.0010291066601322
120,1.000000005775347,-0.006142592469042293,0.0046489416470920294
121,-3.2915611133634846e-9,-4.4697670993159554e-10,-9.93123861738069e-9
122,-5.2808975761715345e-9,2.130703177046803e-10,-9.930104757517083e-9
123,-3.767123119732823e-9,-1.696739639894719e-9,-9.931284880734258e-9
124,-6.48680758718473e-9,-4.3294034138688454e-10,-9.919785663012796e-9
125,-3.209320845421001e-9,-2.2276320064643994e-9,-9.931384550462107e-9
126,-3.196348286466321e-9,-2.410113627708839e-9,-9.931551905641685e-9
127,-3.1947034848696995e-9,-2.2279682509181795e-9,-9.931409574246692e-9
128,-1.639913033115229e-9,-1.6480535215549119e-9,-9.931537890800045e-9
129,-1.6179050350730168e-9,-1.6429971666967607e-9,-9.931602738304524e-9
13,1.0000000061621883,-0.24770194479657243,0.9953200434703935
130,-1.6019449677877559e-9,-9.99115326019742e-10,-9.931502124146928e-9
131,-1.4440048457805677e-9,-1.6090875050780633e-9,-9.932024691409953e-9
132,-1.1097503269557072e-9,-1.6243703642851012e-9,-9.95356298820378e-9
133,-1.1039121920780994e-9,-1.5527398694583142e-9,-9.953474208367935e-9
134,1.0000000057753473,-0.07001058744833444,0.03148669052287871
135,1.0000000057806138,-0.07522709512456194,0.21138345502982428
136,-5.250259908715246e-9,-1.223229693838014e-10,3.412766472112223e-9
137,-6.625284528482906e-9,-1.527853883396934e-9,-9.9490191263505e-9
138,-6.625457472215807e-9,-1.526729358609665e-9,-9.949205477173888e-9
139,-6.625236887781328e-9,-1.5194259574588362e-9,-9.94907055662498e-9
14,1.0000000057753473,0.028448532761885564,0.49552446017394153
140,-6.625262460338388e-9,-1.5152055459828274e-9,-9.9491662888735e-9
141,-6.559745026150956e-9,7.161807540896541e-10,-9.949137310831612e-9
142,-6.56025497654447e-9,7.053619201910905e-10,-9.94918402654947e-9
143,-6.560383846545374e-9,6.959688919362681e-10,-9.948965000555596e-9
144,-6.560405705844153e-9,6.925682854205587e-10,-9.948915367093779e-9
145,1.000000005755388,-0.059830758112563664,0.04497857383947399
146,-3.2072673856029626e-9,-1.1044862515593934e-10,-9.9537121186314e-9
147,-3.232000950046693e-9,-1.1099190245626501e-10,-9.953675490965583e-9
148,-3.1750503040576487e-9,-1.0940967501989791e-10,-9.953757355187636e-9
149,-4.608553822033565e-9,1.1993025354972036e-9,-9.954155745140812e-9
15,1.0000000058331353,-0.6428348757529078,0.43640066601894517
150,-4.646510464914249e-9,1.1804763659249115e-9,-9.954127326955955e-9
151,-4.637914874139145e-9,1.186963887424681e-9,-9.954133199385165e-9
152,-2.8708253240752248e-9,-8.302012576920931e-10,-9.954216930078356e-9
153,-2.834441985060146e-9,-8.200660524836972e-10,-9.95423871189564e-9
154,-2.8968076818050227e-9,-8.382069601718073e-10,-9.95420087186756e-9
155,-4.18602210800398e-9,3.6488204034996624e-10,-9.954099049201816e-9
156,-6.009744599812033e-9,6.106180829397855e-10,-9.953114797594956e-9
157,-6.31145277037462e-9,-4.694370077594831e-9,-9.950844377676534e-9
158,1.0000000057815035,-0.039347969279153835,0.06059445273336571
159,1.0000000057753473,-0.023414721300258345,0.1072424584634425
16,1.0000000058332243,-0.5934742867365405,0.43748070590557625
160,-3.806755634524264e-9,4.683174927185787e-10,3.6115997999910302e-9
161,-1.814197031912129e-9,1.5027648705170907e-10,3.728591894492053e-9
162,-5.063835897040517e-9,5.14070310192455e-10,3.670933676392511e-9
