ind,pt,pf
1,-0.2837985752995597,0.28383186520374465
10,0.8956034059767601,-0.8939130182737407
11,0.3541302917444181,-0.3540510044949466
12,0.3541302917444181,-0.3540510044949466
2,-0.0006619974565878789,0.0006619986912934094
3,-0.0006619974565878789,0.0006619986912934094
4,-0.0006619974565878789,0.0006619986912934094
5,-0.00023861422112083256,0.00023861436295435554
6,8.330633001886143,-8.225613019047248
7,2.6337247364621548,-2.629769208131856
8,2.6337247364621548,-2.629769208131856
9,0.8956034059767601,-0.8939130182737407
