ind,shunt_bigM
100,1.0000000079097136
101,1.0000000069026138
102,-4.4329785267597565e-9
103,1.0000000074586521
104,1.0000000063379653
105,1.0000000077933444
106,-7.707169161482633e-9
107,-7.255276084033881e-9
108,1.000000009500021
109,1.0000000084918923
110,-5.625211324213169e-9
111,-5.8052632299528585e-9
112,-5.381640596300396e-9
113,-7.791793156773535e-9
114,-7.680622837728967e-9
115,-6.0568989573620275e-9
116,-6.113833182974632e-9
117,1.0000000065993895
118,-5.499748517683384e-9
119,-6.329828440782542e-9
120,1.0000000077244386
121,1.0000000060335534
122,1.0000000064172296
123,-5.8027495344738e-9
124,1.000000007841061
125,-3.32865921290511e-9
126,1.0000000076161915
127,1.0000000076450926
128,1.0000000089815342
129,1.0000000074138324
130,-5.864815549133605e-9
131,1.000000006695951
132,1.000000006730751
133,1.0000000078773814
134,1.0000000088027545
135,1.0000000079190843
136,1.0000000074153876
137,1.0000000079353872
138,1.0000000070486963
139,1.0000000075891957
140,1.0000000065826817
141,1.0000000064470445
142,1.0000000064454193
143,1.000000007595566
144,1.0000000086256597
145,1.0000000065386432
146,1.0000000065302703
147,-6.371783397444636e-9
148,-6.574352095335722e-9
149,1.0000000094818076
150,1.0000000080015825
151,1.000000008508543
152,1.0000000085091483
153,1.000000008820246
154,1.000000007934903
155,1.0000000046221393
156,1.000000008631307
157,1.0000000076157556
158,1.0000000091374404
159,1.000000009322792
160,8.65959837272475e-9
161,1.0000000088848036
162,1.0000000092115582
163,-8.033251973344967e-9
164,1.0000000086355558
165,1.0000000072708781
166,0.9999999932449175
167,1.0000000093744483
168,1.0000000057753473
169,1.0000000052823135
170,1.000000005354987
171,1.0000000075972544
172,1.0000000090999512
173,-5.6437141771684286e-9
174,-9.236653850478847e-9
175,-5.512161586308009e-9
176,-5.487335964109165e-9
177,-5.792803726160588e-9
178,-5.792749042384333e-9
179,-5.800137452970519e-9
180,-5.800665168613597e-9
181,-5.777620471763707e-9
182,-7.427628893746306e-9
183,-5.766963411935968e-9
184,1.0000000057753473
185,-5.774114082267043e-9
186,1.0000000057753473
187,3.3259100187154243e-9
188,-5.795959334503648e-9
189,-5.845014956681591e-9
190,-6.737546852605497e-9
191,1.0000000082546958
192,-5.872772888549262e-9
193,1.000000007174067
194,-3.014887714315977e-9
195,-5.009114159636211e-9
196,-5.8141395375309345e-9
197,-7.179662551885699e-9
198,-6.943249943934104e-9
199,1.0000000003232097
200,-5.760480880953359e-9
201,-4.581275674636908e-9
202,-5.827495277851852e-9
203,-5.813659290419056e-9
204,-5.8027622574195125e-9
205,-5.786421310347988e-9
206,-5.784132369683295e-9
207,-5.8011210932982595e-9
208,1.0000000072874602
209,-5.796105642676834e-9
210,-5.8061982038270614e-9
211,-5.809808291679399e-9
212,-5.796388612148096e-9
213,-5.7858482568399285e-9
214,-5.820594932803423e-9
215,-5.7865040578653964e-9
216,-5.795757348342095e-9
217,-5.802373894800034e-9
218,-5.936135618123931e-9
219,-5.789204537412579e-9
220,-5.9356887981542575e-9
221,-5.75398864187033e-9
222,-3.2347155206727076e-9
223,-5.726591216103767e-9
224,-5.6682826285592864e-9
225,-5.537674793669298e-9
226,-5.832553977170528e-9
227,-5.787707737106353e-9
228,-5.81339264028995e-9
229,-5.714964230413077e-9
230,-5.7753472916708226e-9
231,-3.1326468886292434e-9
232,-3.333907791737614e-9
233,-5.035752750982353e-9
234,-5.793705070269241e-9
235,-5.7933486908298464e-9
236,-5.876496841977723e-9
238,-5.70608671784886e-9
239,-5.702656520629035e-9
240,-5.4765708280931676e-9
241,-5.578070722140724e-9
242,-5.695373509441037e-9
243,-5.5088816047518145e-9
244,-4.51755489948243e-9
93,-6.083330126082143e-9
94,-6.1151510664659944e-9
95,1.0000000057681266
96,-5.7629847545654416e-9
97,1.0000000051586442
99,1.0000000078975868
