ind,pt,pf
1,-3.4775859598905785,3.482597732476885
10,0.2451746805083689,-0.2450480004730083
11,0.2436411956435864,-0.2436036650891132
12,0.2436411956435864,-0.2436036650891132
2,-0.004080035814667224,0.004080078521471794
3,-0.004080035814667224,0.004080078521471794
4,-0.004080035814667224,0.004080078521471794
5,0.0009944731489601713,-0.0009944707220103587
6,1.848638478404161,-1.8434669368748509
7,0.060210947828564114,-0.06020887930184061
8,0.060210947828564114,-0.06020887930184061
9,0.2451746805083689,-0.2450480004730083
