ind,pt,pf
1,-1.0889659003852468,1.0894563616001842
10,0.1512750315395613,-0.15122680443100475
11,0.17172566390619365,-0.17170701937063065
12,0.17172566390619365,-0.17170701937063065
2,-0.0017717002472327594,0.0017717083971320825
3,-0.0017717002472327594,0.0017717083971320825
4,-0.0017717002472327594,0.0017717083971320808
5,-5.079182357272621e-5,5.0791830021203e-5
6,2.2430294223109266,-2.2354158951624994
7,0.007579613541790127,-0.0075795803789892036
8,0.007579613541790127,-0.007579580378989195
9,0.1512750315395613,-0.15122680443100475
