ind,pt,pf
1,-2.9865498428136363,2.9902447040601143
10,0.07150748024165776,-0.07149670400259557
11,0.013640790674058859,-0.013640672620669139
12,0.013640790674058859,-0.013640672620669139
2,-0.001150904864580976,0.001150908405366106
3,-0.001150904864580976,0.001150908405366106
4,-0.001150904864580976,0.001150908405366106
5,4.05124945503432e-5,-4.0512490447615206e-5
6,3.5984782086206173,-3.578882828181535
7,0.11163627671121087,-0.11162916961078237
8,0.11163627671121087,-0.11162916961078237
9,0.07150748024165776,-0.07149670400259557
