ind,qf,qt,tm,ta,pt,pf,tm_neg_vio,tm_pos_vio
1,-0.0031711305947617363,-0.009673428638634969,1.0,0.0,-0.02591742929325621,0.025931947753937513,,
10,5.813956171815392,-5.659107179981577,1.0,0.0,8.197172263184594,-8.165502858538266,,
100,0.011003275705118162,-0.031379526247641565,1.0,0.0,0.24433422701755628,-0.24133535591119168,,
1000,-1.3827368310911268,1.3814776760709415,1.0,0.0,2.1489579464331605,-2.14146299195815,,
1001,0.024474059921162004,-0.03664857908926417,1.0,0.0,-1.5136220662272992,1.516182394465089,,
1002,-0.2816223520847215,0.32063997099128827,1.0,0.0,2.566999022517191,-2.5540270801968394,,
1003,-0.3236157484451307,0.2879603162050005,1.0,0.0,1.1096510428426893,-1.1091055345050576,,
1004,0.638692358918268,-0.7145045169116665,1.0,0.0,4.560329645977051,-4.551019115738613,,
1006,-0.053901703837585024,-0.09220207169707656,1.0,0.0,-1.548302208686346,1.5568501050887964,,
1007,-0.033493940289713024,-0.009995725598162352,1.0,0.0,-1.9276554501389884,1.930228549409545,,
1009,-0.5898939277410493,-0.15287058486749383,1.0,0.0,-0.5034506842504165,0.5040250905501519,,
101,-0.045752155668453295,0.0295992879339097,1.0,0.0,-0.14406264282564687,0.14483199559118903,,
1010,-0.010211816135935733,-0.25667411171633653,1.0,0.0,3.178447164971089,-3.160299991182422,,
1013,-0.16549867090910914,-0.027915292871105203,1.0,0.0,-1.7972554513534127,1.8004053988182926,,
1014,-0.19459428609961982,0.11266153909895162,1.0,0.0,1.8694719504739157,-1.8649553369651868,,
1015,-0.12160552845879426,-0.09979278287720804,1.0,0.0,-0.6689866797548008,0.6695874362228477,-9.87581619791047e-9,-9.873573374416668e-9
1017,0.6059352983099126,-0.6412258484856782,1.0,0.0,8.014557906304002,-7.947789342210265,,
1019,0.6595991275945849,-0.6690760473165084,1.0,0.0,8.492506785046437,-8.4585554728582,,
102,0.6640055290442148,-1.006621684469761,1.0,0.0,2.6621284383937494,-2.631441416635188,,
1020,0.17639292217195782,-0.18286438709130032,1.0191072143240616,0.0,-0.24356325990472152,0.24359481130741736,,
1021,-0.5298494516921526,0.49729039735744834,1.0,0.0,0.1788682550335518,-0.17850177750659305,,
1023,0.5298494516921337,-0.5577820046833301,1.0,0.0,-0.1781391110697835,0.17850177750659305,,
1025,0.003748738612035511,-0.004143935777878424,1.0,0.0,-0.012685479803872066,0.012695398478578077,,
1026,0.0021268874209615027,-0.00316267789114138,1.0,0.0,-0.005824733324773547,0.005825376747427371,,
1027,-0.0021268874210028247,0.0005420290826714874,1.0,0.0,0.0058263858020707665,-0.005825376747427371,,
1028,-0.007166537873088407,0.006790067172479974,1.0,0.0,0.017612478121606504,-0.01761103412522537,,
1029,0.005588402496955456,-0.00596770153957604,1.0,0.0,-0.024880238537692285,0.02488267880038642,,
103,-3.3584767044837647,0.7530542007154835,1.0,0.0,-2.4154563566703056,2.419363168542374,,
1030,0.036700909066674184,-0.03686778677607113,1.0,0.0,0.006483631151345234,-0.006482243531021482,,
1031,0.03179400848836756,-0.03196644973468808,1.0,0.0,0.0065995383526947825,-0.006598450530227792,,
1032,-0.2834162881630782,0.2032164885909249,1.0,0.0,0.14106025995919258,-0.1408245924577335,,
1033,0.25239852303993554,-0.40687247308077973,1.0,0.0,-0.19176085095375475,0.19264186009039866,,
1034,-0.3275295955265588,0.10795190145319267,1.0,0.0,-0.04223684323544419,0.04261945039399744,,
1036,-0.3589194149807808,0.11071588486686952,1.0,0.0,0.1459698708724707,-0.14579353271937964,,
1038,-0.593613887509785,-0.004789130308496401,1.0,0.0,0.21204783200335084,-0.2098917119270037,,
1039,-0.2157983487193473,0.05687653687864218,1.0,0.0,-0.161901419094996,0.16221812232495278,,
104,0.674140659902041,-0.7604490813708868,1.0,0.0,0.06811298146876947,-0.06781789510623622,,
1040,-0.269942334579592,-0.0280034029198157,1.0,0.0,-0.21672091562480034,0.2174690450287007,,
1041,0.16975950212625066,-0.2289101496060332,1.0,0.0,0.1450939537157062,-0.1449626097919282,,
1042,-0.1240689060568941,-0.04152414650542035,1.0,0.0,0.23778609994748778,-0.23739024623057264,,
1043,-0.04569059606937918,-0.15489659347465104,1.0,0.0,-0.3810801988266153,0.38235285602250085,,
1044,-0.013956071719183697,-0.2031228107910025,1.0,0.0,-0.32119668377858424,0.32211875834821924,,
1045,-0.48553936955301186,0.214167166329769,1.0,0.0,-0.397848110684906,0.4012229215925111,,
1046,-0.6580799248134398,0.49507156144661246,1.0,0.0,-0.8408587697536146,0.8497599609305594,,
1047,-0.6244077399861161,0.5276547921174282,1.0,0.0,0.22165677002675563,-0.2199825680233979,,
1048,-0.2743611444802998,0.1812695928511993,1.0,0.0,-1.061230445616919,1.0630275199847596,,
1049,-0.5154313076624647,0.4718054741840484,1.0,0.0,-0.3572128277389983,0.35784924853219235,,
105,0.20856382997403625,-0.22842315349451536,1.0,0.0,2.273396931978624,-2.2720067569514604,,
1050,-0.28405600450421026,0.22002361339271406,1.0,0.0,0.37175213722286543,-0.3712595433543285,,
1051,0.0033806809928883445,-0.024105556981142313,1.0,0.0,-0.007893967014673707,0.007900959165518692,,
1052,-0.3239156780604044,0.24368455766320204,1.0,0.0,0.10079821382479179,-0.10069829120623025,,
1053,-0.35242547628549187,0.3686175732178254,1.0,0.0,-1.9833019240052248,2.0027875065767637,,
1054,0.005562584028021407,-0.0069569558659644025,1.0,0.0,-0.008349231257312047,0.00835490861553648,,
1055,-0.005333499506698473,0.003948856586942095,1.0,0.0,0.002289048690236428,-0.0022876887961626353,,
1056,-0.0993224978858168,0.047856781858706884,1.0,0.0,0.11521244885927022,-0.1152049583606524,,
1057,-0.2577282958775041,0.17921203559670212,1.0,0.0,-1.6550306666579504,1.6914854190588071,,
1058,-0.25266487750031646,0.15900489702607695,1.0,0.0,-1.623390797141323,1.6565538430165276,,
1059,0.2577282958774919,-0.33608767329457917,1.0,0.0,1.722212876072053,-1.6914854190588071,,
106,-0.3529576557743697,-0.17678072789121743,1.0,0.0,-0.3957849454450444,0.39678022288162806,,
