ind,pt,pf
1,-1.3026266383889904,1.3033285666146457
10,1.3563599622530136,-1.3524828824164379
11,0.2846374739247251,-0.2845862512816078
12,0.2846374739247251,-0.2845862512816078
2,-0.0006620058099932958,0.0006620070430494072
3,-0.0006620058099932958,0.0006620070430494072
4,-0.0006620058099932958,0.0006620070430494072
5,0.0017209489412456228,-0.0017209422745585316
6,7.130477683003874,-7.053537504667156
7,4.673829113463739,-4.661372230705489
8,4.673829113463739,-4.661372230705489
9,1.3563599622530136,-1.3524828824164379
