ind,pt,pf
1,-1.9463997827930783,1.9479677908226587
10,0.5218229954021606,-0.5212491414383719
11,0.24000136633585392,-0.23996494918126438
12,0.24000136633585392,-0.23996494918126438
2,-0.0006619760978633195,0.0006619773338970921
3,-0.0006619760978633195,0.0006619773338970921
4,-0.0006619760978633195,0.0006619773338970921
5,-1.832545039064942e-5,1.8325451230186504e-5
6,4.8693304201544105,-4.833450255065743
7,0.5119281996047296,-0.5117787542487654
8,0.5119281996047296,-0.5117787542487654
9,0.5218229954021606,-0.5212491414383719
