ind,status,pd,qd
1,1,0.22712092055011163,0.1918663842720093
2,1,0.2946470954510465,0.2131220776905838
3,1,0.30333432832960433,0.21241969326257595
4,1,0.3017255088647952,0.21658604996785039
5,1,0.2863218476146134,0.05752417656723251
6,1,0.004734674549085825,0.0
7,0,0.0,0.0
8,1,0.27467413380578004,0.20623549616853976
9,1,0.27294223819724794,0.20750705626753405
10,1,0.274886168044429,0.20733128905507037
11,1,0.28200430305953283,0.2087281919900508
12,0,0.0,0.0
13,1,0.00034847954309644944,0.00033026421268168306
14,1,0.0,-0.12252789420224477
15,1,0.000657148294331358,0.0006459037758856498
16,1,1.4749564110625708,-0.03432770877363304
17,0,0.0,0.0
18,1,0.1530718944807184,0.08649156850443196
19,1,0.14531547764731778,0.09091574928882039
20,1,0.15508061398678716,0.08810216443250643
21,1,0.0007872094376960295,0.000729719419051679
22,1,0.0007312470571093229,0.0007574830838952341
23,1,0.0007603748834589686,0.0007736836355038576
24,1,0.000746882233617256,0.0007768092943024822
25,1,0.0007670970535873231,0.0007896119910517765
26,1,0.0007881444373855666,0.0007367642326307805
27,1,0.2630380193855792,0.21676006156301528
28,0,0.0,0.0
29,1,0.008518613234359245,0.006124626322990606
30,1,0.009347390059574062,0.006098843796368766
31,1,0.008084207913773036,0.0049458169615459865
32,1,0.007842773680910286,0.004890861006041042
33,0,0.0,0.0
34,0,0.0,0.0
35,0,0.0,0.0
36,1,0.311507138628808,0.038267262153082064
37,1,0.06005980564762373,0.020167036390661867
38,0,0.0,0.0
39,1,0.0003621370163111448,0.000365117649776684
40,1,0.0003744740641529626,0.00039831627908673773
41,1,0.0003172277384013883,0.00033918386487189004
42,1,0.00032375577794085107,0.00032072761577436616
43,1,0.0003177836849985495,0.000324770778963131
44,1,0.21957278805283914,0.12477508810288378
45,1,0.2333358985701646,0.12169847416478032
46,1,0.14975407990376777,0.07525109975089582
47,1,0.0008722577179100609,-0.014390164985849057
48,1,0.4351797901217011,-0.0869506486601733
49,1,0.39283067726471016,-0.06195150873989228
50,1,0.006435335707010249,0.004465502548967146
51,1,0.39068641740067517,-0.05033505571758749
52,1,0.11930010788830836,0.04295752101144588
53,1,8.087044238691059,2.290010868103723
54,1,0.0018070796794224257,0.0033566938918183293
55,1,2.5164682580773157,0.20943613157403823
56,1,0.15015149641073702,-0.03351040466958543
57,1,2.354496829821722,0.8950344990915932
58,1,1.166352604257184,0.17066407529683691
59,1,2.046905462038888,0.709597931355302
60,1,5.278766763217412,-0.21298256678346472
61,1,1.8019864814187925,0.6806177532087725
62,1,0.6548494988088707,0.02923544795528572
63,1,0.5512455965227404,0.11133663645123193
64,1,0.20120659973158492,0.05236615597133319
65,1,0.8660750680733172,0.1655790400938157
66,1,0.3437129759055754,0.1462694774775477
67,1,0.06840347588640484,-0.00598770086512211
68,1,1.321368915546694,0.2567378989547765
69,1,0.15235660236044316,0.07375916006520603
70,1,0.6712412592719488,0.2572465891934599
71,1,0.5754238105728924,0.25194319100905166
72,1,0.28536052235136433,0.018956094036367988
73,1,0.2305612546681103,0.12084111548440685
74,1,0.1421156826112355,0.011590225196309976
76,1,0.5299104378183828,0.13493388514296698
77,1,0.10154116794650099,0.03494157159236036
78,1,0.06262391734143766,0.010364659183048828
79,1,0.018223307842957604,0.00024047815633077764
80,1,0.6846058964016588,0.18665054485283697
81,1,0.052805063754122604,0.027140654812333766
82,1,0.12607393080372226,0.052116390012627294
83,1,0.16418193437456646,0.04395950561025693
84,1,0.04656903011188684,-0.05687549716949426
85,1,0.13176079251132441,0.01037147718013516
86,1,0.8104030816246329,-0.006046564857642026
87,1,0.15442469668184605,0.0377321284982835
88,1,0.14845463428353664,0.08029782986685507
89,1,0.11895384086302203,0.0783623236398839
90,1,0.13671354649254938,0.08340961914388899
91,1,0.6014438881691103,0.07641777869509013
92,1,0.3991119050033828,0.07018109843100342
93,1,3.1041756502258724,0.2674004152863931
94,1,0.2108205188983006,0.01659889226486021
95,1,1.4072772796563608,0.4202406997322169
96,1,0.02975409335424907,0.010629855827098694
97,1,0.17937621330645534,-0.0028141204291339547
98,1,0.20174787282444526,0.058965165662310734
99,1,0.24349794890357607,0.08250899906199294
100,1,3.5916683470733353,0.45019138565797623
101,1,0.4198131304178745,0.08274520368994488
102,1,0.4190520467826495,0.22284919048469998
103,1,0.8792682272874013,0.15612334679556308
104,1,1.7014739568965278,0.21383586401335214
105,1,0.3666765782453109,0.12137177254777325
106,1,2.5565205098891957,0.7332992584616453
107,1,0.040773386411314616,-0.018959351381726712
108,1,0.01009319049003308,-0.014621107636444433
109,1,0.3349512005591999,0.10254590772037493
110,1,0.032900094250100625,0.009072380085645896
111,1,0.5850545394219312,-0.05313007314718593
112,1,0.4717804169328143,0.19244445159148607
113,1,1.225395326710983,0.42885627532507886
114,1,0.3832259886759648,0.1294128966271383
115,1,0.0033737110513589277,0.0371186061398875
116,1,0.32596918779604267,0.09129308911978298
117,1,0.6250890968682945,0.11806640720969522
118,1,0.017770029393710154,-0.008277276297512834
119,1,0.20915026778999293,0.062566280987794
120,1,0.3340649689165238,0.18443687869232733
121,1,0.355433354302411,0.1315062489966141
122,1,0.2207810164170884,0.01662983081336185
123,1,0.22589626125842546,0.06884819988937016
124,1,0.17434500731256578,0.05582048353355698
125,1,0.09633896963906693,0.019809892338458434
126,1,0.15988039138835916,0.04369970273875533
127,1,0.20175776137233775,0.09291920907270768
128,1,0.39828872867962567,0.08612453754229232
129,1,0.060472379777349795,-0.0007455780583641981
130,1,0.21940582470276196,0.025349892070641627
131,1,0.1093587613497973,0.06989623836700334
132,1,0.022298317065346872,0.02926733744895713
133,1,0.3287974075567416,-0.0007112311590704497
134,1,0.1946852530112895,0.06070116631788506
135,1,1.5325774816994868,0.3420800254224658
136,1,0.32660397208158426,0.14140807001654318
137,1,0.23688641894312218,0.06985248203255938
138,1,0.14871076037380135,0.07812263535469571
139,1,0.10076291395751398,0.025701467887656922
140,1,0.10044634378089626,0.003506256443131215
141,1,0.16034164543319027,0.03693047720207129
142,1,0.2563957402257927,0.16303117516718735
143,1,0.07448736348569349,0.05589618209373254
144,1,0.14009229580044363,0.12444585132674058
145,1,0.08990507093082452,0.020479088386595123
146,1,0.44968049767674434,0.10918585021117425
147,1,1.2428586029193787,-0.03140874240658358
148,1,0.0360372477505267,0.004301402290316899
149,1,0.0019549963048186964,-0.02727520275325498
150,1,1.3049758071400601,0.3161305849840246
151,1,0.6194349160582615,0.18406228544714873
152,1,0.2531949360941359,0.07976645493216092
153,1,0.9059023248453921,-0.01851413617251692
154,1,0.17460019173092942,0.020028116049108532
155,1,0.23414282120834942,0.06148868086013507
156,1,0.2695833326303685,0.03770098841601622
157,0,0.0,0.0
158,1,0.30346401382531935,-0.028337185594606615
159,1,0.6703367475124493,0.031044859201523885
160,1,0.29652626223298184,-0.05472531659150714
161,1,0.12863177416662727,-0.002648292547028399
162,1,0.08187060212123867,0.0038965057210642207
163,1,0.479295691096733,0.19509259189237393
164,1,1.0381333025316382,0.4505187961692213
165,1,2.062940271300495,0.43192653142369475
166,1,0.1591272494688975,0.04438460210937076
167,1,0.27090670015692864,0.003611049958346182
168,1,0.04203218797342142,0.0035101058875285788
169,1,0.01089354799269641,0.008225477037409052
170,1,0.0996509034482371,0.019994277511892457
171,1,0.7538989082218528,0.252212812746858
172,1,0.5245195964630862,-0.008702282998020578
173,1,0.30298127015990295,0.11821918231987305
174,1,0.1445887304686569,0.022734593517129347
175,1,0.3692401183767326,0.2075917540345788
176,1,0.14857164441537674,0.039021187646836986
177,1,0.29740602952419876,-0.002768266903613344
178,1,0.31193412465950066,0.031602435263652626
179,1,0.2746430152274311,0.0643812934418846
180,1,0.11392733201407083,-0.04163889249163056
181,1,0.3427103491278924,0.03672585757421309
182,1,0.23213576674368783,-0.014895702215976048
183,1,0.8012062519314835,0.16700365644080906
184,1,0.19477593781299046,0.052969802566043285
185,1,0.07926508902982979,0.0033374379595017428
186,1,0.1656406214292684,0.02376944459484654
187,1,0.0038949365662579315,-0.0001344615030572115
188,1,0.0008281370885361713,-0.00668015206762871
189,1,0.5656007556331699,0.1524823664283754
