ind,va,qb_ac_pos_vio,vm,qb_ac_neg_vio
100,-0.15257395165711168,-9.974936724526452e-9,1.0126327900759962,-9.974945202870805e-9
1000,-0.2148208534520011,-9.974950558973813e-9,0.9882239546166948,-9.97493136250498e-9
10001,-0.015346485959778179,-9.974939316208337e-9,1.064006148256725,-9.974942612406394e-9
10002,-0.17625483328529443,-9.974936409183221e-9,1.0169796506465612,-9.974945517992799e-9
10003,-0.1659788805280862,-9.974936926094451e-9,1.0184939222906666,-9.974945001435917e-9
10004,-0.06209724823642071,-9.974936892607179e-9,1.0026149476974344,-9.974945034901523e-9
10005,-0.05839840395662699,-9.974937757302915e-9,1.0030836355410637,-9.974944170707904e-9
10006,0.02391579212802666,-9.974940263830208e-9,1.0064641279745494,-9.97494166496214e-9
10007,0.01900370557987316,-9.974940249920948e-9,1.0068637946919208,-9.974941678869828e-9
10008,-0.09365446530105073,-9.974822800870293e-9,1.0208636473478925,-9.975058023994172e-9
10009,-0.09372045956250942,-9.974822847688878e-9,1.0209168051557664,-9.975057978046155e-9
1001,-0.006561862778568419,-9.974962096663914e-9,0.9814553568312514,-9.974919796465802e-9
10010,0.02286634948276184,-9.974937764061107e-9,0.9599210088062387,-9.974944163953168e-9
10011,0.02499402930673729,-9.974937935235664e-9,0.958325263850402,-9.974943992863685e-9
10012,0.024493105142855805,-9.974937893830715e-9,0.9591348845844302,-9.974944034248485e-9
10013,-0.1180342496432556,-9.974938919797875e-9,1.06658901422184,-9.974943008700047e-9
10014,-0.10885854353128747,-9.974939026614275e-9,0.9541865441090681,-9.97494290191759e-9
10015,0.018891324723704174,-9.974938455843314e-9,0.9784011086753605,-9.974943472486054e-9
10016,0.017697540584800393,-9.974938282019997e-9,0.9787472397135082,-9.97494364623738e-9
10017,0.019125902727336344,-9.974938535858834e-9,0.9789339233890177,-9.974943392502056e-9
10018,0.02149259526002005,-9.97493865443787e-9,0.9790888896664406,-9.974943273967852e-9
10019,-0.05335117001960437,-9.974932811231718e-9,1.0075015885383873,-9.974949112297825e-9
10020,-0.054107680035372654,-9.974932617016692e-9,1.007464162429441,-9.974949306257335e-9
10021,-0.08629204752574339,-9.97493888229653e-9,1.0018598528941136,-9.974943046189044e-9
10022,-0.08546289846561286,-9.974938897926234e-9,1.0015315029121565,-9.974943030564514e-9
10023,-0.2634679309375751,-9.974942723481732e-9,0.9962093078063823,-9.974939205102788e-9
10024,-0.26142709459289376,-9.974942679926942e-9,0.9966402484135817,-9.97493924866966e-9
10025,-0.1643318036147819,-9.974940130881174e-9,1.0033813620824636,-9.974941797894894e-9
10026,-0.16398323107307558,-9.974940137329287e-9,1.0034473832366706,-9.974941791447637e-9
10027,-0.028349197705984347,-9.974940966471712e-9,1.0002333917054453,-9.974940962359804e-9
10028,0.0013518111959035161,-9.97494070787747e-9,0.9546763660289519,-9.974941220948795e-9
10029,0.032165528569300376,-9.974941316163481e-9,1.0010859647274915,-9.974940612658162e-9
1003,-0.03522742123308777,-9.97497848939301e-9,0.9580480538090241,-9.974903326716386e-9
10031,0.12082835712051188,-9.974918631317917e-9,0.9374493466846979,-9.97496325777705e-9
10032,0.12108406511158964,-9.974918606059381e-9,0.937455322393544,-9.974963282945733e-9
10033,0.1198639853994042,-9.974918763790694e-9,0.9373858964022221,-9.974963125773869e-9
10034,-0.021259570919339936,-9.974636697693849e-9,1.0438833002856944,-9.975238017502599e-9
10035,-0.019481340757305413,-9.974637207950043e-9,1.0420753805025889,-9.975237531134835e-9
10036,-0.018707476091584838,-9.97463756483897e-9,1.0422835068196379,-9.975237190931228e-9
10037,-0.0829251359448596,-9.974421720013988e-9,1.0631031099823363,-9.975439546723703e-9
10039,0.03564890029663765,-9.974938069469796e-9,0.9685370175720543,-9.974943858692998e-9
1004,-0.2142907427369731,-9.974945479343648e-9,0.9909867869872497,-9.974936447860359e-9
10040,0.027124235485242107,-9.974937220930829e-9,0.9709798488341592,-9.974944706782569e-9
10042,0.028599290538632617,-9.97493745192742e-9,0.9707484955543378,-9.974944475919694e-9
10043,0.028006334882359395,-9.97493738586743e-9,0.9707034610633221,-9.974944541942313e-9
10045,-0.06564543645356785,-9.974942592109827e-9,0.976784217676744,-9.974939336510213e-9
10046,-0.0668013909406027,-9.974942806339861e-9,0.9768050081383162,-9.974939122220841e-9
