ind,vmfilt,qpr_fr,ppr_fr,qconv,iconv,pgrid,qtf_to,phi,vaconv,pconv,ptf_to,vmconv,vafilt,pdc,qgrid
1,0.9896656301044591,1.0400514472314486,-4.3177048433007625,0.7379759570473378,4.487579081450712,-4.300385848530208,-1.0400514472314486,1.57079633750286,1.3153550575427078,-4.327774026306899,4.3177048433007625,0.9783099650829884,1.2478739687302,4.348997092360434,1.6442024275996676
10,1.0331124481981044,-0.018365960864426115,0.022170390284244272,-0.018365960864426115,0.027866753387381857,0.022170390284244272,0.018365960864426115,1.57079633750286,-0.1586191315900208,0.022170390284244272,-0.022170390284244272,1.0331124481981044,-0.1586191315900208,-0.011033061782875348,-0.018365960864426115
11,1.0000000004284522,6.1547883066315945e-9,7.720835713864006e-9,6.1547883066315945e-9,9.873840343877604e-9,7.720835713864006e-9,-6.1547883066315945e-9,1.57079633750286,0.0,7.720835713864006e-9,-7.720835713864006e-9,1.0000000004284522,0.0,0.011032992313722727,6.1547883066315945e-9
12,1.0000000004284522,6.154788306631591e-9,7.720835713864003e-9,6.154788306631591e-9,9.873840343877597e-9,7.720835713864003e-9,-6.154788306631591e-9,1.57079633750286,0.0,7.720835713864003e-9,-7.720835713864003e-9,1.0000000004284522,0.0,0.011032992313722727,6.154788306631591e-9
13,1.1000000109592774,0.42948192551741554,-1.3014266613213497,0.42948192551741554,1.2458745282990573,-1.3014266613213497,-0.42948192551741554,1.57079633750286,0.12260630863352072,-1.3014266613213497,1.3014266613213497,1.1000000109592774,0.12260630863352072,1.3304020013977098,0.42948192551741554
14,1.1000000109592774,0.42948192551741554,-1.3014266613213497,0.42948192551741554,1.2458745282990573,-1.3014266613213497,-0.42948192551741554,1.57079633750286,0.12260630863352072,-1.3014266613213497,1.3014266613213497,1.1000000109592774,0.12260630863352072,1.3304020013977098,0.42948192551741554
15,1.1000000006829627,-2.397666988275502e-25,1.3629562633784844,-2.397666988275502e-25,1.239051147756599,1.3629562633784844,2.397666988275502e-25,1.57079633750286,0.0,1.3629562633784844,-1.3629562633784844,1.1000000006829627,0.0,-1.334153166577213,-2.397666988275502e-25
16,1.1000000006829627,-1.9700361566619345e-25,1.3629562633784844,-1.9700361566619345e-25,1.239051147756599,1.3629562633784844,1.9700361566619345e-25,1.57079633750286,0.0,1.3629562633784844,-1.3629562633784844,1.1000000006829627,0.0,-1.334153166577213,-1.9700361566619345e-25
17,1.0323134217508054,0.311024557655346,-2.475731979929758,0.311024557655346,2.4170880153301657,-2.475731979929758,-0.311024557655346,1.57079633750286,1.1091404524103874,-2.475731979929758,2.475731979929758,1.0323134217508054,1.1091404524103874,2.5606268735116955,0.311024557655346
18,1.0323134217508054,0.311024557655346,-2.475731979929758,0.311024557655346,2.4170880153301657,-2.475731979929758,-0.311024557655346,1.57079633750286,1.1091404524103874,-2.475731979929758,2.475731979929758,1.0323134217508054,1.1091404524103874,2.5606268735116955,0.311024557655346
19,1.0181358696478156,-0.46400099240529136,2.664697288774037,-0.46400099240529136,2.6566136280005885,2.664697288774037,0.46400099240529136,1.57079633750286,-0.49599831175475234,2.664697288774037,-2.664697288774037,1.0181358696478156,-0.49599831175475234,-2.5647857714437863,-0.46400099240529136
2,1.0623700288251683,-2.331215964705453,4.389676341640809,-2.6595408968972323,4.678496426501254,4.408500304419803,2.331215964705453,1.57079633750286,-0.9143601576645792,4.378732177234418,-4.389676341640809,1.0950375458451604,-0.8567259751098864,-4.356840920074341,-1.6745661003219026
20,1.0181358696478156,-0.46400099240529136,2.664697288774037,-0.46400099240529136,2.6566136280005885,2.664697288774037,0.46400099240529136,1.57079633750286,-0.49599831175475234,2.664697288774037,-2.664697288774037,1.0181358696478156,-0.49599831175475234,-2.5647857714437863,-0.46400099240529136
3,1.0869690628836244,-0.344291225565451,0.12333516561444977,-0.3490004164665246,0.3364546096467502,0.12360458567080897,0.344291225565451,1.57079633750286,-0.46824260747032004,0.1231778152453995,-0.12333516561444977,1.1000000104232908,-0.4635512234545685,-0.12001452943055319,-0.3348615235928816
4,1.0713368307793554,-0.7341869792984266,-0.11492051381759136,-0.7542025028004455,0.6936442833870364,-0.11377539492492765,0.7341869792984266,1.57079633750286,-0.47826580698947335,-0.11558930174229844,0.11492051381759136,1.1000000073105882,-0.48145653580671643,0.12000242728008845,-0.6941078180551981
5,1.0102104758814185,-0.04574114126634605,0.001489178461028637,-0.04581112622595409,0.04530281290085029,0.0014931600100505866,0.04574114126634605,1.57079633750286,2.099179246373397,0.0014868593113405745,-0.001489178461028637,1.0117528230646884,2.0992795008978935,0.0005409896346167906,-0.04560117134711932
