ind,va,vm
100,-0.1097707297293103,1.0098523060966673
1000,-0.5208613271094907,1.0030299140252126
10001,-0.012223216258626199,1.0531912869998397
10002,-0.14611620583668372,0.9620776514925208
10003,-0.13795801643684988,1.050650515217245
10004,-0.015956049450048596,1.086917102147261
10005,-0.011515184526494101,0.9738395336920647
10006,0.0338645194412028,1.0085512100062204
10007,0.02917282644926543,1.009563704108429
10008,-0.01215272522082107,1.0470771700774528
10009,-0.012010146648966007,1.0472307783231296
1001,-0.07858374532432777,1.0068856767213945
10010,0.0806356648035243,0.9871612478867964
10011,0.08342722979008191,0.9854919784456975
10012,0.08275152983874975,0.9861595108476857
10013,-0.07716495626068673,1.1000000072756468
10014,-0.0682706487385092,0.9462576777301653
10015,0.0704499505652527,0.9970848808764271
10016,0.06926112862659138,0.9981298830043221
10017,0.07063475141788657,0.9973875036128391
10018,0.07300967341217962,0.9964918534837114
10019,-0.12484284932876896,1.005690579302707
10020,-0.12551839857537894,1.0056580491191516
10021,-0.0296970966924521,1.0025576091576462
10022,-0.028960352725044262,1.0022654994401077
10023,-0.2093203934818596,0.9919671743103234
10024,-0.20748870684635545,0.9923517093123919
10025,-0.1494378627509686,1.002492219388681
10026,-0.14912714002011573,1.0025509768013032
10027,0.03476842840697656,0.9933541298869263
10028,0.055915411138873154,0.9821699024638053
10029,-0.15747372681039734,0.9974459447619248
1003,-0.12132957484383632,0.9878353459923398
10031,0.09545600992968954,0.9839762129174247
10032,0.09569846349436831,0.9840222509189579
10033,0.09454849663838794,0.9837616709195668
10034,0.04782350741975984,1.0208999602208189
10035,0.049737084998475255,1.0191366788444411
10036,0.05054471563499578,1.0193787891093373
10037,0.08790588103674564,0.9745852935642999
10039,0.08022613663581103,0.9899943008915935
1004,-0.5170450957091502,0.9893126542675486
10040,0.07263088565649158,0.994145521608301
10042,0.07392859324364238,0.9934075910207646
10043,0.073409480933028,0.9935477325815977
10045,-0.017399223298207197,0.9983143813375154
10046,-0.01833958286422178,0.9976572076543755
10047,0.13548537159377086,0.9975005615632806
10048,0.13548586846259425,0.997401171323847
10049,-0.4992416152115058,0.997059848492579
1005,-0.5167283736526478,0.9892811943396349
10050,-0.49473686135147626,0.9981584747306593
10051,-0.4735771167359225,1.010725280193102
10052,-0.4639846358267863,1.0133388940081929
10053,-0.46580996111428924,1.0003828481871064
10054,-0.46107214953539605,1.0026329376363876
10055,-0.41733021187497127,0.9984496462294624
10056,-0.42431008790739694,0.9955271096010556
10057,-0.28158032234610425,1.001093211785533
10058,-0.4877461635583502,1.0086259302766951
10059,-0.49251427559685834,1.0070784722868593
1006,-0.523732770303744,0.986202095928786
10060,-0.4938779081912672,1.0066783503993117
10061,-0.503461458815405,1.0025418056824642
10062,-0.5105920241620805,1.000231783816932
10063,-0.5201615011942226,0.9977084236157149
10064,-0.4954860949940126,0.9997216473536259
10065,-0.4981647357022977,0.9987702624188238
10066,-0.48782773760299253,1.0015171047260985
10067,-0.49267891025867805,1.004315570269883
10068,-0.5017090453672377,1.000641912010689
10069,-0.502734432443194,1.0016057816475792
1007,-0.5758618620471632,0.9712794140984258
10070,-0.5061711545751475,1.0015119914788235
10071,-0.45845639610476463,1.007952791159748
10072,-0.5049352455635081,0.9987801662352495
10073,-0.5107792325156393,0.996778496539343
10074,-0.21229829292785446,1.0172107749741586
10075,-0.21124655323852592,1.0168426359179679
10076,-0.23405321828608605,1.0046926097190403
10077,-0.16473033530480416,1.0000319207641397
10078,-0.1697856788672339,0.9997851627966614
10079,-0.25574972932368956,0.9800103593606024
1008,-0.4491664779094587,1.0408608662150325
10080,-0.2586253484211041,0.9914584649419138
10081,-0.17060928069576908,1.0124141223439618
10082,-0.13139486861723151,1.0036886129621143
10083,-0.14036140268025601,1.0058014654499716
10084,-0.49781553499469183,0.9826796770249553
10085,0.09289144436545177,1.0117893901144057
10086,0.09289144452675831,1.0117893922367014
10087,-0.032513149753332186,1.0096417834298628
10088,-0.03251314957097859,1.009641785804881
1009,-0.47358361170278496,1.0341608347955833
10093,0.13007578256704289,1.0178612274712215
10094,0.02151465386402603,1.0355728801264514
10095,0.02145510091728278,1.035658708131745
10096,0.01832619101088796,0.9913481095199085
10097,0.017714102831834524,0.9912159008420565
10098,-0.10237381273348145,0.9868660170326502
10099,-0.09998339718573358,0.98753486468585
101,-0.012153951986193831,1.0470758474608934
1010,-0.2892990544794114,0.9901870946825643
10100,0.07110180544570464,1.006247929358932
