ind,pt,pf
1,0.8986672183683908,-0.8983334978331521
10,1.2307703463723074,-1.2275780083576713
11,1.1157464458650306,-1.1149593870456829
12,1.1157464458650306,-1.1149593870456829
2,-0.054397673186295736,0.05440513415274634
3,-0.054397673186295736,0.05440513415274634
4,-0.054397673186295736,0.05440513415274634
5,-1.2675703444641753e-5,1.2675703846322965e-5
6,14.491425856415136,-14.17363735807649
7,9.234008422133263,-9.185385142938712
8,9.234008422133263,-9.185385142938712
9,1.2307703463723074,-1.2275780083576713
