ind,pt,pf
1,-1.9081870960019938,1.9096940936934075
10,0.5850474769412458,-0.5843261413160202
11,0.15383416991184604,-0.15381920744267372
12,0.15383416991184604,-0.15381920744267372
2,0.0006611394941041988,-0.0006611382035679829
3,0.0006611394941041988,-0.0006611382035679829
4,0.0006611394941041988,-0.0006611382035679829
5,0.001983088801913781,-0.0019830795254456566
6,4.755388451676163,-4.721167825722028
7,1.301127639755299,-1.3001622475429873
8,1.301127639755299,-1.3001622475429873
9,0.5850474769412458,-0.5843261413160202
