ind,qf,qt,tm,ta,pt,pf
1,0.009451443715298808,-0.021269682088290616,1.0,0.0,0.17737691801299837,-0.17672745555258834
10,-7.94899110682006,8.264506806978497,1.0,0.0,-8.102965632210008,8.149178004966407
100,0.026809444652047553,-0.027599045629050377,1.0,0.0,0.46221566329076735,-0.4518427556048779
1000,-0.8223266484705224,0.9910204158432069,1.0,0.0,5.828484782048816,-5.794911057387657
1001,-0.5552746654129765,0.5232270645302552,1.0,0.0,-0.1615144462109548,0.1618144746720081
1002,-0.07668955174382625,0.018947851682189928,1.0,0.0,0.648836850012045,-0.648127783061422
1003,1.015285632970425,-1.051242834190596,1.0,0.0,0.5827601842459232,-0.5821888200011326
1004,1.6720106158921275,-1.8085316128617115,1.0,0.0,3.6860554548459663,-3.679635717635601
1006,0.22752160938803628,-0.25195957804087327,1.0,0.0,-2.907355019043337,2.9343315050768735
1007,0.3410176051549941,-0.3320015455134661,1.0,0.0,-3.6066232813687007,3.614624661979559
1009,0.21302049917174598,-0.9352945185177057,1.0,0.0,-2.3717286145409195,2.381905907682848
101,-0.08628600595469155,0.07560523927410435,1.0,0.0,-0.2836617773223469,0.2866665533202901
1010,-0.400426783462551,0.2596055454019699,1.0,0.0,4.976081042637063,-4.93597585233417
1013,0.08701400741238877,-0.27250809327429293,1.0,0.0,-2.8062796248692417,2.8132952870110244
1014,-0.4705041172824327,0.49169291964195805,1.0,0.0,3.51584277459013,-3.5015060173341794
1015,-0.039164402064545606,-0.18601023266948308,1.0,0.0,-1.043917206573763,1.045263189736694
1017,3.8522066046182664,-3.9804140544013116,1.0,0.0,7.544736347077277,-7.4778822642033
1019,6.244906502727368,-6.085863567440204,1.0,0.0,8.601399845314571,-8.551449066530699
102,-2.4168791723863636,2.925868172729475,1.0,0.0,4.881598460876935,-4.761180243404584
1020,0.28138193614424806,-0.28527197261944015,1.017500583087105,0.0,-0.3799633935060757,0.38003921832328
1021,0.22962078035002417,-0.253364481820406,1.0,0.0,1.3072801264089178,-1.3052315689803282
1023,-0.22962078035002417,0.21010367333751034,1.0,0.0,-1.3034348195331689,1.3052315689803282
1025,-0.031164483026622447,0.03218908969607546,1.0,0.0,0.1062440272557548,-0.10554097560415368
1026,-0.02544970410315173,0.024433041192347255,1.0,0.0,-0.0077013108052928925,0.007711915382281924
1027,0.02544970410315173,-0.026987541322892276,1.0,0.0,0.0077328765253900315,-0.007711915382281924
1028,-0.013180662333873005,0.04042079522637365,1.0,0.0,-1.1036168696492556,1.1084498312670372
1029,-0.05806707055291241,0.10665835843788664,1.0,0.0,-1.485705148720617,1.4938718877273764
103,-0.898037674631979,-1.3267837964712306,1.0,0.0,-4.378740078396189,4.387302637035573
1030,-0.11722103757267091,0.11748831368237464,1.0,0.0,0.0748143022304205,-0.07479547085084003
1031,-0.042336180289900174,0.04232457043904566,1.0,0.0,0.07615171598192,-0.07614408870423817
1032,0.13033664798415237,-0.21100832656137553,1.0,0.0,0.5841397287523256,-0.5831160271583113
1033,-0.39216317154205443,0.2539675216075539,1.0,0.0,-0.95939540166301,0.9649947258391499
1034,-0.11333605037589818,-0.11661580886438558,1.0,0.0,0.316716977132098,-0.3159892488242478
1036,0.12418892482175056,-0.3668637310591209,1.0,0.0,-0.9340175882091822,0.9360917476063731
1038,-0.027214639674532224,-0.1849447718719601,1.0,0.0,-1.7696768658767283,1.8222790908945876
1039,-0.25145356719004874,0.1706970324382418,1.0,0.0,-1.3685084018178986,1.381594618944788
104,-0.989489895349491,0.9377689153983616,1.0,0.0,1.3161779345674713,-1.3142772601177173
1040,-0.36489887659745346,0.1845568762956735,1.0,0.0,-1.2892598628451617,1.309640245193481
1041,0.18511743209390574,-0.2409169212928669,1.0,0.0,0.6830977821408731,-0.6820473709765353
1042,0.1592275854748665,-0.29023269361977955,1.0,0.0,1.0098283245282806,-1.0028937121939976
1043,-0.3443450175687723,0.28500121484338176,1.0,0.0,-1.6615329268243402,1.684941083170533
1044,-0.2690240233032278,0.15630252661644312,1.0,0.0,-1.4521238345901493,1.4690566195013601
1045,-0.3074245923428982,0.239942347589287,1.0,0.0,-1.7795883850119347,1.8151658577870742
1046,-0.3100432837431915,0.4054751976481151,1.0,0.0,-2.4526621033468143,2.500977559573277
1047,0.3431606918147504,-0.39056611978550493,1.0,0.0,1.5860286596253803,-1.5755990008256129
1048,0.07919078857058746,-0.19784032441614122,1.0,0.0,0.32675372153139753,-0.3265756832043648
1049,-0.06945931378734731,0.04126205289048665,1.0,0.0,-1.3901900913581355,1.3932869163045944
105,-0.3136711537006726,0.3209283456060421,1.0,0.0,3.7137349149311407,-3.7097577899000256
1050,0.2885225384041329,-0.3294715883509609,1.0,0.0,1.353378927383603,-1.3490039386531747
1051,-0.02880532250738318,0.008291069647239363,1.0,0.0,0.06583182354483483,-0.06570304790961967
1052,0.004518850714208633,-0.08137962529836282,1.0,0.0,-0.9689116799260081,0.969882205090582
1053,-0.2121537300929125,0.11601958999421119,1.0,0.0,-1.150009377457019,1.1560261767248348
1054,-0.03508983517739307,0.034045601523819545,1.0,0.0,0.05644716366815279,-0.05622317521615405
1055,0.03318538106205462,-0.03447571703236855,1.0,0.0,-0.005724926988854583,0.005784404032873092
1056,0.23615800399668604,-0.2896978136343997,1.0,0.0,0.4999812853437628,-0.4998601014035547
1057,0.00877820167974691,-0.33055040858378265,1.0,0.0,-0.6032664874866069,0.6081176370414741
1058,0.01589955061917754,-0.3393413593109538,1.0,0.0,-0.5910362018079922,0.5954984196873447
1059,-0.00877820167974691,-0.28444856899742543,1.0,0.0,0.6118625123768883,-0.6081176370414741
106,0.29533360955718235,0.6374561972064167,1.0,0.0,-5.2438981122629205,5.429162977110487
1061,-0.0026619142214543805,-0.0804537938987826,1.0,0.0,-0.7252562197939052,0.7257983538297645
1062,-0.2613066585417613,-0.05182869865333895,1.0,0.0,-0.3929919128830697,0.39408628353410674
1063,-0.029676737945062256,0.016856452342693614,1.0,0.0,0.0671828881565613,-0.06709723802072122
1064,-0.14205109109135475,0.10343211342730989,1.0,0.0,-0.03974312823552883,0.040660805980635525
1065,0.13938315544846738,-0.15313492923510627,1.0,0.0,0.2596172363268351,-0.25566910816105765
1066,-0.01649863616770621,-5.366163653248685e-7,1.0,0.0,-4.4376289040911215e-16,2.599921182785644e-6
1067,0.07601019439044071,-0.140174278941524,1.0,0.0,0.016326525774064647,-0.015299508097607153
1068,-0.11536949202723587,0.10127760618979259,1.0,0.0,-0.1467207640861366,0.14806328034873018
1069,-0.04257003943675662,-0.025920322585101494,1.0,0.0,0.004685274334523028,-0.004670369014200891
107,-0.6456205032367108,0.7733930615779906,1.0,0.0,4.482676431734247,-4.446890595915317
1071,0.4669967082530394,-0.4596328697460225,1.0,0.0,-0.6041655814989116,0.6064833891871907
1073,0.021054649812912864,-0.0273083851672695,1.0,0.0,-0.010552321062912763,0.010562389273981796
1074,-0.04692455716147273,0.027918008019457815,1.0,0.0,-0.005926464637353618,0.00598734411172525
1075,0.025869907348559866,-0.07177639493940513,1.0,0.0,0.01674702725185395,-0.016549733385707043
1076,-0.028227890438291103,0.013672979079803138,1.0,0.0,-0.027120640093846043,0.027145790255624812
1077,0.0937556614801357,-0.07840080359584774,1.0,0.0,-0.23671440510157926,0.23766323959595423
1078,-0.09043943487521158,0.07097139239544362,1.0,0.0,0.10207705279311448,-0.10167616439769468
1079,0.04265427578069055,-0.0669243615571943,1.0,0.0,0.11564373991446572,-0.1149012438522692
108,-1.0253566314873357,0.7043980084642754,1.0,0.0,2.312162975379737,-2.287757128780305
1080,0.0697696614726273,-0.07729234655037272,1.0,0.0,0.2334223512667363,-0.23272084096788767
1081,0.022803507497653343,-0.04030408277423191,1.0,0.0,-0.03705893061895769,0.03710974525713004
1082,0.015966516526249228,-0.03100902865474082,1.0,0.0,0.02109457469499216,-0.02107522542555635
1083,-0.14228072535490144,0.13917806458281648,1.0,0.0,-0.06103735888103125,0.061136687606915395
1084,0.1478668483448889,-0.15483520917990695,1.0,0.0,0.06269240163780891,-0.06239437544572084
1085,-0.02223038962389326,0.020928634447441263,1.0,0.0,-0.4501821984230906,0.4531151481590851
1086,0.011287065145551303,-0.011548434427095994,1.0,0.0,0.46915767559264476,-0.46813969698591973
1087,-0.01593988962770006,0.014245041428638238,1.0,0.0,-0.4326285791937897,0.4359243231513306
1088,0.007776857913126501,-0.008129560809331334,1.0,0.0,-0.4214575607308895,0.4220642309277588
1089,0.052687071755999064,-0.05883578033803187,1.0,0.0,0.4170224128760507,-0.40722334369969104
109,-0.11399968277276468,0.08334900653671616,1.0,0.0,-0.3261271596634678,0.335162527133022
1090,-0.09219834312551804,0.05993742101208355,1.0,0.0,-0.6831400613316434,0.6965846128220745
1092,0.006320954154929107,-0.010778585913232547,1.0,0.0,0.33657211732896997,-0.3354994040598508
1093,0.04458953005053404,-0.039570727146615095,1.0,0.0,-0.23102563719024544,0.23164803434206535
1094,0.039948458001387334,-0.05725247154198849,1.0,0.0,0.19723334727270384,-0.196692594420199
1095,-0.10656709020074555,0.14927932679502984,1.0,0.0,-0.7556694302483666,0.7771896244453479
1096,0.020875871512565942,-0.06113591373573898,1.0,0.0,-0.004540043170159593,0.004691921889023184
1097,0.167250998669585,-0.1671247936575264,1.0,0.0,0.45220498129353043,-0.45064925704861986
1098,-0.22850076197935543,0.2242237053769345,1.0,0.0,-0.28225242595454686,0.28437991003709273
1099,0.005938514372058745,-0.009640111713031191,1.0,0.0,-0.37118324717147866,0.3722417741149987
110,-0.1092522147605986,0.0897368240224091,1.0,0.0,-0.3986610247202048,0.4131504445309595
1100,-0.05325407322514374,0.035446840822519525,1.0,0.0,-0.16843942203245305,0.16946508953827571
1101,0.011325854792348726,-0.032956176960859986,1.0,0.0,0.015045247129559852,-0.015014114954579506
1102,0.035381970551146405,-0.06458348882166375,1.0,0.0,0.03499268971647425,-0.03472008914028062
1103,0.07397260811354897,-0.08181605462463888,1.0,0.0,-0.21622733452982698,0.21669102400247592
1104,0.11399236391550767,-0.11887660971420708,1.0,0.0,-0.28760711753557466,0.28838521153333996
1105,0.008200349079403372,-0.010955611149485043,1.0,0.0,-0.34298706583926214,0.34436133100151795
1106,-0.010468705482046562,0.004650643791170268,1.0,0.0,-0.2198579347228151,0.2206704883211012
1107,-0.027763557927403933,0.0241148581431705,1.0,0.0,-0.21691813711039132,0.21743109764173268
1108,-0.0580591443131197,0.05075167602947019,1.0,0.0,-0.15562488953707665,0.15590716540219599
1109,-0.0433105226532488,0.04087140655812585,1.0,0.0,0.1355468096096101,-0.13549746309200422
