ind,pt,pf
1,4.424995636075922,-4.416904484482655
10,1.2952904722700784,-1.2917546603143797
11,1.9470040253216865,-1.9446073467747333
12,1.9470040253216865,-1.9446073467747333
2,-0.042101819774451904,0.042106288776491765
3,-0.042101819774451904,0.042106288776491765
4,-0.042101819774451904,0.042106288776491765
5,-3.0452391064926567e-6,3.045239129676341e-6
6,7.896626567813971,-7.802264133040679
7,2.1179873428414204,-2.1154292845299416
8,2.1179873428414204,-2.1154292845299416
9,1.2952904722700784,-1.2917546603143797
