ind,alpha_g,qg,pg
1,2.305866197162917e-8,-4.616278772358792e-8,1.5367202183496307e-8
10,1.2305561131103538e-9,5.457489504026672e-9,-8.050350156439023e-9
100,-1.1213901961288967e-9,-2.0983360203329804e-10,-9.836670166219651e-9
101,-1.1507712036369203e-9,-2.7984146550356326e-10,-9.837020772160842e-9
102,-1.1288052219255466e-9,-2.1371077895417409e-10,-9.836088762472754e-9
103,-9.323129587032943e-10,-4.1071023220110126e-10,-9.74132194188626e-9
104,-9.338538137501402e-10,-4.123618155683794e-10,-9.739406665976223e-9
105,-1.8701871107987697e-9,-2.7011326764912535e-10,-9.715416162079278e-9
106,-1.8688812771974697e-9,-2.894712410245648e-10,-9.71518584484086e-9
107,-1.8530128896148786e-9,-2.890372144848036e-10,-9.713117178939297e-9
108,-1.0708224550538508e-9,-2.3337897552010124e-10,-9.733017789420761e-9
109,-1.6335285525149163e-9,-3.3249887438507377e-10,-9.72394508073529e-9
11,1.2696896616346782e-9,5.532648473403894e-9,-8.033584594100215e-9
110,-1.6292746167332206e-9,-3.399393668066464e-10,-9.722631993678402e-9
111,-7.762443401424523e-10,-5.810394772387102e-10,-9.751801839151127e-9
112,-7.86471347759647e-10,-5.416685148642683e-10,-9.75327659361211e-9
113,-7.17287979716225e-10,2.412371844817613e-11,-9.837155608170095e-9
114,0.9999999974741306,-9.141302189755423e-5,0.3482920406452612
115,0.9999999974865604,-0.0005017491698579182,0.35106015608489616
116,0.999999998015851,-0.09999997005796434,0.24084129674041377
117,0.9999999980009889,-0.09999996979057355,0.24712987678562115
118,0.9999999980172529,-0.09999997007170981,0.23697414956687088
119,0.99999999800948,-0.0999999698588479,0.24581842148796557
12,1.0000000064895942,0.500000005531415,1.0010291413579655
120,0.9999999974704827,-0.025785382379534254,0.023208342361029637
121,-1.5516985034873735e-9,1.6984221427758548e-10,-9.727322709296873e-9
122,-2.0373566000768925e-9,9.045250542270908e-10,-9.705945867781446e-9
123,-1.8625922402542537e-9,-8.930571506052828e-10,-9.734226757483716e-9
124,-8.835760117379249e-10,-5.762396013364917e-10,-9.639405706677199e-9
125,-1.6414873480138908e-9,-3.1202631195432184e-10,-9.727906890044843e-9
126,-1.6434097513946438e-9,-4.687589757327508e-10,-9.72992585588012e-9
127,-1.6419414416969902e-9,-3.0908943181406143e-10,-9.72843825170034e-9
128,-9.924909850460372e-10,-6.868279784275847e-10,-9.742450382207999e-9
129,-9.896238211252754e-10,-6.848655578238025e-10,-9.743626218988334e-9
13,1.0000000064881527,0.5000000055430721,0.9953200783989105
