ind,pt,pf
1,-1.5655071489583403,1.5665211939846195
10,0.2894861041094659,-0.2893094960855299
11,0.1711174690791359,-0.171098956515747
12,0.1711174690791359,-0.171098956515747
2,-0.0027603822920549996,0.002760401590912353
3,-0.0027603822920549996,0.002760401590912353
4,-0.0027603822920549996,0.002760401590912353
5,0.0019858331380006463,-0.0019858246990814977
6,5.174535079461628,-5.1340160896841684
7,0.3616037141676789,-0.361529150043827
8,0.3616037141676789,-0.361529150043827
9,0.2894861041094659,-0.2893094960855299
