ind,qf,qt,tm,ta,pt,pf,tm_neg_vio,tm_pos_vio
1,0.001852945762926858,-0.014254023161059472,1.0,0.0,-0.10449699279358753,0.1047300123084458,,
10,4.190666996577264,-3.1051646315824093,1.0,0.0,20.02732979334156,-19.90181214607137,,
100,-0.006347826997512208,-0.008669524471295568,1.0,0.0,0.3167875525736272,-0.3118099908993637,,
1000,-1.8470316221463352,1.8690126346478602,1.0,0.0,2.40640982215112,-2.395651034161846,,
1001,0.18536447388012692,-0.20602281620503202,1.0,0.0,-1.021388544575792,1.0226070586353675,,
1002,-0.394210350517914,0.39400921330826655,1.0,0.0,1.9079658453871076,-1.9005252502307526,,
1003,0.06340385625119253,-0.0985141940751048,1.0,0.0,1.0916814589846993,-1.0911757979699672,,
1004,0.580815610218227,-0.6974282518328694,1.0,0.0,3.6740575257639043,-3.6679998937289033,,
1006,-0.10867045517363634,-0.06779403191281057,1.0,0.0,-1.1948135606481916,1.1998531985579932,,
1007,-0.10679349353528048,0.05080114309521175,1.0,0.0,-1.4908009950976688,1.4923329026124776,,
1009,-0.38147096406767517,-0.3635969413213228,1.0,0.0,-0.5016488198914107,0.5021270895028012,,
101,-0.037499746332708445,0.022754302467526757,1.0,0.0,-0.18875968515476121,0.1900380611937104,,
1010,0.12006291705324991,-0.43364578351097843,1.0,0.0,2.6855460590929017,-2.67264582937263,,
1013,-0.25979058815738715,0.055447167745758655,1.0,0.0,-1.5200921027440004,1.5223247740019508,,
1014,-0.14225834269279677,0.03617176984934235,1.0,0.0,1.4415758927502198,-1.4389220298499281,,
1015,-0.15703476902269564,-0.0734719022130856,1.0,0.0,-0.5659584514642723,0.5663819329947889,-9.876866784408056e-9,-9.872465584046725e-9
1017,0.5061848092289275,-0.7964232778355821,1.0,0.0,6.524551230941808,-6.4802623330055935,,
1019,0.7998441975307502,-1.030002281954019,1.0,0.0,5.6311537989244975,-5.6158980483922445,,
102,0.35996461319026124,-0.7490766489951111,1.0,0.0,2.5181183484828216,-2.492023264495522,,
1020,0.14769147137793343,-0.1547187042101678,1.0180219252915554,0.0,-0.20607507456455965,0.20609759629515045,,
1021,-0.04781521006178521,0.013335477604783734,1.0,0.0,0.19347898785544837,-0.19343118819005375,,
1023,0.04781521006177292,-0.07820789103428481,1.0,0.0,-0.1933854889258038,0.19343118819005375,,
1025,0.0018736537285108893,-0.0022844213024293463,1.0,0.0,-0.006342775866413679,0.0063452758797688715,,
1026,0.0015381730465581006,-0.002579120941550275,1.0,0.0,-0.003057455057515196,0.0030576678702929055,,
1027,-0.001538173046607086,-5.440503833368813e-5,1.0,0.0,0.003057946555933543,-0.0030576678702929055,,
1028,-0.0039230715994331864,0.003540863058270634,1.0,0.0,0.012337495633363962,-0.012336829395540087,,
1029,0.0031323006382611,-0.0035216840435777497,1.0,0.0,-0.01597031433677032,0.015971306177115344,,
103,-3.1553007442718526,0.5732349226007634,1.0,0.0,-2.80229076015724,2.806718696085959,,
1030,0.03092340434273618,-0.031099934132536644,1.0,0.0,0.006483661944840779,-0.006482662969261687,,
1031,0.023395180869201445,-0.02357954852578355,1.0,0.0,0.006599571679727171,-0.0065989604640812605,,
1032,-0.08573715438018094,0.003475465839662978,1.0,0.0,0.14319758467727214,-0.1431313246379104,,
1033,0.01863470936548187,-0.18134636490303888,1.0,0.0,-0.1946533868457542,0.19493542141429918,,
1034,-0.08131415533912495,-0.13921711969752157,1.0,0.0,-0.02964483997512808,0.029658229363728937,,
1036,-0.3479681703202576,0.10452709529826909,1.0,0.0,0.0819741859245395,-0.08183773280091457,,
1038,-0.5872885908198336,-0.0017696384111905946,1.0,0.0,0.10600247687977815,-0.10435456716228565,,
1039,-0.3152401909997887,0.1607033658192013,1.0,0.0,-0.16634093939038036,0.1669473460507707,,
104,0.9387246936524537,-0.9990749053271855,1.0,0.0,1.9680155397979167,-1.9652543493429266,,
1040,-0.35334806604214275,0.06120687304854834,1.0,0.0,-0.20236579583356346,0.20340470653340703,,
1041,0.15325498839548957,-0.21229847054036582,1.0,0.0,0.14512063464764102,-0.14500255612521631,,
1042,-0.05198721430321432,-0.11329096878287741,1.0,0.0,0.192859689777769,-0.19259871641593926,,
1043,-0.10126777409229416,-0.10142421987631839,1.0,0.0,-0.33662912589927774,0.3376012725411556,,
1044,-0.07562303483375232,-0.14316893913296297,1.0,0.0,-0.2774939770301337,0.2781366071835009,,
1045,-0.3205641426944734,0.03155663763612441,1.0,0.0,-0.34476963803492006,0.3465252919853382,,
1046,-0.4630031549865497,0.26754454441712816,1.0,0.0,-0.688897835889156,0.693973347362125,,
1047,-0.17149450200663074,0.06294178742122379,1.0,0.0,0.23690702989556306,-0.23660683770911353,,
1048,-0.4333586897495559,0.3319363573504794,1.0,0.0,-0.7550353537827025,0.7561195659576967,,
1049,-0.4857411749230125,0.44105698411229766,1.0,0.0,-0.30731501571773107,0.3078425996447318,,
105,0.03762162618465695,-0.04881369743424742,1.0,0.0,3.1118169183191715,-3.109355367875908,,
1050,-0.2296448048349725,0.16419482283167589,1.0,0.0,0.311851762867843,-0.31152078646180853,,
1051,0.0016914117457815635,-0.022434541275909783,1.0,0.0,-0.003944553251196251,0.0039490350535198735,,
1052,-0.2307821133884072,0.14916653314801803,1.0,0.0,0.028289429312142008,-0.028249166832977204,,
1053,-0.3686987887051793,0.3155259721813475,1.0,0.0,-1.4615448913703877,1.4721823565048358,,
1054,0.0039297518336703155,-0.005330103664073207,1.0,0.0,-0.004749753409482136,0.0047520465118446546,,
1055,-0.0038152533017890952,0.002429853112654996,1.0,0.0,0.0017202403781729314,-0.0017195947426394999,,
1056,-0.08461547980824567,0.03280762798801267,1.0,0.0,0.065359653438846,-0.06535657827422348,,
1057,-0.12594428011102254,-0.07701211790420844,1.0,0.0,-1.2182998615257121,1.2375574474725255,,
1058,-0.11945246038855385,-0.09133103871941206,1.0,0.0,-1.1946413834275207,1.2121815890393064,,
1059,0.12594428011100117,-0.3138526128631765,1.0,0.0,1.2536904223993965,-1.2375574474725255,,
106,-0.41850687443546825,-0.11454737138328082,1.0,0.0,-0.2996265320787915,0.3003106183390899,,
1061,-0.1251502272358427,0.040840659002629474,1.0,0.0,0.06678808855325592,-0.06677582283737951,,
1062,-0.2827469766084704,0.028862985065583085,1.0,0.0,-0.9489918995192735,0.9554460556601141,,
1063,0.0017842083455565233,-0.014778004894458201,1.0,0.0,-0.004032531015584823,0.004033982854288087,,
1064,-0.03684339687864194,-0.0037889186767021943,1.0,0.0,0.029051973475627463,-0.028989050330075216,,
1065,0.03685361249428893,-0.061985983997600164,1.0,0.0,-0.04171620871249514,0.041907172577586416,,
1066,-0.005745350154581242,-0.009965552946819093,1.0,0.0,-7.452153844457568e-7,9.240422326160895e-7,-9.875159527493413e-9,-9.87424679240583e-9
1067,-0.0002804224629043781,-0.06592110661222382,1.0,0.0,0.025897052846564482,-0.025745311994713627,,
1068,-0.025271301008381396,0.00833104521192314,1.0,0.0,-0.01809209902928569,0.018116392423797405,,
1069,-0.06465266448672885,0.0008436052565296026,1.0,0.0,0.004746579134053628,-0.004555358983420307,,
107,0.19487528686659414,-0.3679091168397225,1.0,0.0,0.19926651212746171,-0.19905919603084402,,
1071,-0.028427224540016047,0.02410167942294058,1.0,0.0,0.03624689503284948,-0.03623891401695602,,
1073,-0.007603013458853018,0.0016418195560807414,1.0,0.0,0.0006344207823813426,-0.0006340895443252929,,
1074,-0.017148594571500756,-0.0009642842404273885,1.0,0.0,-0.004671974606020622,0.0046758815473560405,,
1075,0.024751608030329584,-0.06834450342551725,1.0,0.0,0.004212767180166985,-0.004041792003030748,,
1076,-0.013467507466478611,-0.0008220392493535625,1.0,0.0,0.0016305320511420512,-0.001629597249748226,,
1077,-0.0072653587992349425,0.0038990089435880825,1.0,0.0,0.014155063794148437,-0.014151643509771767,-9.87478739738872e-9,-9.874622137971959e-9
1078,-0.03091300585650011,0.010810080738519334,1.0,0.0,-0.03342056350199818,0.033458577093618956,,
1079,0.009266272761630646,-0.035049514290465884,1.0,0.0,0.025742719503607292,-0.025688955815466714,,
108,-0.6890319013348452,0.42125550465627276,1.0,0.0,2.146128641419655,-2.1234974203406,,
1080,-0.006066247653975827,-0.0032134922276390284,1.0,0.0,0.06405255300744696,-0.06400239431249005,,
1081,0.019395059813940244,-0.03630019815381984,1.0,0.0,0.010850442832684076,-0.0108305141158982,,
1082,0.03773097847713982,-0.052091870595044276,1.0,0.0,0.007398715854072066,-0.0073567872483365545,,
1083,0.11561077689025867,-0.11862073874252829,1.0,0.0,0.01814232485535446,-0.018079120851795992,,
1084,-0.11594662267212572,0.10889019117848311,1.0,0.0,-0.01800300729233704,0.01815473486106745,,
1085,-0.04206452199421906,0.03102833158680143,1.0,0.0,0.02242272121254148,-0.022394875963442848,,
1086,0.04272245046663062,-0.04621173908360984,1.0,0.0,-0.02328571889609638,0.023298173537959217,,
1087,-0.031328262130313436,0.019525134800192797,1.0,0.0,0.02158568535552015,-0.02156551715941644,,
1088,-0.020849123193522827,0.018559199348766587,1.0,0.0,0.020953440570115982,-0.02095054148031718,,
1089,0.012904701053014646,-0.041511459936283385,1.0,0.0,-0.023518460350891876,0.02359554672613477,,
109,-0.09840432560056665,0.05165183451637189,1.0,0.0,-0.01390434043646262,0.01440258012375557,,
1090,-0.028732856032022736,-0.04807463749028879,1.0,0.0,0.036659326675683196,-0.036618742984104745,,
