ind,shunt_bigM
100,1.000000008473716
101,-8.465696385275735e-9
102,-8.458286012876435e-9
103,1.0000000084792957
104,-8.464010094604364e-9
105,-8.459869054009561e-9
106,-8.50419759621699e-9
107,-8.46166651387405e-9
108,-8.463493773182483e-9
109,-8.46093084753736e-9
110,-8.451601668877361e-9
111,-8.463889977962802e-9
112,-8.428843674151644e-9
113,-8.480814736153774e-9
114,-8.482749352107383e-9
115,-8.47415364478724e-9
116,-8.469055680611764e-9
117,-8.462794338929963e-9
118,-8.465687249863333e-9
119,-8.459053844458085e-9
120,-8.45257445729564e-9
121,1.0000000085719856
122,-8.444499037332264e-9
123,-8.43060186477694e-9
124,-8.458160044647322e-9
125,-8.204620127954727e-9
126,-8.340914473248093e-9
127,-8.346014381234459e-9
128,-8.462328270436148e-9
129,-8.462243903694471e-9
130,-8.450961723482913e-9
131,-8.445408238285945e-9
132,-8.443104781999695e-9
133,-8.45345004658371e-9
134,1.0000000084861729
135,-8.45006312327617e-9
136,-8.458220546168094e-9
137,-8.448809311580653e-9
138,-8.401400935327708e-9
139,-8.46580962473425e-9
140,-8.46199236163136e-9
141,-8.457790335351077e-9
142,-8.462649122019971e-9
143,-8.452003122822674e-9
144,-8.469290721958794e-9
145,-8.43563825447118e-9
146,-8.439005240611523e-9
147,-8.461716100021431e-9
148,-8.461527262415664e-9
149,-8.424711062644568e-9
150,-7.550139084177182e-9
151,-8.441066118191277e-9
152,1.0000000084608662
153,1.0000000084764449
154,-8.461840688397791e-9
155,1.0000000084256369
156,-8.466445064214923e-9
157,-8.468410782412087e-9
158,-8.46738206157642e-9
159,-8.441824489692963e-9
160,-8.484544643017822e-9
161,1.0000000085882
162,-8.505370418139875e-9
163,1.0000000084983245
164,1.0000000085526553
165,1.0000000085198242
166,1.0000000085196379
167,-8.467381818174622e-9
168,1.0000000084673817
169,1.0000000084742326
170,1.0000000084733052
171,-7.99695911501416e-9
172,-8.454759713334155e-9
173,-8.455478516058607e-9
174,1.0000000086272713
175,-8.461361448489829e-9
176,-8.448360170314201e-9
177,-8.4678102533842e-9
178,-8.46780978493241e-9
179,-8.467602904284163e-9
180,-8.467607193993136e-9
181,-8.46782359768943e-9
182,1.0000000084673817
183,-8.469606876876122e-9
184,1.0000000085433445
185,-8.46836942702832e-9
186,1.0000000084673817
187,-8.456616787061449e-9
188,-8.467987668675781e-9
189,-8.467532703894156e-9
190,-8.47175752919622e-9
191,-8.52594578606744e-9
192,-8.467786592285758e-9
193,-8.469497395713496e-9
194,-8.469049259314808e-9
195,-8.47091841254619e-9
196,-8.467379600476515e-9
197,-8.47819436533452e-9
198,1.000000008461146
199,1.00000000851961
200,-8.464800705416593e-9
201,-8.546493897450515e-9
202,-8.469270446604327e-9
203,-8.467652675605589e-9
204,-8.467672920044565e-9
205,-8.467470327095699e-9
206,-8.467730693241572e-9
207,-8.468429977146444e-9
208,-8.325608618511421e-9
209,-8.467791845372445e-9
210,-8.467598451409911e-9
211,-8.467440236280223e-9
212,-8.467536654450909e-9
213,-8.46745326693712e-9
214,-8.467534029105093e-9
215,-8.46748773237641e-9
216,-8.467676724643442e-9
217,-8.468343460664374e-9
218,-8.468460486529236e-9
219,-8.46787836868851e-9
220,-8.468377484834697e-9
221,-8.470744329415265e-9
222,-8.415454816432885e-9
223,-8.466062462561477e-9
224,-8.466352656751898e-9
225,-8.470295114221606e-9
226,-8.468999756104152e-9
227,-8.469402728396984e-9
228,-8.469447024757598e-9
229,-8.467381809510072e-9
230,-8.467381816409867e-9
231,-8.337532066384862e-9
232,-8.344317146067502e-9
233,-8.414744462187982e-9
234,-8.471578482791038e-9
235,-8.47143664866281e-9
236,-8.484369305974842e-9
238,-8.456048097385198e-9
239,-8.455490270581298e-9
240,-8.419968218910762e-9
241,-8.416902223461796e-9
242,-8.450957304266206e-9
243,-8.535298559932009e-9
244,-8.350710623829373e-9
93,-8.626196706314122e-9
94,-8.630685329991336e-9
95,1.0000000084596163
96,-8.463736999233952e-9
97,1.000000008349573
99,-8.45918079424016e-9
