ind,pt,pf
1,1.3478214628658478,-1.347070792271884
10,1.2493988291100397,-1.2461091238012918
11,1.9300197182811025,-1.9276646714084296
12,1.9300197182811025,-1.9276646714084296
2,-0.0035118861220369453,0.0035119172434998915
3,-0.0035118861220369453,0.0035119172434998915
4,-0.0035118861220369453,0.0035119172434998915
5,0.00575813468013371,-0.0057580654712552455
6,5.51216742822147,-5.466188299440921
7,-0.011032900151504993,0.011032969636054499
8,-0.011032900151504993,0.011032969636054499
9,1.2493988291100397,-1.2461091238012918
