ind,pt,pf
1,-1.652951658627896,1.654082232615267
10,0.4018604202442868,-0.4015200860734344
11,0.16338577977125854,-0.16336890217072567
12,0.16338577977125854,-0.16336890217072567
2,-0.001907888254301558,0.0019078976790933779
3,-0.001907888254301558,0.0019078976790933779
4,-0.001907888254301558,0.0019078976790933779
5,0.0019800008057786495,-0.0019799920335097595
6,4.7014713559383345,-4.668022325705489
7,0.5000039274448115,-0.49986136299994105
8,0.5000039274448115,-0.49986136299994105
9,0.4018604202442868,-0.4015200860734344
