ind,status,pd,qd
1,1,0.1963703769895903,0.1658890520515088
2,1,0.2547539921574229,0.18426687704301895
3,1,0.26226503601558815,0.18365959042853428
4,1,0.2608740391666517,0.1872618523201566
5,1,0.24755592316310743,0.04973581566666317
6,1,0.004093633575784417,0.0
7,0,0.0,0.0
8,1,0.23748522625783133,0.1783126892633205
9,1,0.23598781689223738,0.1794120892454958
10,1,0.23766855258143618,0.17926011965286512
11,1,0.2438229431721098,0.18046789195008708
12,0,0.0,0.0
13,1,0.0003012979125184174,0.0002855488071877686
14,1,0.0,-0.10593849618941947
15,1,0.0005681751288404225,0.0005584530375381245
16,1,1.2752578925007698,-0.029679983229813803
17,0,0.0,0.0
18,1,0.132347057914717,0.07478123051147492
19,1,0.12564080428570695,0.0786064089512073
20,1,0.13408381120771024,0.07617376330329276
21,1,0.0006806269262898015,0.0006309206438082684
22,1,0.0006322414506302759,0.0006549253075738798
23,1,0.0006574255782188449,0.0006689324206972293
24,1,0.0006457597363862733,0.0006716348877140946
25,1,0.0006632376147282772,0.0006827041911540991
26,1,0.000681435333727896,0.000637011640159458
27,1,0.22742455826716645,0.1874123039934781
28,0,0.0,0.0
29,1,0.007365254104324368,0.005295395849281408
30,1,0.00808182049201546,0.005273104091832504
31,1,0.006989664148264039,0.004276188820069565
32,1,0.006780918378783107,0.004228673506754568
33,0,0.0,0.0
34,0,0.0,0.0
35,0,0.0,0.0
36,1,0.26933130642181846,0.03308614933912354
37,1,0.051928138757007164,0.017436564316510344
38,0,0.0,0.0
39,1,0.0003131062618215069,0.0003156833388951558
40,1,0.00032377296187612313,0.00034438711192215225
41,1,0.000274277378017633,0.00029326080244987174
42,1,0.000279921567827459,0.0002773033970980609
43,1,0.0002747580534332054,0.00028079914499167256
44,1,0.18984420749156847,0.10788143615447576
45,1,0.20174389156422212,0.10522137367580373
46,1,0.1294784516336254,0.06506264060207646
47,1,0.0007541602793930477,-0.01244183986384513
48,1,0.37625956797579224,-0.07517815450699684
49,1,0.33964422123996757,-0.05356371881929908
50,1,0.005564037411346047,0.0038609055337778917
51,1,0.3377902787812794,-0.043520050214281465
52,1,0.10314772899028034,0.037141380790126986
53,1,6.992116455132415,1.9799598222417734
54,1,0.0015624140525624306,0.0029022216155978695
55,1,2.1757565059355657,0.18107998159227745
56,1,0.12982206079612094,-0.028973336239134857
57,1,2.035714847284946,0.7738532477747959
58,1,1.0084368275983595,0.1475573836326775
59,1,1.769769144423408,0.6135234612195464
60,1,4.564059606760928,-0.1841462549120467
61,1,1.5580104370362446,0.5884669913264354
62,1,0.5661875737429904,0.025277178000748385
63,1,0.4766108967013384,0.09626245446578095
64,1,0.173964669332904,0.04527615406224775
65,1,0.7488147159975872,0.14316082572245056
66,1,0.29717670433578486,0.12646563938172764
67,1,0.05914213589253202,-0.005177009116275998
68,1,1.1424650422327767,0.22197742895349507
69,1,0.13172861121691426,0.06377269884851619
70,1,0.5803600074133951,0.2224172461825695
71,1,0.4975155539934251,0.21783189007237191
72,1,0.24672475444515488,0.016389574871199054
73,1,0.1993449145446743,0.10448009521113193
74,1,0.122874238546175,0.01002099183853682
76,1,0.4581643654537553,0.1166648049418602
77,1,0.08779322213612745,0.030210733425971005
78,1,0.05414508811921514,0.008961358672790553
79,1,0.015756002672283036,0.00020791913885368946
80,1,0.5919151685369658,0.16137939987777147
81,1,0.045655636879424005,0.0234660048239211
82,1,0.10900442486989688,0.045060204622841424
83,1,0.14195287809649532,0.03800770386124573
84,1,0.0402639174628262,-0.04917496280656245
85,1,0.11392132629273656,0.008967253561975199
86,1,0.7006803171927205,-0.005227903346425519
87,1,0.1335167004011262,0.03262346894280388
88,1,0.12835494162977282,0.06942607965927675
89,1,0.1028483440365304,0.06775262709253192
90,1,0.11820351290977808,0.07211655498829202
91,1,0.5200126997186704,0.06607135958552524
92,1,0.34507501579651073,0.06067908109503703
93,1,2.6838925326663903,0.23119631705339264
94,1,0.1822769328027012,0.014351521311930468
95,1,1.2167420300413574,0.36334312327065854
96,1,0.025725602532806754,0.009190649593425743
97,1,0.15508996064579614,-0.0024331087080162453
98,1,0.17443265793140852,0.05098170517412476
99,1,0.21053007317235323,0.0713378724055605
100,1,3.105382215024766,0.38923870115090276
101,1,0.36297344377462953,0.07154209662112489
102,1,0.36231540540455015,0.19267700853497638
103,1,0.760221616085339,0.1349853654734414
