ind,status,pd,qd
1,1,0.23138597183324902,0.1954693987651181
2,1,0.3001802051684709,0.21712424793856222
3,1,0.30903057358577984,0.2164086735956902
4,1,0.30739154247201256,0.22065326935075713
5,1,0.2916986194267439,0.05860440978610661
6,1,0.0048235859083384435,0.0
7,0,0.0,0.0
8,1,0.2798321758918877,0.21010834489349034
9,1,0.2780677574159353,0.21140378332574722
10,1,0.2800481918725067,0.21122471542141757
11,1,0.2872999967001763,0.21264785047381293
12,0,0.0,0.0
13,1,0.00035502355990842214,0.00033646616801305724
14,1,0.0,-0.12482881721330708
15,1,0.0006694887302945483,0.0006580330536353697
16,1,1.5026542766679813,-0.03497234088412964
17,0,0.0,0.0
18,1,0.15594639621479892,0.08811577368261148
19,1,0.14804432342206297,0.09262303513559524
20,1,0.1579928370002904,0.08975661461943729
21,1,0.0008019922618154946,0.0007434226513960104
22,1,0.0007449789766157271,0.0007717076836859407
23,1,0.0007746537876854358,0.0007882124617095441
24,1,0.000760907762490273,0.0007913968165324602
25,1,0.0007815021918932488,0.000804439932165519
26,1,0.0008029448196481386,0.0007505997579013745
27,1,0.2679775495679027,0.22083054866945642
28,0,0.0,0.0
29,1,0.00867858230377722,0.006239639265410609
30,1,0.009522922537476183,0.006213372574679251
31,1,0.008236019386059577,0.005038693315370689
32,1,0.00799005131552934,0.004982705354676725
33,0,0.0,0.0
34,0,0.0,0.0
35,0,0.0,0.0
36,1,0.31735685920099155,0.038985874226125976
37,1,0.06118765485905673,0.020545748506774892
38,0,0.0,0.0
39,1,0.00036893750365660097,0.0003719741097492146
40,1,0.00038150622606895337,0.00040579616844742993
41,1,0.0003231848847947655,0.0003455533202905606
42,1,0.0003298355128802183,0.00032675048555616694
43,1,0.0003237512713846048,0.00033086957437214573
44,1,0.2236960947000583,0.12711821064891698
45,1,0.23771765948936235,0.12398382168862426
46,1,0.15256627716459956,0.07666422276383836
47,1,0.00088863764403042,-0.014660394568790152
48,1,0.4433519308375736,-0.0885834747985117
49,1,0.400207553776418,-0.06311488180655382
50,1,0.006556183389152977,0.004549359189430715
51,1,0.3980230273518991,-0.051280286097312555
52,1,0.12154041704606906,0.043764210371750066
53,1,8.238908973667808,2.3330144530123587
54,1,0.0018410144111361939,0.0034197284707365686
55,1,2.5637244339817236,0.213369084291655
56,1,0.15297115666431685,-0.03413968881517753
57,1,2.398711381703826,0.9118421451224245
58,1,1.188255270287811,0.17386893652920246
59,1,2.0853438267046545,0.7229233069319249
60,1,5.377895504428532,-0.216982117188357
61,1,1.8358255691442038,0.6933989167168195
62,1,0.6671467662221577,0.02978445367661149
63,1,0.5615973101961377,0.11342740141910179
64,1,0.2049850119724404,0.053349527913369804
65,1,0.8823388916410999,0.1686884106251709
66,1,0.3501674824537452,0.14901623819465126
