ind,pt,pf
1,1.0199687971332854,-1.019538905945727
10,0.2083911230408149,-0.20829960355948593
11,0.9985439759006498,-0.997913584183256
12,0.9985439759006498,-0.997913584183256
2,-0.0025314921720565333,0.0025315084162527693
3,-0.0025314921720565333,0.0025315084162527693
4,-0.0025314921720565333,0.0025315084162527693
5,0.00017706131197817065,-0.00017706123403602288
6,4.688858062696894,-4.655588268759176
7,2.573960052534853,-2.5701820058076117
8,2.573960052534853,-2.5701820058076117
9,0.2083911230408149,-0.20829960355948593
