ind,pt,pf
1,-2.543701123804904,2.546380485145423
10,0.27861050243071267,-0.27844691485204764
11,0.15329570987102967,-0.15328085247765713
12,0.15329570987102967,-0.15328085247765713
2,-0.0007159257517164468,0.0007159271874992405
3,-0.0007159257517164468,0.0007159271874992405
4,-0.0007159257517164468,0.0007159271874992405
5,-2.5731466336091485e-5,2.573146799129191e-5
6,4.44960439866051,-4.419643230370393
7,0.3863895503190286,-0.38630441387107045
8,0.3863895503190286,-0.38630441387107045
9,0.27861050243071267,-0.27844691485204764
