ind,pt,pf
1,1.9558510004077039,-1.9542702758853177
10,1.188422614957788,-1.1854461784299388
11,2.03597349672941,-2.0333527786365924
12,2.03597349672941,-2.0333527786365924
2,-0.0012967661491779868,0.0012967704664845654
3,-0.0012967661491779868,0.0012967704664845654
4,-0.0012967661491779868,0.0012967704664845654
5,0.0002891291609808748,-0.00028912895504084674
6,7.039116765631601,-6.964135584724883
7,-0.011032783675564454,0.011032853230576236
8,-0.011032783675564454,0.011032853230576236
9,1.188422614957788,-1.1854461784299388
