ind,shunt_bigM
100,1.0000000057931475
101,-5.772261879510756e-9
102,-5.731085509269493e-9
103,1.0000000058457836
104,-5.8032896242040744e-9
105,-5.74674131711675e-9
106,-5.876078967596196e-9
107,-5.749587057735626e-9
108,1.000000005772091
109,-5.752818059618472e-9
110,-5.659202330473059e-9
111,-5.761912783860046e-9
112,-5.482978837407608e-9
113,-5.8131956154270756e-9
114,-5.818770185916337e-9
115,-5.797250545462706e-9
116,-5.782211169317583e-9
117,-5.757544703649736e-9
118,-5.7696945172522454e-9
119,-5.769672182840836e-9
120,-5.737245021200127e-9
121,1.0000000060894294
122,-5.665618640267504e-9
123,-5.600658106641338e-9
124,1.0000000057700886
125,-5.09765374549561e-9
126,1.0000000057977299
127,1.0000000057541139
128,1.0000000057357037
129,-5.76695218549299e-9
130,-5.709403546510743e-9
131,-5.660754537095749e-9
132,-5.648721896371925e-9
133,-5.719490994399687e-9
134,1.0000000057991538
135,1.0000000057769196
136,-5.747442628774545e-9
137,1.0000000057781204
138,1.0000000058687755
139,-5.783347564150004e-9
140,-5.7537111620812114e-9
141,-5.742875575976663e-9
142,-5.763163500193916e-9
143,1.0000000057834624
144,-5.7594605047714e-9
145,-5.62644491360482e-9
146,-5.643467456062689e-9
147,-5.765301610780232e-9
148,-5.744502924991525e-9
149,-5.715594333812023e-9
150,1.0000000069393633
151,1.000000005490278
152,1.0000000057630558
153,1.0000000057900877
154,1.0000000057691165
155,1.0000000057398604
156,1.000000005758156
157,-5.787210634126089e-9
158,-5.829344537151101e-9
159,1.000000005788362
160,-5.924844849196126e-9
161,1.0000000062249161
162,-5.876771714863896e-9
163,1.0000000057753473
164,1.000000006027724
165,1.000000005923035
166,1.0000000061146024
167,-5.77534728265109e-9
168,1.0000000058619742
169,1.000000005816903
170,1.000000005810049
171,-4.35991521393528e-9
172,-5.786059322983443e-9
173,-5.682628087907139e-9
174,-5.276024375302536e-9
175,-5.725054130877946e-9
176,-5.664863143657505e-9
177,-5.793939272214057e-9
178,-5.7938859855918915e-9
179,-5.800711648714014e-9
180,-5.8012486252599535e-9
181,-5.786352883359563e-9
182,-6.484875446373909e-9
183,-5.775459664670742e-9
184,1.0000000057753473
185,-5.775577814794357e-9
186,1.0000000057753473
187,1.0000000066342225
188,-5.787641538045109e-9
189,-5.79967487979775e-9
190,-6.190765311023958e-9
191,1.0000000067503256
192,-5.814395954715651e-9
193,1.0000000063459717
194,1.0000000062452747
195,-5.60105300125635e-9
196,-5.787576429063162e-9
197,-6.460494278158417e-9
198,-6.302618026080193e-9
199,-6.005397057326678e-9
200,-5.761231010822263e-9
201,-5.7062111249887866e-9
202,-5.809828913440943e-9
203,-5.788965161052746e-9
204,-5.785620791743527e-9
205,-5.779476282586518e-9
206,-5.781397703952451e-9
207,-5.793312299940781e-9
208,1.0000000070775499
209,-5.786679272068979e-9
210,-5.788594495953595e-9
211,-5.786345472203447e-9
212,-5.7847109047008185e-9
213,-5.779999525626987e-9
214,-5.79025430691556e-9
215,-5.779436645557892e-9
216,-5.785494485314285e-9
217,-5.793133128373094e-9
218,-5.848389875001067e-9
219,-5.78450421991964e-9
220,-5.847347546567042e-9
221,-5.77833702730937e-9
222,-5.584193343025584e-9
223,-5.722554525150403e-9
224,-5.665013130384464e-9
225,-5.7645300260420864e-9
226,-5.875828625085827e-9
227,-5.869842005375126e-9
228,-5.897003302610003e-9
229,-5.695373335515067e-9
230,-5.775347291927911e-9
231,-4.922193097170988e-9
232,-4.971245451301074e-9
233,1.0000000062756518
234,-5.7913304622127574e-9
235,-5.791427122236998e-9
236,-5.851476383573659e-9
238,-5.725043642384096e-9
239,-5.722514789954682e-9
240,-5.6894953795616984e-9
241,-5.67644083321004e-9
242,-5.721816948482561e-9
243,-5.740080266440011e-9
244,-5.393480306690361e-9
93,-5.792188477145814e-9
94,-5.796529568557447e-9
95,1.0000000057533494
96,-5.763398061179646e-9
97,1.0000000056223415
99,-5.753376007746874e-9
