ind,pt,pf
1,1.042405834665329,-1.0419568219208726
10,1.0778458813969145,-1.0753975615380627
11,1.159115721430706,-1.1582662872163445
12,1.159115721430706,-1.1582662872163445
2,-0.05474006859249911,0.05474762378858709
3,-0.05474006859249911,0.05474762378858709
4,-0.05474006859249911,0.05474762378858709
5,-2.8280855203261645e-5,2.8280857202675263e-5
6,14.491425856396063,-14.173637358053133
7,9.234008422131323,-9.185385142936475
8,9.234008422131323,-9.185385142936475
9,1.0778458813969145,-1.0753975615380627
