ind,pt,pf
1,-1.1073644348130345,1.1078716165709528
10,0.1654383942762154,-0.16538071391283343
11,0.25726422460091586,-0.25722238036548084
12,0.25726422460091586,-0.25722238036548084
2,-0.003345504664117412,0.003345532969770143
3,-0.003345504664117412,0.003345532969770143
4,-0.003345504664117412,0.003345532969770143
5,0.001984349845343086,-0.0019843414105798454
6,4.90563986216914,-4.869222602526937
7,0.1255609897710719,-0.12555199941156436
8,0.1255609897710719,-0.12555199941156436
9,0.1654383942762154,-0.16538071391283343
