ind,status,pd,qd
1,1,0.20513685261047088,0.1732947634061172
2,1,0.266126861608544,0.19249302148546227
3,1,0.27397321766541965,0.19185862404406787
4,1,0.2725201231612673,0.19562170011518634
5,1,0.2586074524135147,0.05195614962034054
6,1,0.004276383843381217,0.0
7,0,0.0,0.0
8,1,0.24808717385412762,0.1862730235422704
9,1,0.24652291630654613,0.18742150355010478
10,1,0.24827868433346503,0.18726274964637113
11,1,0.2547078226529032,0.18852443998643378
12,0,0.0,0.0
13,1,0.00031474862155715866,0.00029829643590427197
14,1,0.0,-0.11066786147554165
15,1,0.0005935399190482361,0.0005833838087371033
16,1,1.332188664831752,-0.03100497355371637
17,0,0.0,0.0
18,1,0.13825536890587092,0.07811965580875409
19,1,0.13124973097130813,0.08211559999254373
20,1,0.1400696553056184,0.0795743548242045
21,1,0.0007110118522022813,0.0006590865542039523
22,1,0.000660466325218943,0.0006841628475244624
23,1,0.0006867747366425938,0.0006987952739847685
24,1,0.0006745881018086028,0.0007016183860377272
25,1,0.0006928462373194262,0.000713181851480344
26,1,0.0007118563490149873,0.0006654494682029978
27,1,0.23757737192573744,0.19577886833581257
28,0,0.0,0.0
29,1,0.007694057875733192,0.005531795856896092
30,1,0.008442613618767681,0.005508508938409061
31,1,0.0073017006238937,0.00446708882044696
32,1,0.0070836359096351975,0.004417452302079652
33,0,0.0,0.0
34,0,0.0,0.0
35,0,0.0,0.0
36,1,0.2813549444464679,0.03456319962550974
37,1,0.054246343617789905,0.018214977121618455
38,0,0.0,0.0
39,1,0.00032708412575945103,0.0003297762501415871
40,1,0.00033822701457235946,0.00035976143297349424
41,1,0.00028652182132222613,0.00030635271434946014
42,1,0.0002924179821937062,0.0002896829296299783
43,1,0.00028702395531712594,0.0002933347366459275
44,1,0.19831933822286227,0.11269753924747909
45,1,0.21075025461231608,0.10991872477969958
46,1,0.13525870070722018,0.0679672032016505
47,1,0.0007878279221652877,-0.012997275401105826
48,1,0.39305675694262754,-0.07853429950611408
49,1,0.3548068075267524,-0.05595494015518305
50,1,0.005812430265034045,0.004033266226644418
51,1,0.3528701003373765,-0.04546289650847186
52,1,0.10775250729444595,0.03879946697509036
53,1,7.3042624080096425,2.068350290183512
54,1,0.0016321642099511686,0.0030317842076220225
55,1,2.2728878383628977,0.18916385487496892
56,1,0.13561764946111596,-0.030266780034934136
57,1,2.1265943620741554,0.8084000349977822
58,1,1.0534560255031828,0.15414472244684785
59,1,1.8487761631856976,0.6409127169111242
60,1,4.767810894955667,-0.19236701447421065
61,1,1.6275640057706966,0.6147376621487948
