ind,qf,qt,tm,ta,pt,pf,tm_neg_vio,tm_pos_vio
1,0.0011262158716489855,-0.01382301710365353,1.0,0.0,-0.05912457930261133,0.059200246241734145,,
10,5.691140287385138,-5.527534450326178,1.0,0.0,8.584719867586717,-8.551935533525578,,
100,0.022020974741103774,-0.04054357176101838,1.0,0.0,0.27015365736486496,-0.2664723506740724,,
1000,-1.1818030441928793,1.2545969160353077,1.0,0.0,3.813701969370473,-3.7954274085609847,,
1001,0.05619495777252998,-0.08182532498961312,1.0,0.0,-0.6793220710710826,0.679839815208174,,
1002,-0.31663081259646103,0.3056899625371307,1.0,0.0,1.7351763892526018,-1.7291498902366247,,
1003,-0.030826812667000825,0.008071389318366262,1.0,0.0,2.002944315670376,-2.001302217459071,,
1004,0.5506302292404732,-0.615722756877478,1.0,0.0,4.819512693817093,-4.809242738470969,,
1006,-0.03931687983609144,-0.10538705757952493,1.0,0.0,-1.5763718961947186,1.585200060363355,,
1007,-0.015029617468898518,-0.02785579282553512,1.0,0.0,-1.9617861128891116,1.9644395022223677,,
1009,-0.535988024262579,-0.20459404374809897,1.0,0.0,-0.6925425765639702,0.6935055685973773,,
101,-0.05736459846172788,0.04192141528756106,1.0,0.0,-0.16726109604328657,0.16831728902820986,,
1010,-0.016339088978612703,-0.2493237968606944,1.0,0.0,3.2137336377886503,-3.1952491002449084,,
1013,-0.16179198128737896,-0.03188170862785477,1.0,0.0,-1.8171216967036148,1.8203306667979329,,
1014,-0.2122596607042545,0.13164924042807905,1.0,0.0,1.9029602811595234,-1.8982921635260497,,
1015,-0.12047363982860096,-0.10139432400276516,1.0,0.0,-0.6763737211978151,0.6769858495348149,-9.875940595275521e-9,-9.873444181826529e-9
1017,0.38140772390924876,-0.28656210242334373,1.0,0.0,8.796551278170863,-8.717393500524238,,
1019,1.7806948675356107,-1.5149009066714985,1.0,0.0,11.040322244089053,-10.982700308783441,,
102,0.8491326856570276,-1.1193432257042282,1.0,0.0,2.999788539221088,-2.960904888521925,,
