ind,pt,pf
1,0.08360420052531425,-0.08360130996318386
10,1.2878706131464848,-1.2843751933324448
11,0.7572067567180014,-0.7568442586106285
12,0.7572067567180014,-0.7568442586106285
2,-0.03505871029134602,0.03506180918509867
3,-0.03505871029134602,0.03506180918509867
4,-0.03505871029134602,0.03506180918509867
5,-2.4376250941382513e-5,2.437625242686742e-5
6,11.92912073674585,-11.713776721746841
7,-0.011032995904887396,0.01103306636826802
8,-0.011032995904887396,0.01103306636826802
9,1.2878706131464848,-1.2843751933324448
