ind,pt,pf
1,0.4420358610272252,-0.44195511861000736
10,1.3546867914342733,-1.3508192710121758
11,1.1199224366550353,-1.1191294752394978
12,1.1199224366550353,-1.1191294752394978
2,-0.0046998650538456485,0.004699920752959838
3,-0.0046998650538456485,0.004699920752959838
4,-0.0046998650538456485,0.004699920752959838
5,-2.8772690497012575e-6,2.877269070397932e-6
6,14.491425856415,-14.173637358076325
7,-0.011032994585923564,0.01103306412303845
8,-0.011032994585923564,0.01103306412303845
9,1.3546867914342733,-1.3508192710121758
