ind,status,pd,qd
1,1,0.22507436399662098,0.1901375016786517
2,1,0.2919920694732468,0.21120166285722203
3,1,0.3006010228461728,0.21050560752232778
4,1,0.2990067002406187,0.21463442173878744
5,1,0.28374183934314307,0.05700583382605007
6,1,0.0046920110234026455,0.0
7,0,0.0,0.0
8,1,0.2721990815417568,0.2043771354097694
9,1,0.2704827918153206,0.20563723764901456
10,1,0.27240920516794603,0.20546305425163797
11,1,0.27946319961058075,0.20684736987916452
12,0,0.0,0.0
13,1,0.00034533944005814694,0.000327288245574778
14,1,0.0,-0.12142381156530561
15,1,0.0006512268180308852,0.0006400836224525736
16,1,1.461665774066816,-0.0340183863334684
17,0,0.0,0.0
18,1,0.15169258390005516,0.08571220442860972
19,1,0.1440060591121057,0.0900965195055319
20,1,0.1536832031005276,0.08730828748995381
21,1,0.0007801159976475111,0.000723144013951821
22,1,0.0007246578866651249,0.0007506575040862526
23,1,0.0007535232460268752,0.000766712074668626
24,1,0.0007401521766670074,0.0007698095685695264
25,1,0.0007601848435699455,0.00078249690191297
26,1,0.0007810425721786019,0.0007301253476482086
27,1,0.2606678186084474,0.21480686533850035
28,0,0.0,0.0
29,1,0.008441853138022882,0.006069438125845939
30,1,0.009263161964962081,0.006043887922158929
31,1,0.008011362186282851,0.004901250859530809
32,1,0.0077721034853363395,0.004846790104866982
33,0,0.0,0.0
34,0,0.0,0.0
35,0,0.0,0.0
36,1,0.30870018903351854,0.03792244091885209
37,1,0.05951861468841221,0.01998531389504224
38,0,0.0,0.0
39,1,0.0003588738475893995,0.0003618276229612955
40,1,0.0003710997279260388,0.00039472710381678665
41,1,0.00031436924123872317,0.00033612752395969874
42,1,0.00032083845747794316,0.00031783758167993476
43,1,0.00031492017827468207,0.00032184431246035626
44,1,0.21759424672221517,0.12365075629914318
45,1,0.23123333967234594,0.12060186532201722
46,1,0.1484046657111135,0.07457302205123012
47,1,0.0008643979190654723,-0.014260497113835023
48,1,0.4312584426330458,-0.08616714787383126
49,1,0.38929093202670645,-0.061393271894500986
50,1,0.006377347748731485,0.004425264496549594
51,1,0.38716599380449335,-0.049881493192833554
52,1,0.11822511040661626,0.042570436475442994
53,1,8.014172953452452,2.2693758832756803
54,1,0.0017907963236151133,0.0033264471674491086
55,1,2.493792695681983,0.2075489303132631
56,1,0.14879850115054027,-0.033208446848524496
57,1,2.3332807705279617,0.8869694616864987
58,1,1.1558427553179411,0.16912624390332992
59,1,2.0284610678476125,0.7032038383178083
60,1,5.231200494608406,-0.21106340906442142
61,1,1.7857490197445582,0.6744847967207585
62,1,0.6489487366505838,0.028972011203346682
63,1,0.5462783954150047,0.11033339675661911
64,1,0.1993935536929863,0.05189429147102794
65,1,0.8582709802680759,0.16408702927947097
66,1,0.34061582377332994,0.14495146257613625
67,1,0.06778710121903476,-0.005933746485154925
68,1,1.3094622351442855,0.2544244677289666
69,1,0.15098373718240007,0.07309452603657585
70,1,0.6651927931297326,0.25492857422723914
71,1,0.5702387427785643,0.24967296426191604
72,1,0.2827891764546007,0.018785283182023313
73,1,0.22848369771924287,0.11975223218723313
74,1,0.14083509700557065,0.011485787211141157
76,1,0.5251354850018233,0.13371801376371034
77,1,0.10062619392206207,0.03462671771558668
78,1,0.062059621511137426,0.010271264611010337
79,1,0.018059100028010613,0.00023831123949362296
80,1,0.678437003283202,0.18496866149812022
81,1,0.052329244313880204,0.02689609396414033
82,1,0.12493789530031843,0.051646776120317074
83,1,0.16270251269493785,0.043563392323656226
84,1,0.04614940274539702,-0.056362999592506034
85,1,0.13057351344978294,0.01027802117202735
86,1,0.8031006467205705,-0.005992080062029446
87,1,0.1530331961796045,0.03739212928258696
88,1,0.14711692922337244,0.07957427675009658
89,1,0.11788196354766309,0.07765621111355422
90,1,0.13548163882042655,0.08265802610582967
91,1,0.5960243568995643,0.07572918820587922
92,1,0.39551556045360536,0.06954870584216899
93,1,3.0762043343084806,0.2649909055372031
94,1,0.20892084310658318,0.0164493218436808
95,1,1.394596490355739,0.41645396640973237
96,1,0.02948598315726756,0.010534071603201935
97,1,0.17775987799047696,-0.002788762762422291
98,1,0.19992994944564946,0.058433838359120985
99,1,0.2413038211152458,0.08176552139228607
100,1,3.5593042989888874,0.4461347706688692
101,1,0.41603024986588866,0.08199959761159943
102,1,0.4152760242545641,0.22084112592542512
103,1,0.8713452576707202,0.15471653998197912
104,1,1.6861422002769875,0.21190901734591225
105,1,0.3633725041318304,0.12027810757003898
106,1,2.533484041954078,0.7266915959026896
