ind,alpha_g,qg,pg
1,6.349491626269651e-10,-5.571351904081173e-9,-8.593246822255894e-9
10,-1.7067987249367695e-10,-2.8888616044200466e-10,-9.46499722781128e-9
100,-1.131687525810666e-9,-5.458082196651049e-10,-9.837980763122835e-9
101,-1.1623033043834987e-9,-6.1817942817513e-10,-9.838351413246842e-9
102,-1.139417429863292e-9,-5.492396599753997e-10,-9.837415359044307e-9
103,-9.354551703319467e-10,-5.142415494967104e-10,-9.742090169675404e-9
104,-9.371366057690156e-10,-5.154834925258146e-10,-9.740189367382977e-9
105,-1.907845387381306e-9,-7.02527369553822e-10,-9.722565231333761e-9
106,-1.9063651324916094e-9,-7.185989086473265e-10,-9.722335414792276e-9
107,-1.8917956833522907e-9,-7.189519134916954e-10,-9.72035044561023e-9
108,-1.0935638902305332e-9,-6.862884307263819e-10,-9.739821434778543e-9
109,-1.6630454850399545e-9,-7.071771143290257e-10,-9.730648535935118e-9
11,-1.5763128710989423e-10,-2.7678343211359084e-10,-9.460156764428324e-9
110,-1.659444228442608e-9,-7.125565424690036e-10,-9.729388879091252e-9
111,-7.772547648573139e-10,-6.026234529129558e-10,-9.75242251455683e-9
112,-7.874911423109191e-10,-5.681747999688786e-10,-9.753892419231955e-9
113,-7.202415599745407e-10,-2.7076908694837233e-10,-9.838309075583358e-9
114,0.9999999974917092,-0.00141320685579702,0.35382225138574813
115,0.9999999975109292,-0.0023391105027139618,0.3510622213714874
116,0.9999999977056352,-0.09999981367694723,0.24084127558128288
117,0.9999999977077201,-0.09999983692043304,0.2471298598728019
118,0.9999999977039918,-0.09999981148359977,0.23697412586083644
119,0.9999999977174445,-0.09999983825279139,0.24581840470824826
12,1.0000000060100764,-0.29999998829969704,1.001029141682866
120,0.9999999974704827,-0.016578727072975155,0.01901344531915346
121,-1.5536989955244094e-9,-8.144624470570516e-12,-9.72674290281945e-9
122,-2.050560197869422e-9,6.337507034602735e-10,-9.705893704794635e-9
123,-1.8610099816686823e-9,-7.045850055044624e-10,-9.734525645374913e-9
124,-8.983904449032773e-10,-2.146121614658085e-10,-9.640244553815331e-9
125,-1.6689730826153203e-9,-6.923045657969103e-10,-9.734448262513146e-9
126,-1.676087820053918e-9,-8.548354373407007e-10,-9.736590354201158e-9
127,-1.6691525698650352e-9,-6.901993613555843e-10,-9.734957589435844e-9
128,-1.001314721107763e-9,-1.0591225282010563e-9,-9.743299198616806e-9
129,-9.981906253879111e-10,-1.0576444800975368e-9,-9.7444599954141e-9
13,1.0000000060061038,-0.29999998822514895,0.9953200787222869
130,-9.86564516312126e-10,-6.603852882447336e-10,-9.74342834267057e-9
131,-9.56345856403077e-10,-1.0445548514905362e-9,-9.752119169922168e-9
132,-8.23030700944297e-10,-7.665910687318632e-11,-9.838840129654815e-9
133,-8.144475370597249e-10,-3.4199691986473696e-11,-9.837821180011044e-9
134,1.0000000018692385,-0.10000000811181041,0.018141967707622646
135,1.000000000854411,0.13032415817880202,0.26003404622862974
136,0.9999999987089104,0.09999997911280159,0.04605440935813264
137,-2.6777265229988844e-9,-1.965670318496129e-9,-9.78391580722338e-9
138,-2.741000371502966e-9,-1.954216858477737e-9,-9.78549368608876e-9
139,-2.692649372768995e-9,-1.865631316115451e-9,-9.784317895689109e-9
14,1.000000005828936,0.0551252641903375,0.9058892654461784
140,-2.723897320262753e-9,-1.8160389861780057e-9,-9.785114667606141e-9
141,0.9397626661392883,0.2819288081582869,0.035037498818049975
142,5.155613311949077e-8,2.4409634501145555e-8,-7.903971541044039e-9
143,0.8838856850179333,0.26516571384939597,0.03216469639320942
144,0.9072300838924302,0.2721690334609437,0.03278808363250066
145,0.9999999975345542,-0.19999952196929333,0.14102838198472442
146,1.0776259600945204e-8,1.8949860542763257e-8,-7.697342105948927e-9
147,1.2885888159261156e-8,2.0847298400517948e-8,-7.329842791434992e-9
148,8.641431545322607e-9,1.7029970242032728e-8,-8.075791960185991e-9
149,1.0190927269556008e-8,1.6418089969608707e-8,-8.182236799432122e-9
15,1.0000000053669587,1.6300439203198616,1.6018599341559787
150,1.1828072717534644e-8,1.756246963105852e-8,-7.954397413561471e-9
151,1.1434758531876252e-8,1.7287473155735557e-8,-8.009217714022002e-9
152,4.547763964062632e-9,1.4266814886186708e-8,-8.618095575979961e-9
153,3.917813257140961e-9,1.357488142782048e-8,-8.761306089008707e-9
154,5.103901062548525e-9,1.4878048394741882e-8,-8.49203827801499e-9
155,1.0759200559772637e-8,1.6851784078588496e-8,-7.945945496516567e-9
156,3.788654574710171e-8,2.4473304174029356e-8,-6.485684123253664e-9
157,7.21175286729995e-9,9.144210295099251e-9,-9.180605061667381e-9
158,1.000000004653057,-0.07241197347463174,0.07454042749951403
159,1.0000000055636924,-0.046962105813511165,0.21480257605150554
16,1.0000000053749507,1.5833773494596706,1.6058243468437696
160,1.000000005437286,-0.03923331404626901,0.16544463230153242
161,1.0000000056068263,-0.03639537596037032,0.2343453183799019
162,1.0000000050980822,-0.03175199194921177,0.10729229084503052
163,1.0000000054456963,-0.08829371748795917,0.17020392549490754
164,1.0000000054434772,-0.08337326848819442,0.1695968058286286
165,1.000000005883164,0.059422667384249936,0.9982682388297098
166,1.0000000058291443,0.060030577064948104,0.5956099103481103
167,1.0000000065145827,0.2629516235179634,1.2324447016555256
168,1.0000000057482807,0.05681501681960736,0.37868306032310173
169,9.502641891750104e-10,9.961403147391344e-10,-9.359615043940331e-9
17,1.0000000052932114,1.6209232158273574,1.5652568908663014
170,-3.7564850257392347e-10,6.818107179489073e-10,-9.431020056514665e-9
171,1.677047459543447e-10,8.063434826333408e-10,-9.388631378756844e-9
172,1.0000000052659002,-0.04116289448454043,0.16427803118803946
173,1.0000000057151972,0.02780320402281285,0.40330567277879525
174,1.0000000057135041,0.020956529281249796,0.40079520167854854
175,1.0000000056573912,-0.01510970278208102,0.33646399658921333
176,1.000000005654397,-0.015606539099543798,0.33327304092057697
177,1.0000000056630618,-0.01405357845991503,0.3423334183534971
178,1.000000005729819,0.09184948501734849,0.37749958921613697
179,1.000000005789622,0.03141187181257208,0.5397712285562329
18,1.0000000085784062,0.18907387011886892,3.4307336754279047
180,1.0000000073201214,0.34809632624603076,1.6917401121202027
181,1.0000000074023163,0.350107987372241,1.7534473974110103
182,1.0000000073056008,0.3578284972627238,1.6812110734442278
183,1.0000000057217244,0.016451322880201093,0.3376591236030151
184,1.000000005742784,0.028314381695525605,0.36765345764067786
185,1.0000000058405212,0.08930760474568453,0.6798932690458591
186,1.000000005843123,0.21811616120334287,0.6836997804705608
187,1.0000000058399061,0.22442910322965584,0.666358647481358
188,1.0000000058411243,0.21131638731111277,0.6728941982355309
189,1.000000005930487,0.09999999551900389,0.8372531159388158
19,1.0000000085601108,0.21201182534981375,3.384266295041155
190,1.0000000058415859,0.0737788378449427,0.6576244375456959
191,1.0000000057362006,0.020970207462879944,0.3614473036609144
192,1.0000000056973388,0.034595211651793974,0.329465593194573
193,1.0000000057066503,0.034675709837172324,0.34046856544042486
194,1.0000000053936478,0.09999865078871824,0.16386693725041623
195,1.0000000056941512,0.038485823139538994,0.3255525496132933
196,1.0000000056885037,0.03529116363022152,0.31920389750655837
197,3.182274172771071e-8,-1.8102469478906287e-8,0.0
198,1.931519005118831e-9,0.0,0.0
199,1.987577349724192e-9,0.0,0.0
2,4.4653642671254324e-10,-4.998460589317791e-9,-8.687012579782168e-9
20,1.000000008571995,0.1704523341512665,3.4142365650275717
200,3.9170017927472e-7,-8.734989786558356e-8,0.0
201,3.361308322113105e-8,-3.5876730023257934e-8,0.0
202,1.039281143210235e-7,-1.7853732941991837e-7,0.0
203,2.0467068542112404e-8,-4.7580899005969265e-8,0.0
204,2.2644936460161784e-8,-6.4608022301848195e-9,0.0
205,9.720604535127558e-9,-4.656250001185239e-9,0.0
207,8.923782695794024e-9,-3.0496009181087994e-9,0.0
