ind,pt,pf
1,2.5251022975388766,-2.5224675282189075
10,1.0603655708339061,-1.0579960198945102
11,2.1708190279428843,-2.1678396657398022
12,2.1708190279428843,-2.1678396657398022
2,0.0006608905187470553,-0.0006608888765807873
3,0.0006608905187470553,-0.0006608888765807873
4,0.0006608905187470553,-0.0006608888765807873
5,0.0019690466210913675,-0.001969037016775955
6,10.059032296576385,-9.905913558031347
7,-0.011032985869217526,0.01103305565695275
8,-0.011032985869217526,0.01103305565695275
9,1.0603655708339061,-1.0579960198945102
