ind,pt,pf
1,-1.546277518234117,1.5472667890882537
10,0.6470527425177898,-0.6461704059712158
11,0.15505429762385559,-0.1550390973979749
12,0.15505429762385559,-0.1550390973979749
2,-0.0006622110727458455,0.0006622123109315328
3,-0.0006622110727458455,0.0006622123109315328
4,-0.0006622110727458455,0.0006622123109315328
5,0.001984960587475104,-0.001984951800050316
6,6.095375083471662,-6.039151721638719
7,0.8465137476192457,-0.8461051160053726
8,0.8465137476192457,-0.8461051160053726
9,0.6470527425177898,-0.6461704059712158
