ind,pt,pf
1,-0.005517829038332,0.005517842279954466
10,0.15127503517185095,-0.1512268080610955
11,0.37179588506716954,-0.37170849013518753
12,0.37179588506716954,-0.37170849013518753
2,-0.0018242379350181363,0.001824246561054811
3,-0.0018242379350181363,0.001824246561054811
4,-0.0018242379350181363,0.001824246561054811
5,8.597991757112184e-5,-8.597989909857657e-5
6,2.611758478045292,-2.601436047247365
7,0.03219249111261312,-0.03219189972418705
8,0.03219249111261312,-0.03219189972418705
9,0.15127503517185095,-0.1512268080610955
