ind,qf,qt,tm,ta,pt,pf,tm_neg_vio,tm_pos_vio
1,0.09370642962558806,-0.10590643286406286,1.0,0.0,0.03332843067643365,-0.03309063840027666,,
10,8.850020402694712,-8.73100632385805,1.0,0.0,2.5558652592506816,-2.5283437054369187,,
100,0.046445740521123775,-0.07348318039554118,1.0,0.0,0.09022827200608241,-0.08963969638415722,,
1000,-1.1627736316871213,1.1359121287220493,1.0,0.0,1.320303892867962,-1.316699467267113,,
1001,0.3170018858316582,-0.33517903012374906,1.0,0.0,-1.1111423208410094,1.1126761901012325,,
1002,-0.4679106969317128,0.4640039915299129,1.0,0.0,1.794534484094573,-1.7877068403447423,,
1003,0.22337655787559985,-0.2625345797682043,1.0,0.0,0.509713154656283,-0.5095773124413316,,
1004,0.7357540710826214,-0.8864490052548489,1.0,0.0,2.615127931470984,-2.6118618383242915,,
1006,-0.18527301937385934,-0.016643461633674014,1.0,0.0,-0.758200123231468,0.76024024086098,,
1007,-0.20787011419325263,0.14144068528602194,1.0,0.0,-0.9528189368743529,0.953461908989389,,
1009,-0.33150039058089475,-0.41318757323899324,1.0,0.0,-0.5333480856938567,0.5338916007811648,,
101,-0.057761417207490985,0.03980423892882289,1.0,0.0,-0.05801916622524927,0.0582141993414287,,
1010,0.26952274437707774,-0.6277910286789198,1.0,0.0,2.062244049453832,-2.0544448620374864,,
1013,-0.36826148365255906,0.15355657869541922,1.0,0.0,-1.1686239918135646,1.1699718965320027,,
1014,-0.052050445469230065,-0.07444672375331446,1.0,0.0,0.9149626369332325,-0.913903368816056,,
1015,-0.19847538830691103,-0.04073726844613345,1.0,0.0,-0.4352256788869275,0.43547813966695803,-9.877853983482842e-9,-9.87138898054308e-9
1017,0.8382405951862254,-1.3529185169607958,1.0,0.0,4.621645617037384,-4.598122749729855,,
1019,0.6904606696908961,-1.0284231737859282,1.0,0.0,3.2786063569334005,-3.2731145084384443,,
102,1.0903718557910396,-1.6467631560220486,1.0,0.0,0.534038082862459,-0.525341507226639,,
1020,0.1113973618034153,-0.11899463628965312,1.0089425644467804,0.0,-0.15849298231810696,0.15850622814262263,,
1021,0.21105399000092095,-0.2467971307726213,1.0,0.0,0.1333733740138719,-0.13328952364984376,,
1023,-0.21105399000092465,0.17929500610117516,1.0,0.0,-0.13323063862380813,0.13328952364984376,,
1025,-0.020613469921252958,0.020784732134464894,1.0,0.0,0.07010186391599992,-0.06980913895524543,,
1026,-0.025280897266490042,0.024253187534085084,1.0,0.0,-0.004439271183748663,0.004449044311265706,,
1027,0.02528089726648279,-0.026835998435818558,1.0,0.0,0.004468498380846743,-0.004449044311265706,,
1028,-0.22812537138173916,0.24206497633769664,1.0,0.0,-0.7554783018981301,0.7579842278458327,,
1029,-0.31905275140150385,0.3439426219883357,1.0,0.0,-1.01196424351759,1.0161795083679912,,
103,-1.5515101837670162,-1.1529978675758161,1.0,0.0,-0.8075383338572107,0.80779920084,,
1030,-0.00020476263126675023,1.6118314212480945e-10,1.0,0.0,3.908557239750485e-9,-3.898282791788298e-9,,
1031,-0.09916630105120387,0.0992493685590912,1.0,0.0,0.038989062815439283,-0.0389776689867905,,
1032,0.15230541914383092,-0.23746254208503553,1.0,0.0,0.05011872434825966,-0.05000376975702078,,
1033,-0.2757823248497616,0.1038325703732113,1.0,0.0,-0.14112445553404132,0.14143660556036697,,
1034,0.05795780927053601,-0.2828984289389101,1.0,0.0,0.007788415813088931,-0.007566239150963202,,
1036,-0.07396836382505872,-0.16677888238665264,1.0,0.0,-0.6144849938727746,0.6153666129400073,,
1038,-0.34620678065204674,-0.0734966687440796,1.0,0.0,-1.1690423523629947,1.1921532221039965,,
1039,-0.5868099226410372,0.4528824500800118,1.0,0.0,-0.5989378867751302,0.6033394039589022,,
104,0.8975455516156592,-0.984507790035213,1.0,0.0,0.2436171326625507,-0.24309719884597528,,
1040,-0.5758938225544465,0.29801865461841126,1.0,0.0,-0.4500445091510488,0.45476409154516223,,
1041,-0.06438790838981158,-2.6797543522910297e-6,1.0,0.0,5.3967019407434864e-8,2.0361246287920023e-6,,
1042,0.3542267420306951,-0.5167274207818774,1.0,0.0,0.37568093143537185,-0.37353149219728754,,
1043,-0.28983883364090396,0.07238354648669941,1.0,0.0,-0.37217044183458226,0.37352945607265875,,
1044,-0.3706933903620565,0.1464125060562668,1.0,0.0,-0.42817615400551645,0.4301116345351563,,
1045,-0.5454368427756141,0.2747788486377728,1.0,0.0,-0.7400255214179423,0.7477975830885605,,
1046,-0.5617438451754819,0.37179584766811086,1.0,0.0,-0.9152670656139104,0.9234896150358081,,
1047,0.1464868443805634,-0.26166186692601456,1.0,0.0,0.18190554088315017,-0.18160229026478533,,
1048,0.38482997684328885,-0.5004473841952656,1.0,0.0,0.5368100220212108,-0.5361375839166752,,
1049,0.3246692078154764,-0.37201376142638926,1.0,0.0,-0.5897456787211162,0.5904819131733265,,
105,0.5656947811592122,-0.5951888297312701,1.0,0.0,0.7607041973949483,-0.7604504086017756,,
1050,0.19438257688680124,-0.26602309675224084,1.0,0.0,0.3095093322709262,-0.30917760631705216,,
1051,-0.01891391996817056,-0.0018390505155369222,1.0,0.0,0.043508820636610775,-0.04345470072221592,,
1052,-0.010971784762883584,-0.0745124213572729,1.0,0.0,-0.4923502213205832,0.49259772801395124,,
1053,0.13962332417230874,-0.28078126516436824,1.0,0.0,0.114393749708058,-0.1141406844212516,,
1054,-0.01925958719318949,0.017942688308166976,1.0,0.0,0.04013620260888223,-0.04003975999598558,,
1055,0.017999902968991406,-0.019419914330249536,1.0,0.0,-0.006658364717965671,0.006677483722627791,,
1056,0.3106060517178705,-0.3651633941359636,1.0,0.0,0.3568237622570042,-0.3567333921152983,,
1057,0.3902352433159214,-0.6884134769130322,1.0,0.0,0.3301857680494583,-0.3249118360142706,,
1058,0.3884530832397263,-0.6875132197545738,1.0,0.0,0.3250234424648559,-0.3200766416546306,,
1059,-0.39023524331592785,0.08715568316107007,1.0,0.0,-0.3233229472426972,0.3249118360142706,,
106,0.162773936385644,-0.6638799416732909,1.0,0.0,0.05435934066026417,-0.053226453048370266,,
