ind,pt,pf
1,-2.5510057414311302,2.5537005303789635
10,0.07150690582421217,-0.07149612925018967
11,0.027079658891734252,-0.0270791940460284
12,0.027079658891734252,-0.0270791940460284
2,-0.0006621464621632413,0.0006621477582297635
3,-0.0006621464621632413,0.0006621477582297635
4,-0.0006621464621632416,0.0006621477582297635
5,-0.00036847368908802895,0.00036847402755213964
6,2.134843429536401,-2.1279466225522174
7,-0.007373638925511336,0.007373671019034883
8,-0.007373638925511336,0.007373671019034883
9,0.07150690582421217,-0.07149612925018967
