ind,pt,pf
1,0.5611379924186443,-0.561007878042496
10,1.4528736773840938,-1.448425208848788
11,1.059452581182184,-1.0587429393228391
12,1.059452581182184,-1.0587429393228391
2,-0.03730939108490646,0.03731290049757131
3,-0.03730939108490646,0.03731290049757131
4,-0.03730939108490646,0.03731290049757131
5,-4.783253897859645e-5,4.7832544697635905e-5
6,9.29191288200894,-9.16125783355942
7,-0.011032728840497366,0.011032798307040235
8,-0.011032728840497366,0.011032798307040235
9,1.4528736773840938,-1.448425208848788
