ind,pt,pf
1,-1.879049299418815,1.8805105898999488
10,0.5814208968191492,-0.5807084762598235
11,0.13143054239170945,-0.13141962042560165
12,0.13143054239170945,-0.13141962042560165
2,-0.0067883444535912895,0.006788461214780033
3,-0.0067883444535912895,0.006788461214780033
4,-0.0067883444535912895,0.006788461214780033
5,0.001983056695076223,-0.0019830474272990984
6,5.5312030260221965,-5.484905781135652
7,1.082732568825189,-1.0820640609767584
8,1.082732568825189,-1.0820640609767584
9,0.5814208968191492,-0.5807084762598235
