ind,status,pd,qd
1,1,0.1830025442808518,0.15459622301063297
2,1,0.23741171884079001,0.1717229851188142
3,1,0.24441145147521978,0.17115703929102627
4,1,0.24311514616509902,0.17451407868484373
5,1,0.23070365543498075,0.04635007045571492
6,1,0.0038149611525254753,0.0
7,0,0.0,0.0
8,1,0.22131851708264913,0.16617412622515054
9,1,0.2199230432442086,0.16719868500537363
10,1,0.2214893635421185,0.16705706068030443
11,1,0.2272247965226801,0.16818261437476653
12,0,0.0,0.0
13,1,0.0002807871809519559,0.0002661101894940812
14,1,0.0,-0.098726776600214
15,1,0.0005294968404547596,0.0005204365765222543
16,1,1.1884452355777126,-0.02765953056940389
17,0,0.0,0.0
18,1,0.12333758633952392,0.06969052897819834
19,1,0.11708785817015452,0.0732553099677281
20,1,0.1249561108658722,0.07098826567252006
21,1,0.0006342935280085157,0.0005879709802784907
22,1,0.0005892018737189187,0.0006103415364237595
23,1,0.0006126716021721366,0.0006233951210779183
24,1,0.0006017999077278582,0.0006259136187632777
25,1,0.0006180879866848359,0.000636229383920896
26,1,0.0006350469034425033,0.0005936473345563672
27,1,0.21194272493068825,0.1746542884223369
28,0,0.0,0.0
29,1,0.006863867458164509,0.004934913953157663
30,1,0.00753165388350992,0.004914139697935567
31,1,0.006513845634002013,0.003985089023582959
32,1,0.006319310146987595,0.003940808295693909
33,0,0.0,0.0
34,0,0.0,0.0
35,0,0.0,0.0
36,1,0.2509966884276609,0.030833823320697715
37,1,0.04839315205269061,0.016249577366790197
38,0,0.0,0.0
39,1,0.0002917916817292649,0.00029419332534025923
40,1,0.0003017322505614923,0.0003209431008151971
41,1,0.00025560605823234014,0.0002732971938482133
42,1,0.00026086602214052667,0.00025842608230750946
43,1,0.0002560540118665468,0.00026168385859995537
44,1,0.17692064108926506,0.1005374517256638
45,1,0.1880102590592371,0.09805847190698772
46,1,0.12066425925207007,0.06063352808270986
47,1,0.0007028211283201943,-0.011594866728494822
48,1,0.3506458525220136,-0.070060432535854
49,1,0.3165230804669561,-0.049917390674437116
50,1,0.0051852678512917865,0.003598075976331345
51,1,0.3147953443792048,-0.040557440681932025
52,1,0.09612598973119924,0.03461299655730407
53,1,6.51613100108818,1.8451748710718996
54,1,0.00145605335805939,0.0027046540718789224
55,1,2.0276427759922866,0.16875303626612304
56,1,0.12098447736204615,-0.027000988282195725
57,1,1.897134395699609,0.7211735059728244
58,1,0.939787905009692,0.137512475385415
59,1,1.649292837261287,0.5717581037445547
60,1,4.253363124780221,-0.17161057428983428
61,1,1.4519495168503394,0.5484073427416417
62,1,0.5276445873537345,0.02355644449683032
63,1,0.44416580578722825,0.08970942744022643
64,1,0.16212209596453617,0.0421939984821763
65,1,0.6978394619559457,0.13341521134801754
66,1,0.27694652232261086,0.11785654295600653
67,1,0.055116059298042634,-0.0048245863483466975
68,1,1.0646922040161488,0.20686640670636913
69,1,0.12276124014650322,0.05943139858387945
70,1,0.5408522384266514,0.20727628355833158
71,1,0.4636473871256087,0.20300307368083367
72,1,0.22992906818590686,0.015273861297673922
73,1,0.18577459141435693,0.0973676556691458
74,1,0.11450962525633054,0.009338816937582716
76,1,0.42697501457311915,0.10872289629265967
77,1,0.0818167346207061,0.02815415016408684
78,1,0.05045918349819411,0.008351317864103727
79,1,0.014683419265811898,0.00019376512892739376
80,1,0.5516207867057065,0.15039356355523378
81,1,0.04254764816253416,0.021868566189654708
82,1,0.10158399344581157,0.041992749712106085
83,1,0.1322894942602536,0.03542034504140021
84,1,0.03752296782931784,-0.04582739742356473
85,1,0.10616617882505286,0.008356811461129822
86,1,0.652981792567315,-0.004872015974695438
87,1,0.12442760589437366,0.030402639702203877
88,1,0.11961723172998658,0.0646999278193892
89,1,0.09584698528513379,0.06314039484836548
90,1,0.1101568573480439,0.06720725014612057
91,1,0.48461304890154555,0.061573578935926396
92,1,0.3215841759160252,0.056548377587545
93,1,2.5011876515385274,0.2154577227876697
94,1,0.16986850551482344,0.01337454739684779
95,1,1.1339128164062175,0.33860868948174655
96,1,0.023974342713163538,0.008564999899551276
97,1,0.14453227531412444,-0.002267475832683627
98,1,0.16255822643153275,0.04751114654699509
99,1,0.19619832496536332,0.06648157606018343
100,1,2.8939845969953244,0.3627414365404277
101,1,0.33826417576547785,0.06667189779620589
102,1,0.33765093308699917,0.1795606003658752
103,1,0.7084698420082625,0.12579629219548694
104,1,1.3709616110461822,0.17229811801640502
105,1,0.29544943101039994,0.0977952322768024
106,1,2.0599148536502945,0.5908554337165709
107,1,0.03285313142507522,-0.015276485901725383
108,1,0.00813258212899773,-0.011780948629446755
109,1,0.2698867271398497,0.08262630308544174
110,1,0.026509231031052537,0.007310064763451908
111,1,0.4714073410672547,-0.042809524284300945
112,1,0.3801367854245589,0.15506200040345802
113,1,0.9873615428944919,0.34555068430159347
114,1,0.3087841084492821,0.1042743631373043
115,1,0.002718365637880063,0.029908294433226845
116,1,0.2626494757918032,0.0735593513081621
117,1,0.5036651615009559,0.09513193615603593
118,1,0.01431819042965253,-0.006669410367356372
119,1,0.1685227016951318,0.05041274304112695
120,1,0.2691726465301062,0.1486099033861024
121,1,0.28639021012274907,0.10596108054212341
122,1,0.17789417036254535,0.013399476113579136
123,1,0.18201577579773312,0.05547439539428727
124,1,0.14047838412940764,0.044977320824897034
125,1,0.07762506648283449,0.015961808762869005
126,1,0.1288235286023885,0.035211009034919145
127,1,0.16256619412301263,0.07486959647611183
128,1,0.32092090209133994,0.06939479400257956
129,1,0.04872558340802967,-0.0006007490693069869
130,1,0.19100471377919925,0.022068460971107227
131,1,0.08811575577424521,0.05631885176337278
132,1,0.01796685548057765,0.023582139437056702
133,1,0.26492831215236246,-0.0005730740759876141
134,1,0.1568675247913433,0.048909928024605524
135,1,1.2348733783714352,0.2756307734590984
136,1,0.26316095284571017,0.11393946683640067
137,1,0.1908710887009912,0.05628359512337566
138,1,0.1198236051722112,0.06294726615763321
139,1,0.08118965694007509,0.020708942196084785
140,1,0.08093458071185199,0.0028251640070848013
141,1,0.12919518376986264,0.029756709655436087
142,1,0.20659071251756314,0.13136227072534137
143,1,0.0600181480492323,0.045038314893946114
144,1,0.11287928255807818,0.10027216939253882
145,1,0.07244095649243021,0.016501013073661173
146,1,0.36232978885873685,0.0879764327289446
147,1,1.0014325671307227,-0.025307575185697064
148,1,0.029036990565431856,0.0034658522922365325
149,1,0.001575237089454062,-0.02197697811162426
150,1,1.0514834668385278,0.2547220275302909
151,1,0.4991093087351526,0.1483080751055016
152,1,0.2040116665255907,0.06427177278734472
153,1,0.7299302499967962,-0.014917754016346525
154,1,0.14068399882006785,0.016137642385657465
155,1,0.18866043648660913,0.04954446739042377
156,1,0.2172166071164877,0.030377548599762834
157,0,0.0,0.0
158,1,0.24451594548490718,-0.022832670143336845
159,1,0.5401234286238406,0.02501437651344044
160,1,0.23892585633807242,-0.04409489072412971
161,1,0.10364497418747877,-0.002133860117035248
162,1,0.06596718811152519,0.003139607126602486
163,1,0.38619221303393153,0.1571957378482577
