ind,status,pd,qd
1,1,0.1833044645969107,0.1548512781558841
2,1,0.2378034042212866,0.1720062962506096
3,1,0.24481468511859775,0.17143941671698784
4,1,0.24351624114471973,0.17480199460426607
5,1,0.2310842737528221,0.04642653949048344
6,1,0.0038212551321061914,0.0
7,0,0.0,0.0
8,1,0.22168365165982049,0.16644828276711485
9,1,0.22028587554791154,0.16747453187963335
10,1,0.22185477998431663,0.16733267390064882
11,1,0.22759967536740947,0.16846008455031614
12,0,0.0,0.0
13,1,0.00028125042781418634,0.00026654922203777763
14,1,0.0,-0.09888965750283613
15,1,0.0005303704122078218,0.0005212952005172903
16,1,1.1904059501817326,-0.02770516367381985
17,0,0.0,0.0
18,1,0.12354107052164774,0.06980550544815996
19,1,0.11728103145790475,0.0733761676663211
20,1,0.12516226531380278,0.07110538316775786
21,1,0.0006353399948934597,0.0005889410235360679
22,1,0.0005901739477227789,0.00061134848695718
23,1,0.0006136823968826419,0.0006244236076092123
24,1,0.0006027927661553703,0.0006269462603494653
25,1,0.0006191077174269706,0.0006372790446096815
26,1,0.0006360946132574298,0.0005946267427475543
27,1,0.21229239118668985,0.17494243566186699
28,0,0.0,0.0
29,1,0.006875191568659797,0.00494305564750577
30,1,0.007544079717969715,0.004922247118608807
31,1,0.0065245922732922205,0.003991663682652597
32,1,0.006329735838741499,0.003947309899760884
33,0,0.0,0.0
34,0,0.0,0.0
35,0,0.0,0.0
36,1,0.2514107864927867,0.030884693420448903
37,1,0.048472991793827816,0.016276386160917533
38,0,0.0,0.0
39,1,0.0002922730839803497,0.00029467868985864985
40,1,0.00030223005291070377,0.00032147259751053443
41,1,0.000256027760904242,0.00027374808361845616
42,1,0.000261296402779021,0.00025885243749702196
43,1,0.0002564764535790087,0.0002621155885171895
44,1,0.1772125273910917,0.1007033199070055
45,1,0.188320441177527,0.09822025023059927
46,1,0.12086333293945271,0.06073356217805228
47,1,0.0007039806530581106,-0.011613996111865334
48,1,0.35122435325835144,-0.07017601927819996
49,1,0.31704528494706347,-0.049999745127095055
50,1,0.005193822583220045,0.003604012135526545
51,1,0.3153146984146491,-0.040624352950050194
52,1,0.09628457981701015,0.034670101593200664
53,1,6.526881410810955,1.848219067984282
54,1,0.001458455576519201,0.002709116250344367
55,1,2.030988011164769,0.16903144753218266
56,1,0.12118407935002347,-0.0270455349137636
57,1,1.9002643162075814,0.7223633087360167
58,1,0.9413383810559341,0.13773934551005484
59,1,1.6520138650844596,0.5727013987575839
60,1,4.2603803864472285,-0.17189369996457415
61,1,1.4543449647319613,0.5493121133222926
62,1,0.5285151032321154,0.02359530826889237
63,1,0.44489859713170277,0.0898574313862516
64,1,0.16238956740678356,0.0422636107676644
65,1,0.6989907678666917,0.13363532174558357
66,1,0.27740343280918156,0.11805098443133528
67,1,0.05520699059142206,-0.004832546022573471
68,1,1.0664487490303463,0.2072076979771555
69,1,0.12296377346411616,0.05952944938811706
70,1,0.5417445444839722,0.20761825105003703
71,1,0.4644123194723743,0.20333799116740464
72,1,0.2303084085781982,0.015299060340936161
73,1,0.1860810850949554,0.0975282942738661
74,1,0.11469854493711987,0.009354224256494542
76,1,0.42767944429487925,0.10890226894204283
77,1,0.08195171708487162,0.028200599299257688
78,1,0.05054243180870102,0.00836509599237482
79,1,0.01470764418903895,0.00019408480551548078
80,1,0.5525308588739448,0.15064168509048484
81,1,0.04261784390451838,0.02190464527501213
82,1,0.10175158822722953,0.04206202997438376
83,1,0.1325077474330457,0.03547878205281903
84,1,0.03758487377904665,-0.045903004144600495
85,1,0.1063413333639779,0.0083705986528189
86,1,0.6540590916287425,-0.004880053899024329
87,1,0.12463288840695132,0.03045279842881604
88,1,0.11981457801580968,0.06480667072142358
89,1,0.09600511506526496,0.0632445648097374
90,1,0.11033859576767774,0.0673181296657759
91,1,0.4854125707085542,0.061675163941130914
92,1,0.32211473026658705,0.05664167194091556
93,1,2.5053141480811987,0.21581318813935108
94,1,0.17014875709861985,0.013396612923822122
95,1,1.1357835626150088,0.33916733112768843
96,1,0.024013895939910775,0.008579130563618701
97,1,0.14477072680896583,-0.0022712167479957608
98,1,0.16282641740830328,0.047589531142346805
99,1,0.19652201587641893,0.06659125835195188
100,1,2.8987591357736124,0.3633398927509591
101,1,0.33882224902757285,0.06678189408360166
102,1,0.3382079946122135,0.17985684211173303
103,1,0.7096386860779331,0.126003832787056
104,1,1.3732234438777322,0.17258237801099846
105,1,0.29593686787058465,0.09795657630376164
106,1,2.063313331775899,0.5918302357882789
107,1,0.03290733300933385,-0.015301689275098375
108,1,0.008145999383803726,-0.011800385013501705
109,1,0.2703319902714546,0.08276262118768651
110,1,0.026552966354202415,0.007322125016889724
111,1,0.47218507590130737,-0.04288015207340102
112,1,0.38076394074008746,0.15531782399517097
113,1,0.9889905066352231,0.3461207789537125
114,1,0.30929354505839224,0.10444639653060475
115,1,0.0027228504378907815,0.029957637581670745
116,1,0.2630827987986247,0.0736807106186751
117,1,0.5044961157663503,0.09528888623749188
118,1,0.01434181279292021,-0.006680413659654583
119,1,0.16880073295179457,0.05049591473347792
120,1,0.2696167315609135,0.14885508221231014
121,1,0.2868627009457385,0.10613589670685454
122,1,0.17818766280742887,0.013421582768320648
