ind,pt,pf
1,-3.45717448401618,3.4621275127987814
10,0.28454402920038396,-0.2843733992207927
11,0.08720124926348612,-0.08719644071272735
12,0.08720124926348612,-0.08719644071272735
2,-0.0021832209871040066,0.00218323361583533
3,-0.0021832209871040066,0.00218323361583533
4,-0.0021832209871040066,0.00218323361583533
5,-6.616481262432423e-6,6.6164813718768896e-6
6,4.588023678398463,-4.5561694379462
7,0.44037712387623684,-0.44026653392495857
8,0.44037712387623684,-0.44026653392495857
9,0.28454402920038396,-0.2843733992207927
