ind,vmfilt,qpr_fr,ppr_fr,qconv,iconv,pgrid,qtf_to,phi,vaconv,pconv,ptf_to,vmconv,vafilt,pdc,qgrid
1,1.0563517426915985,-0.6663449728535444,-4.933693798694701,-0.9995175214931,4.712908151305146,-4.914591905906032,0.6663449728535444,1.57079633750286,0.9778697925277392,-4.944799550316022,4.933693798694701,1.0704233687552238,0.9126698141999572,4.966811244979922,1.2442560662228057e-7
10,1.088415530474695,-3.6291729605820784e-10,-5.4386677912249475,-3.6291729605820784e-10,4.996867132953311,-5.4386677912249475,3.6291729605820784e-10,1.57079633750286,0.3417049809095792,-5.4386677912249475,5.4386677912249475,1.088415530474695,0.3417049809095792,5.685665786203688,-3.6291729605820784e-10
11,1.1000000095535507,3.723159696967044e-9,5.9941489682813245,3.723159696967044e-9,5.449226287474423,5.9941489682813245,-3.723159696967044e-9,1.57079633750286,0.0,5.9941489682813245,-5.9941489682813245,1.1000000095535507,0.0,-5.704220588869269,3.723159696967044e-9
12,1.1000000095535507,3.7231596969670448e-9,5.9941489682813245,3.7231596969670448e-9,5.449226287474423,5.9941489682813245,-3.7231596969670448e-9,1.57079633750286,0.0,5.9941489682813245,-5.9941489682813245,1.1000000095535507,0.0,-5.704220588869269,3.7231596969670448e-9
13,1.0743174262392639,0.06900704851587916,-0.10561868310022578,0.06900704851587916,0.1174361468921507,-0.10561868310022578,-0.06900704851587916,1.57079633750286,0.06547610554157049,-0.10561868310022578,0.10561868310022578,1.0743174262392639,0.06547610554157049,0.11718338303957096,0.06900704851587916
14,1.0743174262392639,0.06900704851587919,-0.10561868310022582,0.06900704851587919,0.11743614689215076,-0.10561868310022582,-0.06900704851587919,1.57079633750286,0.06547610554157049,-0.10561868310022582,0.10561868310022582,1.0743174262392639,0.06547610554157049,0.117183383039571,0.06900704851587919
15,1.0055655734670415,-1.9515212786638802e-26,0.12883741035340024,-1.9515212786638802e-26,0.12812432500964396,0.12883741035340024,1.9515212786638802e-26,1.57079633750286,0.0,0.12883741035340024,-0.12883741035340024,1.0055655734670415,0.0,-0.11721233659259868,-1.9515212786638802e-26
16,1.0055655734670415,-1.950143927303144e-26,0.12883741035340024,-1.950143927303144e-26,0.12812432500964396,0.12883741035340024,1.950143927303144e-26,1.57079633750286,0.0,0.12883741035340024,-0.12883741035340024,1.0055655734670415,0.0,-0.11721233659259868,-1.950143927303144e-26
17,1.0464397259848395,0.041436277519401446,-2.5646554834792807,0.041436277519401446,2.4511590433313444,-2.5646554834792807,-0.041436277519401446,1.57079633750286,0.7675133063991831,-2.5646554834792807,2.5646554834792807,1.0464397259848395,0.7675133063991831,2.651604731114166,0.041436277519401446
18,1.0464397259848395,0.041436277519401446,-2.5646554834792807,0.041436277519401446,2.4511590433313444,-2.5646554834792807,-0.041436277519401446,1.57079633750286,0.7675133063991831,-2.5646554834792807,2.5646554834792807,1.0464397259848395,0.7675133063991831,2.651604731114166,0.041436277519401446
19,1.0152823542411562,-0.35595381730731324,2.761695541828789,-0.35595381730731324,2.7426266345401387,2.761695541828789,0.35595381730731324,1.57079633750286,-0.48709764239465647,2.761695541828789,-2.761695541828789,1.0152823542411562,-0.48709764239465647,-2.6560649219488606,-0.35595381730731324
2,1.0325686824893234,-1.1563602967978655,5.012409275756383,-1.5286374976205175,4.981814935828436,5.033753168603549,1.1563602967978655,1.57079633750286,-0.8970516758574457,5.000000035728961,-5.012409275756383,1.0495079067440465,-0.8270812537401498,-4.977047194927397,-0.4118058951525546
20,1.0152823542411562,-0.35595381730731324,2.761695541828789,-0.35595381730731324,2.7426266345401387,2.761695541828789,0.35595381730731324,1.57079633750286,-0.48709764239465647,2.761695541828789,-2.761695541828789,1.0152823542411562,-0.48709764239465647,-2.6560649219488606,-0.35595381730731324
3,1.0196184618814954,0.004874129589240194,0.003993944742380881,0.004872540662079345,0.006180239838983821,0.003994035647348447,-0.004874129589240194,1.57079633750286,0.5052983798875982,0.00399389165082434,-0.003993944742380881,1.0194141666832697,0.5054517096847048,-0.001986266419704984,0.004877311263101953
4,1.0063322312157117,1.1959804954641198e-6,-2.584659195513803e-7,1.1959804373896594e-6,1.2159064767646368e-6,-2.5846591611441273e-7,-1.1959804954641198e-6,1.57079633750286,0.4671210239209674,-2.5846592162165986e-7,2.584659195513803e-7,1.006332182132994,0.467121011662115,0.0019862627204909047,1.195980618755588e-6
5,1.0203283030566535,-2.7409712921285484e-6,1.9390578489507382e-7,-2.740971533713078e-6,2.693075847194761e-6,1.9390579888388396e-7,2.7409712921285484e-6,1.57079633750286,1.4182304357313151,1.9390577667942347e-7,-1.9390578489507382e-7,1.0203283944468533,1.4182304450577634,0.001985808581980225,-2.74097079652499e-6
