ind,pt,pf
1,-3.125945996448375,3.129994287782888
10,0.24751617794874306,-0.24738706711458935
11,0.28783593693944565,-0.28778355665932304
12,0.28783593693944565,-0.28778355665932304
2,-0.0018873810102340862,0.0018873902313629228
3,-0.0018873810102340862,0.0018873902313629228
4,-0.0018873810102340862,0.0018873902313629228
5,0.0014811257008382167,-0.0014811206790139749
6,1.998646900240381,-1.9926020142418726
7,0.06305589276085148,-0.06305362507638872
8,0.06305589276085148,-0.06305362507638872
9,0.24751617794874306,-0.24738706711458935
