ind,pt,pf
1,1.43800987136437,-1.437155378478279
10,1.2493988286905249,-1.2461091233257884
11,1.8858719036635696,-1.8836233645050713
12,1.8858719036635696,-1.8836233645050713
2,-0.0006685808778579036,0.0006685822360547145
3,-0.0006685808778579036,0.0006685822360547145
4,-0.0006685808778579036,0.0006685822360547145
5,0.005845261553136142,-0.005845176229282003
6,5.5121674278020025,-5.466188298918445
7,-0.0110329002780299,0.011032982376852605
8,-0.0110329002780299,0.011032982376852605
9,1.2493988286905249,-1.2461091233257884
